Measurement report of dcv_sheet_cz_vpre,,,
Generated by DesCoVer 2.6.0,,,
Date,2016-10-07 03:33:38 -0500,Author,b48923
,,,
,,,
Testbench: LIB: esd_sm8mvLib - CELL: wunchbell_patrice - VIEW: schematic2 - Fri Oct 07 03:33:42 CDT 2016,,,
,,,
,,,
Setup: Parameters or device casing alteration,,,
Err:510,,,
risetime=100p start=5u ,,,
,,,
,,,
Setup: Parameters or device casing alteration,,,
Err:510,,,
threshold=0 delay=5u ,,,
,,,
,,,
amplitude,length,input_voltage,width(s)
-28,4.52035E-008,-16.0232,4.30498E-007
-28,5.73615E-008,-16.0232,4.93058E-007
-28,7.27895E-008,-16.0232,5.37527E-007
-28,9.23671E-008,-16.0232,5.84735E-007
-28,1.1721E-007,-16.0232,6.29105E-007
-28,1.48735E-007,-16.0232,7.0155E-007
-28,1.88739E-007,-16.0232,7.97739E-007
-28,2.39503E-007,-16.0232,9.15189E-007
-28,3.0392E-007,-16.0232,0.000001052
-28,3.85662E-007,-16.0232,0.000001202
-28,4.8939E-007,-16.0232,1.33849E-006
-28,0.000000621,-16.0232,1.58141E-006
-28,0.000000788,-16.0232,1.82719E-006
-28,0.000001,-16.0232,2.13185E-006
-30,0.000000001,-18.0232,1.12695E-009
-30,1.26896E-009,-18.0232,1.39638E-009
-30,1.61026E-009,-18.0232,1.73767E-009
-30,0.000000002,-18.0232,2.17187E-009
-30,2.59294E-009,-18.0232,2.72147E-009
-30,3.29034E-009,-18.0232,3.41869E-009
-30,4.17532E-009,-18.0232,4.304E-009
-30,5.29832E-009,-18.0232,5.4268E-009
-30,6.72336E-009,-18.0232,6.8522E-009
-30,8.53168E-009,-18.0232,8.66045E-009
-30,1.08264E-008,-18.0232,0.000000011
-30,1.37382E-008,-18.0232,1.38672E-008
-30,1.74333E-008,-18.0232,1.75622E-008
-30,2.21222E-008,-18.0232,2.22517E-008
-30,2.80722E-008,-18.0232,7.13437E-008
-30,3.56225E-008,-18.0232,1.82455E-007
-30,4.52035E-008,-18.0232,4.2029E-007
-30,5.73615E-008,-18.0232,4.7484E-007
-30,7.27895E-008,-18.0232,5.21184E-007
-30,9.23671E-008,-18.0232,0.000000578
-30,1.1721E-007,-18.0232,6.35798E-007
-30,1.48735E-007,-18.0232,7.19735E-007
-30,1.88739E-007,-18.0232,8.23411E-007
-30,2.39503E-007,-18.0232,9.40539E-007
-30,3.0392E-007,-18.0232,1.08186E-006
-30,3.85662E-007,-18.0232,1.22477E-006
-30,4.8939E-007,-18.0232,1.40729E-006
-30,0.000000621,-18.0232,1.62318E-006
-30,0.000000788,-18.0232,1.88363E-006
-30,0.000001,-18.0232,2.20619E-006
-32,0.000000001,-20.0232,1.13043E-009
-32,1.26896E-009,-20.0232,1.40088E-009
-32,1.61026E-009,-20.0232,1.74195E-009
-32,0.000000002,-20.0232,2.17496E-009
-32,2.59294E-009,-20.0232,2.72467E-009
-32,3.29034E-009,-20.0232,3.42309E-009
-32,4.17532E-009,-20.0232,4.30818E-009
-32,5.29832E-009,-20.0232,5.43112E-009
-32,6.72336E-009,-20.0232,6.85626E-009
-32,8.53168E-009,-20.0232,8.6647E-009
-32,1.08264E-008,-20.0232,0.000000011
-32,1.37382E-008,-20.0232,1.38719E-008
-32,1.74333E-008,-20.0232,1.75664E-008
-32,2.21222E-008,-20.0232,2.22558E-008
-32,2.80722E-008,-20.0232,8.19099E-008
-32,3.56225E-008,-20.0232,2.10134E-007
-32,4.52035E-008,-20.0232,4.02069E-007
-32,5.73615E-008,-20.0232,4.56474E-007
-32,7.27895E-008,-20.0232,0.000000514
-32,9.23671E-008,-20.0232,5.80366E-007
-32,1.1721E-007,-20.0232,6.49307E-007
-32,1.48735E-007,-20.0232,7.40305E-007
