time v(/v0) v(/v1) v(/v2) v(/v3) v(/v4)
2.24298354275568e-07 0.0 -0.0214321453366576 -0.0544473613173754 -0.018458908460596 0.0
2.24379753672377e-07 0.0 -0.0234317058071156 -0.0563338527129973 -0.0199790704686802 0.0
2.24460116315956e-07 0.0 -0.0253943176220727 -0.0577226007726655 -0.0139472131525503 0.0
2.24542186614998e-07 0.0 -0.0273867029508685 -0.0586588291814732 -0.00280816617359175 0.0
2.24623468006798e-07 0.0 -0.0293478996169026 -0.0591136467720564 0.00945299353600274 0.0
2.24706047578959e-07 0.0 -0.0313279936966458 -0.0591060526682442 0.0186428416371575 0.0
2.24787676059524e-07 0.0 -0.0332728194231683 -0.0586482179551841 0.020276889253697 0.0
2.24870991626324e-07 0.0 -0.0352449027328085 -0.0577379422000951 0.0124766334953 0.0
2.24953760503824e-07 0.0 -0.037190946489355 -0.0564117873149277 -0.00180659822954911 0.0
2.25035828011979e-07 0.0 -0.0391074541131825 -0.0547050273702087 -0.0154233540805357 0.0
2.25117188285676e-07 0.0 -0.0409944731082427 -0.052652353899352 -0.0213952010248031 0.0
2.25201709937132e-07 0.0 -0.042940976706075 -0.050167441274159 -0.0168145244161605 0.0
2.2528401347224e-07 0.0 -0.0448226940178865 -0.0474303592707301 -0.00483125956592994 0.0
2.25367061048684e-07 0.0 -0.0467075625284087 -0.0443803178568832 0.00837807284185144 0.0
2.25450279999651e-07 0.0 -0.0485822028597043 -0.0410630620626055 0.0170356461211796 0.0
2.25534975618533e-07 0.0 -0.0504754395628806 -0.0374496039490457 0.0182425499108935 0.0
2.2561807543143e-07 0.0 -0.0523184716625938 -0.033701382116336 0.011980720725437 0.0
2.2569955212617e-07 0.0 -0.0541113854485417 -0.0298596690437453 0.000761598901201054 0.0
2.25782016490523e-07 0.0 -0.055911653692345 -0.0258313300831189 -0.0115987222073524 0.0
2.25865218780623e-07 0.0 -0.0577132265270558 -0.0216519560718168 -0.0194797830171968 0.0
2.25947466157443e-07 0.0 -0.0594793658894428 -0.0174338336409159 -0.0182093771018584 0.0
2.2602782360018e-07 0.0 -0.0611906189076021 -0.0132542777718987 -0.0079752252223871 0.0
2.2611146612423e-07 0.0 -0.0629566739845646 -0.00886839820271998 0.00682629570394543 0.0
2.26192992949334e-07 0.0 -0.0646630472686113 -0.00458272985751259 0.017668799724529 0.0
2.26275567769203e-07 0.0 -0.0663761146221289 -0.000255452513199376 0.0194249766801131 0.0
2.2635592988346e-07 0.0 -0.0680284246390833 0.00392050364602675 0.0120972421893659 0.0
2.26440365672828e-07 0.0 -0.0697485712857429 0.00824655008827765 -0.000441608274934595 0.0
2.2652302614033e-07 0.0 -0.0714166155325256 0.0123976064130986 -0.0116190262301137 0.0
2.26604872245387e-07 0.0 -0.0730525640380247 0.016403376503587 -0.0173203764267905 0.0
2.26686655999968e-07 0.0 -0.0746715743054479 0.0202804618235497 -0.0158649607048154 0.0
2.26768308428975e-07 0.0 -0.0762722142690009 0.0240044987042947 -0.00768695053746755 0.0
2.26852133909167e-07 0.0 -0.0778989331442514 0.0276524756724162 0.00473359027910471 0.0
2.2693325699997e-07 0.0 -0.0794571545969116 0.0309925846525851 0.0154939732798081 0.0
2.27014726792059e-07 0.0 -0.081006024484089 0.0341373474226781 0.0193237721629128 0.0
2.27096677656056e-07 0.0 -0.0825477368162529 0.0370677040591632 0.0133579454016791 0.0
2.27179279247302e-07 0.0 -0.0840850276336292 0.0397636554062504 0.000166176243262229 0.0
2.27262569981835e-07 0.0 -0.0856180871353907 0.042198837130117 -0.0130421686686132 0.0
2.27344884419835e-07 0.0 -0.0871162349430129 0.0443055834601075 -0.0188718238789415 0.0
2.27427116854654e-07 0.0 -0.0885959615830323 0.0460929562521052 -0.0149937847508733 0.0
2.27510423873706e-07 0.0 -0.0900776591959879 0.0475613710753343 -0.00420546963165821 0.0
2.27593007381244e-07 0.0 -0.0915291280880626 0.0486595107258899 0.00755827432768529 0.0
2.27675565331238e-07 0.0 -0.0929627637706091 0.0493856005684914 0.0152835727450471 0.0
2.27755799726491e-07 0.0 -0.0943392967739324 0.0497219413327965 0.0162893558364186 0.0
2.27839928587054e-07 0.0 -0.0957648027567086 0.0496716112986899 0.0101130534390893 0.0
2.27919691499096e-07 0.0 -0.097099369077956 0.0492343252215803 -0.000637235571723993 0.0
2.28002733494604e-07 0.0 -0.0984711583143315 0.0483697567998477 -0.0122219881995312 0.0
2.28084217919975e-07 0.0 -0.099799630384723 0.0471124789148489 -0.0182282471380952 0.0
2.28166276813931e-07 0.0 -0.10111976876012 0.0454372465357941 -0.0149376028100496 0.0
2.28248836305349e-07 0.0 -0.102429943457684 0.0433415178478521 -0.00335395138747737 0.0
2.28333010290289e-07 0.0 -0.103747038953492 0.0407895207285197 0.0103230173303547 0.0
2.28414648517217e-07 0.0 -0.105006331501791 0.0379259791355606 0.0177960284495786 0.0
2.28498796866998e-07 0.0 -0.106285572543323 0.0345914990118949 0.0155208323007398 0.0
2.28581119596829e-07 0.0 -0.107518535405166 0.0309743729387291 0.0055628850123126 0.0
2.28664575800407e-07 0.0 -0.108749686922829 0.0269754955167964 -0.00638088519126804 0.0
2.28747618492138e-07 0.0 -0.109955880028685 0.0226953076389683 -0.0143910850963863 0.0
2.28830616327893e-07 0.0 -0.11114254470782 0.0181524007472719 -0.0154723875770647 0.0
2.2891515223148e-07 0.0 -0.112331719093531 0.0132936504275163 -0.00938877128029207 0.0
2.28997609207701e-07 0.0 -0.113472632699653 0.00837211268283293 0.00115181352324913 0.0
2.29080799928583e-07 0.0 -0.114604592986844 0.00327152133994493 0.0118486843886906 0.0
2.29161724712708e-07 0.0 -0.115687239527776 -0.00177329420530642 0.017088701774868 0.0
2.29244870076354e-07 0.0 -0.116780541400255 -0.00699002691194888 0.0135107726664165 0.0
2.29327115080707e-07 0.0 -0.117842940896915 -0.0121309210081244 0.00220059010149916 0.0
2.29409409490702e-07 0.0 -0.118886938087053 -0.0172010817450009 -0.0106640231032035 0.0
2.29492932978434e-07 0.0 -0.119926989244549 -0.0222148318346207 -0.0175290963665415 0.0
2.29573927112106e-07 0.0 -0.120916688535208 -0.026895964653147 -0.0144598709552539 0.0
2.29655991794379e-07 0.0 -0.121900476886976 -0.0314035023655456 -0.00386362366584765 0.0
2.29737066421793e-07 0.0 -0.122853571196709 -0.0355731626769537 0.00780976819584467 0.0
2.29819017632868e-07 0.0 -0.1237979030052 -0.0394518090318931 0.0148002325781312 0.0
2.29901248017747e-07 0.0 -0.1247261338121 -0.0429568969428348 0.014289688794204 0.0
2.29985527324536e-07 0.0 -0.125657362648887 -0.0461012613475309 0.00700597096514307 0.0
2.30067025042185e-07 0.0 -0.126538430619982 -0.0486711042504617 -0.00323302748670406 0.0
2.30149057577572e-07 0.0 -0.127405947948302 -0.0507556438576955 -0.0122849297751703 0.0
2.30229185994701e-07 0.0 -0.128234563846814 -0.0522778891258498 -0.0157446075190521 0.0
2.30309101419328e-07 0.0 -0.129042469965901 -0.0532686251852536 -0.0114849951067606 0.0
2.30391296147468e-07 0.0 -0.129854101915353 -0.0537218191725683 -0.000515247771602086 0.0
2.30472357132757e-07 0.0 -0.130635320382658 -0.0535971767824497 0.0112581535217282 0.0
2.30554002554842e-07 0.0 -0.131402847662023 -0.0528948019572424 0.0170377241154417 0.0
2.30637593322837e-07 0.0 -0.132168539989903 -0.0515801730401807 0.0128855041894917 0.0
2.30718162184631e-07 0.0 -0.132887255758075 -0.0497537194279267 0.00167652684430434 0.0
2.30801039420541e-07 0.0 -0.133606774866972 -0.0473208471750388 -0.0101248323923994 0.0
2.30883011957989e-07 0.0 -0.134298675842979 -0.0443871130746537 -0.0155464559727199 0.0
2.30963616670613e-07 0.0 -0.134959845008829 -0.0410219943300964 -0.0126220610121854 0.0
2.31044959849222e-07 0.0 -0.135607765942299 -0.0371806753352588 -0.00378803788535395 0.0
2.31128047295032e-07 0.0 -0.136249541918888 -0.0328400982242671 0.00646513754751599 0.0
2.31208499213495e-07 0.0 -0.136851649382716 -0.0282836591048396 0.0131653542346729 0.0
2.31292716489369e-07 0.0 -0.137461569629482 -0.0231985869608009 0.0136724389616923 0.0
2.31373674549e-07 0.0 -0.138028237176515 -0.0180634264345181 0.00731346724737454 0.0
2.31456530264284e-07 0.0 -0.138588236377164 -0.012620767888588 -0.00354156120492698 0.0
2.3153791099995e-07 0.0 -0.139118615287505 -0.00715387007731512 -0.0131017321180042 0.0
2.31620817541528e-07 0.0 -0.139638909595597 -0.00152834508302951 -0.0157464866085866 0.0
2.3170140363051e-07 0.0 -0.140125267228546 0.0039297343955794 -0.00925761283932992 0.0
2.31783325860387e-07 0.0 -0.140600113809393 0.00940231068601114 0.0029208752628575 0.0
2.31864595997656e-07 0.0 -0.141051683861944 0.0146922153592691 0.0132313747603167 0.0
2.31946793149279e-07 0.0 -0.141488658912431 0.0198383670827578 0.0155695806426064 0.0
2.32028787925471e-07 0.0 -0.141904782342864 0.024707219512468 0.00893231760057027 0.0
2.32111896861293e-07 0.0 -0.142306415832054 0.0293142100305715 -0.0022304156610267 0.0
2.32192710707581e-07 0.0 -0.142677523299674 0.0334261158935967 -0.0111131841748571 0.0
2.3227502312577e-07 0.0 -0.143035829348509 0.0371938177145165 -0.0138390252544666 0.0
2.32356732000604e-07 0.0 -0.143371880112087 0.040473198413633 -0.00961501770225755 0.0
2.32438051418938e-07 0.0 -0.143686932928961 0.0432463855083965 -0.000841030884874921 0.0
2.32521604869141e-07 0.0 -0.143990509875515 0.0455563729548382 0.00871810765661239 0.0
2.32606231109835e-07 0.0 -0.144277212923669 0.0473155576061755 0.0140637033728797 0.0
2.3268696381034e-07 0.0 -0.144531268661838 0.0484348525874446 0.0118210794795919 0.0
2.32770559848158e-07 0.0 -0.144774345021745 0.0490112034134675 0.002346951930628 0.0
2.32851302353217e-07 0.0 -0.144989846354455 0.0490053197757245 -0.00889784610314398 0.0
2.32933888927632e-07 0.0 -0.145190707502123 0.0484349541436891 -0.0153708988864764 0.0
2.3301480559176e-07 0.0 -0.14536835578852 0.0473365895951397 -0.0125318577682613 0.0
2.33095223724949e-07 0.0 -0.145526165793775 0.045736051158157 -0.00229809241599237 0.0
2.33178475573912e-07 0.0 -0.145669893181045 0.0435724058192792 0.00921268181961121 0.0
2.3326226491557e-07 0.0 -0.145794416288813 0.0409089618729303 0.0145457679637953 0.0
2.33343042976733e-07 0.0 -0.145895388067433 0.0379178191691024 0.0112034569975469 0.0
2.33425088931644e-07 0.0 -0.145978822557057 0.0344975714566417 0.00205968092060802 0.0
2.33505203226e-07 0.0 -0.146041744440856 0.0308309096086005 -0.00728525157080255 0.0
2.33585869346361e-07 0.0 -0.146086632779429 0.0268608299837038 -0.0125532848764363 0.0
2.33670282525786e-07 0.0 -0.146113821636461 0.0224625466902718 -0.0113385258039412 0.0
2.3375149677826e-07 0.0 -0.146120938263972 0.0180496565306166 -0.00427352790715264 0.0
2.33833730038809e-07 0.0 -0.146109177189985 0.0134568772582168 0.00550409472690256 0.0
2.33915591681462e-07 0.0 -0.146078574160045 0.00881605319165114 0.012821224567528 0.0
2.33996325847771e-07 0.0 -0.146029989659746 0.004225797875093 0.0131548715695867 0.0
2.34079295583311e-07 0.0 -0.145961085179647 -0.000450209393083658 0.00536894860852904 0.0
2.34161302215303e-07 0.0 -0.145874148244048 -0.00497836131692817 -0.00614361449982266 0.0
2.34243276061537e-07 0.0 -0.145768605485701 -0.00936146932568484 -0.0140799078628851 0.0
2.34327497459352e-07 0.0 -0.145640835012781 -0.0136661671884865 -0.0130105297754897 0.0
2.34408946960483e-07 0.0 -0.145498705641141 -0.0175944570757037 -0.00385571474368251 0.0
2.34492864772954e-07 0.0 -0.145333258657511 -0.0213588919333008 0.00742754063533173 0.0
2.34574856741869e-07 0.0 -0.145153053058224 -0.0247245561208019 0.0133430042864935 0.0
2.34658594961942e-07 0.0 -0.144950164866116 -0.0278114875272424 0.01109013388381 0.0
2.34738414656809e-07 0.0 -0.144739123207136 -0.0304001898449853 0.00314159920783592 0.0
2.3482366089587e-07 0.0 -0.14449480478581 -0.0327619166183025 -0.00634810352347205 0.0
2.34906699132166e-07 0.0 -0.144238106572711 -0.0346468756281667 -0.0118320380064691 0.0
2.34989535165504e-07 0.0 -0.143963732126513 -0.0361082005601013 -0.0109367805901622 0.0
2.35070371880472e-07 0.0 -0.143678447568454 -0.0371259269925635 -0.00416874991282629 0.0
2.35153216952393e-07 0.0 -0.143368201855699 -0.0377503901574784 0.00552841727595449 0.0
2.35233051592113e-07 0.0 -0.143052202150431 -0.0379555534531983 0.0124743595074078 0.0
2.35314707756069e-07 0.0 -0.142711799861223 -0.0377713553206747 0.0124453835857283 0.0
2.35396221727213e-07 0.0 -0.142354746375731 -0.0372025163879123 0.00453344805222044 0.0
2.35478931626004e-07 0.0 -0.141974947643356 -0.0362488837474157 -0.00676625800891081 0.0
2.3555956882405e-07 0.0 -0.141587790349389 -0.0349732387777563 -0.0137499593012022 0.0
2.35641729752682e-07 0.0 -0.141176285797998 -0.0333449210671991 -0.0119423968900476 0.0
2.35720747860172e-07 0.0 -0.140764404475441 -0.0314892683880347 -0.00294948226002262 0.0
2.35803605630334e-07 0.0 -0.140315645231512 -0.0292658615913011 0.00767322165189214 0.0
2.35884965712121e-07 0.0 -0.139858307613207 -0.0268343613882881 0.0128165666775815 0.0
2.35967497767041e-07 0.0 -0.139377600719704 -0.0241472812859222 0.0101050089876745 0.0
2.36049450661304e-07 0.0 -0.138883658561688 -0.0212905368755592 0.00192952672684543 0.0
2.36130910806214e-07 0.0 -0.138376401406481 -0.0182964087884767 -0.00671419065944742 0.0
2.36212980277744e-07 0.0 -0.137849050675581 -0.0151561920723773 -0.0114561300879872 0.0
2.36295803003175e-07 0.0 -0.137300397187284 -0.0118939874751328 -0.00991693708342639 0.0
2.3637592365882e-07 0.0 -0.136754024210146 -0.00867970279807274 -0.00295059025204716 0.0
2.36457040647459e-07 0.0 -0.136185330398025 -0.00539721287168923 0.00618578609033631 0.0
2.36539319292093e-07 0.0 -0.135592658281904 -0.00206883565944894 0.0123204392285682 0.0
2.36620465761722e-07 0.0 -0.134992647693168 0.0011838742048766 0.0110867937235096 0.0
2.36704126659218e-07 0.0 -0.134358071116161 0.00447692952860334 0.00233894646269082 0.0
2.36785352777589e-07 0.0 -0.133726576239851 0.00758875209844901 -0.00818893699341472 0.0
2.36866235574096e-07 0.0 -0.133082818148338 0.0105786840437859 -0.0135648745960323 0.0
2.36948202091619e-07 0.0 -0.132415366766295 0.0134740611430826 -0.0100226822227732 0.0
2.37029269851364e-07 0.0 -0.131740447525361 0.0161823681484916 -0.000108056490963425 0.0
2.37112336350414e-07 0.0 -0.131033776440447 0.0187756777640196 0.00955528300516696 0.0
2.37195117175327e-07 0.0 -0.130314462140422 0.0211571544738286 0.0124804523369649 0.0
2.37276474381858e-07 0.0 -0.129592998050902 0.0232825355540639 0.00763072661322281 0.0
2.37357731212825e-07 0.0 -0.128858197733417 0.0251765284916503 -0.0012172923210723 0.0
2.37440751030455e-07 0.0 -0.128092918955424 0.0268608228947077 -0.00885758481171467 0.0
2.37523497219646e-07 0.0 -0.127315693016429 0.0282743892053838 -0.0110908496036533 0.0
2.3760566155021e-07 0.0 -0.126529789503486 0.0294049786231625 -0.00707166490121828 0.0
2.37686882748363e-07 0.0 -0.125739203780996 0.0302462044946756 0.000960328592902265 0.0
2.37770312622229e-07 0.0 -0.124913090731646 0.030816770866371 0.00898386122462524 0.0
2.37852027075141e-07 0.0 -0.124090334771583 0.0310819773552255 0.0118690256158374 0.0
2.37933979651805e-07 0.0 -0.123251790352516 0.0310527863275496 0.00734288100475612 0.0
2.38017208466843e-07 0.0 -0.122386622495673 0.0307193627304072 -0.00253347230774623 0.0
2.38102285757221e-07 0.0 -0.121488281890929 0.0300631951024747 -0.011307882026142 0.0
2.38183330526733e-07 0.0 -0.120619556735986 0.0291448314489818 -0.0123185868092687 0.0
2.38265258655652e-07 0.0 -0.119728667494421 0.0279311533677641 -0.0049643904464916 0.0
2.38346476012354e-07 0.0 -0.118833066238841 0.0264525973354885 0.0055902831557813 0.0
2.38429813012826e-07 0.0 -0.117901382707384 0.0246610795238174 0.0121596377732922 0.0
2.38509436890599e-07 0.0 -0.116999341488076 0.0227019235538216 0.0104403158167298 0.0
2.38592635960365e-07 0.0 -0.116044575209167 0.0204121858105096 0.00215575304320112 0.0
2.38676658968509e-07 0.0 -0.115067850488063 0.0178668954636393 -0.00688628332735977 0.0
2.38759163487876e-07 0.0 -0.114096724598741 0.0151610562707815 -0.0109328307868809 0.0
2.38843743312926e-07 0.0 -0.113088956663078 0.0121996241630776 -0.00819690847804125 0.0
2.38926121718106e-07 0.0 -0.112095706261458 0.00915900701840589 -0.000850039424217133 0.0
2.39008388610949e-07 0.0 -0.111092441734349 0.00599714656199605 0.00691858165576204 0.0
2.39090648538294e-07 0.0 -0.110078087166832 0.00274063651457135 0.0107957508129375 0.0
2.39171404789653e-07 0.0 -0.109071573754775 -0.000517561862422241 0.00832054342758738 0.0
2.39252183419331e-07 0.0 -0.108054343657674 -0.00380486168241957 0.000462699308881817 0.0
2.39332088096946e-07 0.0 -0.10703801325507 -0.00705153236515499 -0.00822967610186579 0.0
2.39414530498207e-07 0.0 -0.105979045417812 -0.0103602088737353 -0.0121164235055426 0.0
2.39497160425679e-07 0.0 -0.10490729049736 -0.0135974314020875 -0.00766769266747634 0.0
2.39579734380629e-07 0.0 -0.103826064705287 -0.0167154848444986 0.00238694601799384 0.0
2.39663401108944e-07 0.0 -0.102720322186934 -0.0197166237443501 0.0109183947269535 0.0
2.39745583533931e-07 0.0 -0.101624377251915 -0.0224723333338593 0.011551327676383 0.0
2.39828658561043e-07 0.0 -0.100506827456058 -0.025027618149283 0.00412305784095447 0.0
2.39909910607678e-07 0.0 -0.0994045464479587 -0.0272693136687 -0.00555640260393751 0.0
2.39989845488412e-07 0.0 -0.0983113786647205 -0.0291959035971086 -0.0109624277444008 0.0
2.40070599259588e-07 0.0 -0.0971983696262895 -0.030833652917719 -0.00924813980497974 0.0
2.40150945026007e-07 0.0 -0.0960825375202469 -0.0321307219606883 -0.00217619157706116 0.0
2.40231928146646e-07 0.0 -0.0949495064110426 -0.0330808449825856 0.00570800626832804 0.0
2.40313541760714e-07 0.0 -0.0937993573669366 -0.0336572869782138 0.00993979493628025 0.0
2.4039679724685e-07 0.0 -0.0926176796402981 -0.0338365133165649 0.00821904666192846 0.0
2.40478904470534e-07 0.0 -0.0914441897119241 -0.0335992268249844 0.00150615955780422 0.0
2.40562316696298e-07 0.0 -0.0902439987199625 -0.0329324652957622 -0.00656672657197544 0.0
2.40644493884606e-07 0.0 -0.0890538362817741 -0.0318568702214752 -0.0107959109917337 0.0
2.40728617465669e-07 0.0 -0.0878277269393427 -0.0303321440631306 -0.00789177428157924 0.0
2.40809738142335e-07 0.0 -0.0866381412526015 -0.028467804947647 0.000652859229210976 0.0
2.40891881436848e-07 0.0 -0.0854265053262588 -0.0262034967355753 0.00932693914763909 0.0
2.40974492381503e-07 0.0 -0.0842010059841788 -0.0235676152863209 0.0116309055011034 0.0
2.41058084894881e-07 0.0 -0.082954035864422 -0.020564010783026 0.00540062924902205 0.0
2.41139540555764e-07 0.0 -0.0817324481447058 -0.0173451857081153 -0.00459985084746505 0.0
2.4122456830687e-07 0.0 -0.0804506615874822 -0.0137192282314331 -0.011249094248074 0.0
2.4130590961354e-07 0.0 -0.0792183045503636 -0.0100387802354519 -0.00953071386764317 0.0
2.413876227767e-07 0.0 -0.0779744605230744 -0.00617977190694276 -0.00148799044966498 0.0
2.41468918326071e-07 0.0 -0.0767313415820692 -0.00222806294745463 0.00690839117056646 0.0
2.41552980039875e-07 0.0 -0.0754402201080347 0.00192160840032296 0.0102687931409395 0.0
2.41635595786342e-07 0.0 -0.0741658561734143 0.00600767022237614 0.00680388760404423 0.0
2.41718597051565e-07 0.0 -0.072880306733636 0.0100633875254986 -0.000667221497125918 0.0
2.4180161265502e-07 0.0 -0.0715894850613285 0.014013199716833 -0.00744652794124525 0.0
2.41883092296002e-07 0.0 -0.0703178304935581 0.0177317416901704 -0.00958792086221754 0.0
2.41967606101864e-07 0.0 -0.0689940942988526 0.0213666252464308 -0.00566315988094072 0.0
2.42047326237529e-07 0.0 -0.0677412167003534 0.0245393764981115 0.0019200453972539 0.0
2.4213170868709e-07 0.0 -0.0664108063651733 0.0275763525026304 0.00904870820507284 0.0
2.42214796193959e-07 0.0 -0.0650967333901008 0.0301988381776382 0.0101318366012372 0.0
2.42300496116158e-07 0.0 -0.0637373219400583 0.0324776467228614 0.00360103925764792 0.0
2.42385191624577e-07 0.0 -0.0623900459678999 0.0342675398760837 -0.0060474649948713 0.0
2.42469281049632e-07 0.0 -0.0610488914091365 0.0355597094086468 -0.0113589543533099 0.0
2.42553177947712e-07 0.0 -0.059707523874836 0.036344577420721 -0.00804748551067331 0.0
2.42635194686156e-07 0.0 -0.0583932475397162 0.0366102588156998 0.00116785030431486 0.0
2.42719814465179e-07 0.0 -0.0570343932133671 0.0363570834928302 0.00943926089775599 0.0
2.42801507824716e-07 0.0 -0.0557199689457652 0.0356049943414643 0.0103701102149004 0.0
2.42882578778792e-07 0.0 -0.0544132636147318 0.0343732463595371 0.00413977430658701 0.0
2.42963858194608e-07 0.0 -0.0531010937067904 0.0326677072238448 -0.00439705263352459 0.0
2.43044310351307e-07 0.0 -0.051800390154558 0.0305366742268591 -0.00939107763468922 0.0
2.43126342619589e-07 0.0 -0.0504723981552696 0.0279388776254633 -0.00812108678936023 0.0
2.43208293127888e-07 0.0 -0.0491441663695253 0.0249505114015193 -0.00186066365868985 0.0
2.43289415079295e-07 0.0 -0.0478280153102946 0.0216460031523657 0.00524512297358892 0.0
2.43370865172888e-07 0.0 -0.0465053816098258 0.0180275309151498 0.00908842703258054 0.0
2.43451142153902e-07 0.0 -0.0452008459963241 0.0142155653338987 0.00735803993230764 0.0
2.43530381740558e-07 0.0 -0.0439124205791168 0.0102649628805492 0.000943979683752841 0.0
2.43610574362148e-07 0.0 -0.0426079224361877 0.00613145655147941 -0.00659047463278178 0.0
2.43690439404298e-07 0.0 -0.0413083547235893 0.00193574822833186 -0.0101836904917552 0.0
2.43772044327585e-07 0.0 -0.0399802512457273 -0.00237257319506705 -0.00678548619757122 0.0
2.43853818705583e-07 0.0 -0.0386493506836201 -0.00664981391407539 0.00185663450800299 0.0
2.43936918778356e-07 0.0 -0.0372970300134352 -0.0108915746956649 0.00956818222305571 0.0
2.44019454003112e-07 0.0 -0.0359542516909412 -0.0149379374683443 0.0101191661928374 0.0
2.44101793897375e-07 0.0 -0.0346151933283786 -0.0187498102945475 0.00299390197152795 0.0
2.44183487079771e-07 0.0 -0.0332873769544033 -0.0222547662156385 -0.00621569962797119 0.0
2.44266291115165e-07 0.0 -0.0319424351189185 -0.0254739701427995 -0.0105661184216664 0.0
2.44346631941289e-07 0.0 -0.0306385786983397 -0.0282323593093336 -0.00712569260999542 0.0
2.44428634472739e-07 0.0 -0.0293090353072726 -0.0306370074021196 0.00109520730817029 0.0
2.44510237124543e-07 0.0 -0.0279874438242233 -0.0325847300867288 0.00791780278249108 0.0
2.44592420604073e-07 0.0 -0.0266581133981695 -0.0340702748703466 0.00895021158498178 0.0
2.44675341530682e-07 0.0 -0.0253187410804127 -0.035064714396196 0.00401439954852178 0.0
2.4475810910626e-07 0.0 -0.0239839254859639 -0.035539438399868 -0.0032381184419406 0.0
2.44841424606787e-07 0.0 -0.0226425643651479 -0.0354900678306125 -0.00819056768587941 0.0
2.44925558146523e-07 0.0 -0.0212905614453892 -0.0349070443225192 -0.00771237802418411 0.0
2.45006336088953e-07 0.0 -0.0199950541860982 -0.0338540813559997 -0.00217038360582854 0.0
2.45087987744094e-07 0.0 -0.0186882767645211 -0.0323172098733047 0.00519614277927122 0.0
2.45173103247968e-07 0.0 -0.0173291913138385 -0.0302370984586923 0.00946857600558281 0.0
2.4525427860167e-07 0.0 -0.0160361751214739 -0.0278310826166891 0.006939785912187 0.0
2.45337992157248e-07 0.0 -0.0147061441577957 -0.0249590148879564 -0.00114082217432006 0.0
2.45420456387488e-07 0.0 -0.013399534414285 -0.0217868832079839 -0.00873303571361398 0.0
2.45502323170156e-07 0.0 -0.0121060769018938 -0.0183506200250282 -0.00986923223444299 0.0
2.45584910150334e-07 0.0 -0.0108051409665999 -0.0146482057051397 -0.00335898865229857 0.0
2.4566588724536e-07 0.0 -0.00953353953019192 -0.0108428000258922 0.00565009383927484 0.0
2.45748497304158e-07 0.0 -0.00824052748889422 -0.00684098788593077 0.0103032711539921 0.0
2.45831332539827e-07 0.0 -0.00694845916258418 -0.00276758460795029 0.00694253468894685 0.0
2.45912615872037e-07 0.0 -0.00568511738159178 0.00122917344471341 -0.00129835607992407 0.0
2.45995920457126e-07 0.0 -0.0043951824297405 0.00526373827538641 -0.00816099437270992 0.0
2.46079187940082e-07 0.0 -0.00311087564535216 0.00917447368554344 -0.00862146384455595 0.0
2.46159543923428e-07 0.0 -0.00187643055587862 0.0127787925795954 -0.0032269955477175 0.0
2.46241455697746e-07 0.0 -0.000623260895582746 0.0162295356227897 0.00396552749671039 0.0
2.46322716134026e-07 0.0 0.000614619223247816 0.0193833474385896 0.00813172548030194 0.0
2.46404401094734e-07 0.0 0.0018534584180705 0.0222402898265979 0.00692460528076395 0.0
2.46486822925822e-07 0.0 0.00309771154610765 0.0247663935280224 0.0011533284322579 0.0
2.46569374009505e-07 0.0 0.00433795025533994 0.0269047427809941 -0.00555832844718459 0.0
2.46651515627767e-07 0.0 0.00556594867006629 0.028617171915314 -0.00871506937959353 0.0
2.46734734176848e-07 0.0 0.00680368841692395 0.0299095949289578 -0.00572483405594584 0.0
2.46817024559862e-07 0.0 0.00802116915030727 0.03073696017849 0.00178248620227585 0.0
2.46899707333002e-07 0.0 0.00923783037373812 0.0311111469504553 0.00848650283293977 0.0
2.46982683920121e-07 0.0 0.0104519787058456 0.0310273090558792 0.00890963600616385 0.0
2.47064729649766e-07 0.0 0.0116456168588254 0.0305000124357413 0.00229696703104864 0.0
2.47147688199281e-07 0.0 0.0128454125217283 0.0295324644575754 -0.00640162770929174 0.0
2.47230609384749e-07 0.0 0.0140373550782616 0.0281501082678087 -0.0100612369087506 0.0
2.47313298491108e-07 0.0 0.0152185272424297 0.0263853138689405 -0.00569708257684861 0.0
2.47393660223207e-07 0.0 0.0163591967747266 0.0243311127651173 0.00280401744388083 0.0
2.47474855524988e-07 0.0 0.017504289794777 0.0219513187154502 0.00889395097368228 0.0
2.47554731717044e-07 0.0 0.0186233776821048 0.0193491320658613 0.00815043327403169 0.0
2.47638204369576e-07 0.0 0.0197848623488228 0.0163971369854964 0.00145551182642379 0.0
2.4772046229641e-07 0.0 0.0209213131166063 0.0133013627053161 -0.00571260801634874 0.0
2.47803165835798e-07 0.0 0.0220556382937714 0.0100507967468708 -0.00834251787616434 0.0
2.47886880149495e-07 0.0 0.0231952239833525 0.00667048672783537 -0.00499130042254417 0.0
2.47968948619255e-07 0.0 0.0243038641801147 0.00331836425124463 0.00152274565305612 0.0
2.48052040793392e-07 0.0 0.0254175775969446 -6.39933763605296e-05 0.00688825649621133 0.0
2.48136442445248e-07 0.0 0.0265396802628483 -0.00343746453586366 0.00748135457673095 0.0
2.48218753141654e-07 0.0 0.0276249546516402 -0.00662047205794032 0.00278799985864733 0.0
2.48301476731287e-07 0.0 0.0287065547486532 -0.00966897245307208 -0.00422043228101384 0.0
2.48382883977873e-07 0.0 0.0297618920841876 -0.0124824878931321 -0.00852842700433133 0.0
2.48465952054534e-07 0.0 0.0308293737066199 -0.0151258630375278 -0.00661244793093062 0.0
