time v(/en) v(/clk) v(/rstb) v(/serial_out) v(/net97) v(/en_out)
0.000605418901739346 1.47077079407533e-15 2.49999999999995 2.49999999999995 1.03313265197047e-07 6.4003070849434e-08 3.35861434780737e-08
0.000607871197867233 -1.4589518496642e-15 2.49999999999997 2.49999999999997 1.58012671854809e-08 -2.79107233955299e-08 -2.76128798904273e-08
0.000611478808371143 1.47090337193252e-15 2.49999999999995 2.49999999999995 1.023591918841e-07 6.38470671651439e-08 3.27241322505511e-08
0.000616848333425555 -1.45939026200132e-15 2.49999999999997 2.49999999999997 1.49296700519974e-08 -2.76232405949375e-08 -2.83501491887476e-08
0.000624853617410422 1.47069180394269e-15 2.49999999999995 2.49999999999995 1.01417239940948e-07 6.45889575483952e-08 3.19780545125068e-08
0.000636736760713289 -1.4599755591174e-15 2.49999999999997 2.49999999999997 1.37601345397618e-08 -2.6385361940589e-08 -2.92392985883689e-08
0.00065 1.470164206605e-15 2.49999999999995 2.49999999999995 1.00070605767228e-07 6.61441182057955e-08 3.09695699388169e-08
0.00065003125 -2.69557307162284e-17 2.34375000009665 2.49999999999996 -6.98974633174089e-07 -7.35896940202075e-07 -7.55224979689839e-07
0.000650080647742058 1.03301889225437e-16 2.09676128980685 2.49999999999996 7.28192386867638e-07 6.9409040364099e-07 6.73218566753642e-07
0.00065012149896596 4.27255868736031e-15 1.89250517030203 2.50000000000008 7.80426561809948e-05 7.81032349536302e-05 7.80313130241381e-05
0.000650159095377521 2.01580384439987e-14 1.70452311251437 2.50000000000054 0.000476610529830799 0.000477016068529674 0.000476760598401842
0.000650196217166591 2.33743209259201e-14 1.51891416716201 2.50000000000064 0.00118244001479717 0.00118292865325281 0.00118262937263002
0.000650270460744729 3.91086554332917e-14 1.14769627649235 2.50000000000112 0.00324246604863407 0.00324334994049985 0.00324284121022102
0.000650283583328809 3.19485977625709e-14 1.08208335610345 2.50000000000092 0.00365854658757005 0.0036592702037195 0.00365885592044424
0.000650290144620849 3.47974846103581e-14 1.04927689594165 2.50000000000102 0.00385218509696077 0.00385298885976671 0.00385254309465087
0.000650290861415017 3.39600259636019e-14 1.04569292513159 2.5000000000009 0.00386851824434505 0.00386914084672995 0.0038688851534588
0.000650292295003353 2.49436971148101e-14 1.03852498345816 2.50000000000108 0.00390775627234087 0.00390866247445095 0.00390813151688865
0.000650295162180025 1.13007173805448e-13 1.02418910017806 2.50000000000275 0.00407618204495483 0.00407851186598802 0.00407732308655928
0.000650296762639698 4.20655713743604e-13 1.01618680184492 2.50000000001224 0.00448149402291902 0.00449279289856174 0.00448669697451615
0.000650298539472508 9.51345780077037e-13 1.00730263787399 2.50000000001813 0.00557749327984759 0.00559896380328333 0.00558715717338227
0.000650298894760058 8.64007259831539e-13 1.00552620011327 2.50000000001613 0.00587525286512116 0.00589807089757049 0.00588561308046149
0.000650299605335158 1.18056726147386e-12 1.00197332465531 2.5000000000114 0.00653016750571205 0.00655568044940597 0.00654139239003967
0.000650300142278807 8.51301618116347e-13 0.999288606399769 2.49999999999604 0.00707130035366188 0.00709776977211522 0.00708309475898503
0.000650300580799435 -1.41002646724098e-13 0.997096003273185 2.49999999996641 0.00754541879958825 0.00756793930725029 0.00755408691399507
0.000650301052296583 -3.49698092472033e-12 0.994738517473579 2.49999999992384 0.00803885371402416 0.00804592791546279 0.00803923257530223
0.000650301135026109 -8.51406092362786e-13 0.994324869864521 2.49999999993481 0.00811965318574794 0.008127640010966 0.00811832905179163
0.000650301238059612 -3.98471764943466e-12 0.993809702325048 2.49999999993312 0.0082004796211204 0.00820619211702291 0.00820161579414912
0.00065030126900116 1.26749206777094e-12 0.993654994622212 2.49999999995213 0.00823188222640392 0.00823778753084474 0.0082288783153185
0.000650301330884257 -3.72160885146468e-12 0.993345579101566 2.49999999993381 0.00826882519691017 0.00825535189013297 0.00825414221898005
0.000650301364245208 -3.57927248430491e-12 0.993178774333868 2.50000000009604 0.00824982438817508 0.00822659186189599 0.0082389187812653
0.000650301385765426 -6.69876209948629e-12 0.993071173221423 2.50000000029551 0.00822940079319002 0.00820999572907096 0.00822563302184108
0.000650301413954261 -5.08144856022765e-13 0.992930229086554 2.50000000055126 0.00822387660253609 0.00821730873167119 0.00822433355894729
0.000650301434544874 -1.72560313608283e-12 0.992827276018119 2.50000000063772 0.00823743822950444 0.00823721992466108 0.00823494284460836
0.00065030146045239 1.15336687966977e-12 0.992697738450075 2.50000000067477 0.0082558032441335 0.00825251068752856 0.00824728453297504
0.000650301470754327 -2.55574684694647e-12 0.99264622874139 2.50000000063484 0.0082591401482796 0.00825216898271715 0.00824905928008503
0.0006503014913582 -5.80217428265492e-13 0.992543209379282 2.50000000026321 0.00825786430966658 0.00824527274328044 0.00824750540011166
0.000650301501383168 -1.90042445397923e-11 0.992493084337825 2.49999999885059 0.00822725398883936 0.00821432909555839 0.00823262921344506
0.000650301511486153 -1.87383992111961e-11 0.992442569437246 2.49999999832176 0.00817696910086715 0.00817369344323151 0.00821145236901467
0.000650301522008029 -9.52605777571042e-12 0.992389960116533 2.49999999928694 0.0081566200094386 0.00818141741408033 0.00821172578054344
0.000650301532006938 9.47275868561627e-12 0.992339965766226 2.49999999956679 0.0081907362702479 0.00824961454439232 0.00824473620404739
0.000650301543166089 1.63638318921899e-11 0.992284170048341 2.49999999992592 0.00827404620349814 0.00835758857083048 0.00830671013158349
0.000650301557387108 2.50152032914513e-11 0.992213065055302 2.49999999981692 0.00839885062761855 0.00847534763876922 0.00838887965966599
0.000650301577132395 9.21694130730274e-12 0.992114338451344 2.49999999980445 0.00850387192397194 0.00851127786768981 0.00844300426230653
0.000650301603705536 -1.33954593426509e-11 0.991981472553115 2.49999999946169 0.00842719089680292 0.00833282567006675 0.00836503679819598
0.000650301636299962 -2.25096347609115e-11 0.991818500321624 2.49999999962727 0.00819222387877534 0.00810213428713918 0.00819822832138145
0.000650301666286426 -3.50397442603882e-12 0.991668568197888 2.49999999978309 0.00810478323057701 0.00812097506158895 0.00815979892677984
0.000650301711604972 1.3712245734184e-11 0.991441975621853 2.50000000012108 0.0082890708939272 0.00839118159942234 0.00832060733564217
0.000650301750493072 7.11066943531196e-12 0.991247535127225 2.49999999995483 0.00845632024979158 0.00850056970203649 0.00844444523288804
0.000650301786837728 -1.15842744298021e-11 0.991065811724665 2.50000000016285 0.00842110688032321 0.00841811609668547 0.0084313656871333
0.000650301807019214 2.34626173389818e-12 0.990964904542651 2.50000000005323 0.00839991904597177 0.00841778442692143 0.00842811132704433
0.000650301827716844 1.31847145612319e-12 0.990861416452574 2.50000000048542 0.00843200729197872 0.00847840448463009 0.00846156935034846
0.000650301847142591 2.13713022521837e-11 0.990764288011944 2.50000000067128 0.00851684273111253 0.00856893670749573 0.00852078542886195
0.000650301859350955 2.72181535520612e-11 0.990703246205777 2.50000000131141 0.00860846518027438 0.00864441628920446 0.00857113922776385
0.000650301875239847 6.36141260335281e-11 0.990623802181046 2.50000000001698 0.00879535764978761 0.00876696592781937 0.00864974606827175
0.000650301886507214 3.00280151585255e-11 0.990567465160256 2.50000000057005 0.00888332609312132 0.00875281217693796 0.00865407554195185
0.000650301901234037 3.45908724519315e-12 0.990493830454767 2.49999999954434 0.00878712496001303 0.00847833242831645 0.00850686213960781
0.000650301916655795 -6.91728081093782e-11 0.990416721182745 2.49999999986804 0.00840514725156273 0.00795024675152398 0.00817636401850771
0.000650301934263509 -6.85276799323039e-11 0.990328682280008 2.49999999938192 0.00781315107412488 0.007356898855518 0.0077329858308876
0.00065030195336275 -6.33362477940714e-11 0.990233186247505 2.50000000040812 0.00731936069699746 0.00706032240307787 0.00740118041070771
0.000650301975427935 2.09245959323713e-11 0.990122860810136 2.50000000039338 0.00721239011566077 0.00725599521556206 0.00736152984725665
0.000650302001749385 4.21245127137152e-11 0.989991253938874 2.50000000108772 0.00756295540951869 0.00777414063502875 0.00762091082064278
0.000650302024819149 5.17431631485665e-11 0.989875904984979 2.5000000001751 0.00787939858572608 0.00799414712366843 0.00781485038304092
0.000650302050746731 -1.50362785429787e-11 0.989746266673117 2.50000000025682 0.00786264398035137 0.0077754957821774 0.00775741244573369
0.000650302078282088 -1.54384324981825e-11 0.989608589657709 2.49999999958689 0.00752364501791022 0.00736025573794289 0.00749482536910544
0.000650302106059078 -2.02527293072535e-11 0.989469704871817 2.50000000037557 0.00725415280943017 0.00720096479908293 0.00731526533572869
0.000650302137757653 3.49758067065939e-11 0.98931121229241 2.50000000004582 0.00729776233433501 0.00738459294069396 0.00735512932577206
0.000650302182136737 7.32174520765423e-12 0.98908931685236 2.50000000039774 0.00750161207196275 0.00754486379452259 0.0074692562797421
0.000650302216689833 4.80374637172635e-12 0.988916551140196 2.49999999963469 0.00741057414833657 0.0073400738354493 0.00737180463354556
0.000650302258389682 -2.02374275757591e-11 0.988708051882365 2.50000000026344 0.00715969241749561 0.00710715514709989 0.00718287551562733
0.000650302299424527 2.26803913446849e-11 0.98850287784107 2.4999999999016 0.00712813131971226 0.00716417385043552 0.00715976484323894
0.000650302368505885 -6.03082897947125e-12 0.988157471013657 2.50000000034109 0.00721613501592054 0.00721654764528791 0.00719076347616535
0.000650302419034834 3.46198258387797e-12 0.987904826138025 2.49999999973556 0.00708327759002396 0.00703092904869794 0.00707553632926366
0.000650302520092733 -5.61236850914199e-12 0.987399536780963 2.50000000040279 0.00695939750242051 0.00697785339791158 0.00697607567990541
0.000650302592371554 1.44404393660401e-11 0.987038142652967 2.49999999977672 0.00701651216371016 0.00700780288931193 0.0069934470887796
0.000650302682306081 -1.84145004636745e-11 0.986588469932788 2.50000000025811 0.00686295030804106 0.00682427494607091 0.00686332240569789
0.000650302798193313 1.78190356776308e-11 0.986009033886512 2.4999999998188 0.00682148153434083 0.00683934176864107 0.00682454915991053
0.00065030290012297 -1.49400098792629e-11 0.985499385511312 2.50000000023559 0.00681618036087735 0.00678704012516087 0.00679652737283475
0.000650303015843819 1.05893842388973e-11 0.984920781284036 2.49999999975512 0.00667683817731703 0.00666550947791518 0.00668492814142607
0.000650303178873986 -9.30730609940589e-12 0.984105630478315 2.50000000027347 0.00667562554891589 0.00667329419711138 0.00666152875183869
0.000650303455118148 7.64703225713704e-12 0.982724409604377 2.49999999970227 0.00648435608076355 0.00645777201294105 0.00648419044032181
0.000650303683191518 -8.1668393617711e-12 0.981584042825269 2.50000000028046 0.00641707876285949 0.00642270639868403 0.0064107111223543
0.000650303955243377 7.27369292361204e-12 0.980223783455924 2.49999999967973 0.0062749332043171 0.00624410545671284 0.00626694176232788
0.000650304255355075 -8.63696273421997e-12 0.978723225035503 2.50000000028125 0.00613409979303156 0.00614008255010197 0.00613385582715979
0.000650304581719574 8.21395194713466e-12 0.977091402482303 2.49999999967787 0.00600742096922548 0.00597932114128991 0.00599495106650932
0.000650304974694771 -9.78319084579729e-12 0.975126526541744 2.50000000027649 0.00580200947555928 0.00580460764343989 0.00580508030178935
0.000650305457897921 9.36095757810468e-12 0.972710510754959 2.4999999996849 0.00563737052521993 0.00561426819626983 0.00562348835059432
0.000650306108693895 -1.07045720835568e-11 0.969456530907272 2.5000000002725 0.00532805538591758 0.0053278544389409 0.00533245245046377
0.000650307071006464 1.01385896772502e-11 0.964644968034642 2.49999999969346 0.00501959795535269 0.00500114097918572 0.00500610308356456
0.000650308884514271 -1.10161758793086e-11 0.955577428997893 2.50000000027585 0.00441157543320762 0.00441297859580566 0.00441770912660878
0.000650311603008569 1.06262428469136e-11 0.941984957367283 2.49999999970744 0.00395798709101545 0.00394688753433404 0.00394723412476767
0.000650313742999187 -1.10331927776433e-11 0.931285004270722 2.50000000028257 0.003684825826163 0.00368965545365701 0.00369294051059837
0.000650316497753392 1.09354842931031e-11 0.917511233215617 2.4999999997119 0.003516570071715 0.00350788450923085 0.00350651768395216
0.000650318936350086 -1.12189911139248e-11 0.905318249752511 2.50000000028225 0.00330266692436208 0.00330726021033716 0.00331104581685734
0.00065032230081328 1.11507686073366e-11 0.88849593376316 2.49999999971401 0.00314543923838957 0.00313787421011839 0.00313556559149606
0.000650327268003168 -1.13526418508298e-11 0.863659984332998 2.5000000002814 0.00279699382207681 0.00280110916734875 0.00280537442604038
0.000650333602369222 1.12552901556456e-11 0.831988154050912 2.49999999971491 0.00247659436352698 0.00246934341257988 0.00246660694758886
0.000650342154570522 -1.14246257776779e-11 0.789227147556336 2.50000000028091 0.00193739162490175 0.00194104759622676 0.00194555366415186
0.00065035341973317 1.13229487056554e-11 0.73290133430154 2.49999999971564 0.00139195025219176 0.00138503391333711 0.00138195205913633
0.000650367851994634 -1.14478708869097e-11 0.660740026973033 2.50000000028114 0.000698983797818318 0.000703106133909159 0.00070754873463904
0.00065038771375788 1.13979983315546e-11 0.561431210718891 2.49999999971709 0.000217685102112783 0.000212115719102044 0.000208422665898804
0.00065040666036907 -1.14330261993936e-11 0.466698154756262 2.50000000028214 4.52405880385308e-06 9.51230699367844e-06 1.35321557999426e-05
0.000650430402828371 1.14418303795413e-11 0.347985858247997 2.4999999997178 2.73274327438921e-05 2.22580654786571e-05 1.82522185334934e-05
0.000650450780857445 -1.14556704775969e-11 0.246095712882451 2.50000000028201 -2.64060041453003e-05 -2.14676598423961e-05 -1.73843766026817e-05
0.000650474331907555 1.14674887492197e-11 0.128340462331287 2.49999999971801 2.56896208328982e-05 2.07341878158843e-05 1.66290696396492e-05
0.0006505 -1.14783164176288e-11 1.10376978289964e-10 2.50000000028182 -2.6592341396551e-05 -2.17525496826704e-05 -1.75829885171731e-05
0.000650511093651571 6.32459514619115e-15 -6.16749706860986e-13 2.50000000000001 5.7298714613066e-08 5.13922732641543e-08 3.84608510380853e-08
0.000650525081221439 -6.30949359373245e-15 -8.86166140467992e-14 2.49999999999991 3.14121952540715e-08 -3.13880645509121e-08 4.63918858314088e-09
0.000650538286548989 6.33359848376995e-15 8.94486340880046e-14 2.50000000000001 4.59989636274801e-08 3.99600285012426e-08 2.7175015689534e-08
0.00065056469720409 -6.32693148069392e-15 -8.96948318613376e-14 2.49999999999991 2.73829211659227e-08 -3.53867254184086e-08 5.33495626907896e-10
0.000650617518514292 6.34185831976183e-15 8.99859219097855e-14 2.50000000000001 3.94020254199948e-08 3.32351906761944e-08 2.05260374790543e-08
0.000650723161134695 -6.33086349930365e-15 -8.99562464139483e-14 2.49999999999991 1.96791029920286e-08 -4.31576916020367e-08 -7.24457931489783e-09
0.000650911476324895 6.34396326824363e-15 9.01258172449133e-14 2.50000000000001 3.1828619555636e-08 2.55828682078034e-08 1.29165022637142e-08
0.000651169795240936 -6.33212116306883e-15 -9.00404673967817e-14 2.49999999999991 1.43410311894229e-08 -4.85170560743392e-08 -1.25847488694038e-08
0.000651536327168143 6.34486743060483e-15 9.01873139327319e-14 2.50000000000001 2.8415310394983e-08 2.21718965054959e-08 9.54441385268532e-09
0.000652074476333757 -6.33277226849801e-15 -9.00830288433407e-14 2.49999999999991 1.19433754206079e-08 -5.08760916322448e-08 -1.49072910760992e-08
0.000652898261429745 6.34525409178928e-15 9.0215500449215e-14 2.50000000000001 2.65107896805405e-08 2.03348337066636e-08 7.7693001313558e-09
0.000654125688718998 -6.33310613608689e-15 -9.01023298428686e-14 2.49999999999991 1.03646141660877e-08 -5.23374315715806e-08 -1.62850449305159e-08
0.000655924964520002 6.34535879153735e-15 9.02273865357191e-14 2.50000000000001 2.50509878710818e-08 1.90520977702612e-08 6.61212252278466e-09
0.00065857777378688 -6.33335593601509e-15 -9.0112160164593e-14 2.49999999999991 8.82427681430118e-09 -5.36123158533206e-08 -1.73809935216652e-08
0.000662532736687211 6.34526578382402e-15 9.02314543931402e-14 2.50000000000001 2.31694751316736e-08 1.75616734069743e-08 5.38524415001761e-09
0.000668444767860626 -6.33367627805676e-15 -9.01186511389068e-14 2.49999999999991 6.32486182449107e-09 -5.55354611072729e-08 -1.89200180823923e-08
0.000677216882402311 6.34492454351255e-15 9.02303332916252e-14 2.50000000000001 1.9707862680703e-08 1.49344064364483e-08 3.31409557584616e-09
0.000690212117764394 -6.33424207163649e-15 -9.01257334999366e-14 2.49999999999991 1.49147644865231e-09 -5.9182388501272e-08 -2.17777189273897e-08
0.0007 6.34440742869767e-15 9.02266567088696e-14 2.50000000000001 1.48726471819157e-08 1.12895999408204e-08 4.61649082922651e-10
0.00070003125 2.28158966512925e-17 0.156249999891867 2.49999999999996 5.01208498045693e-07 4.69746394547036e-07 4.82956594735817e-07
0.000700080647742059 3.03193980377205e-16 0.403238710193509 2.49999999999997 7.3136602890689e-06 7.28863383298581e-06 7.29824577440072e-06
0.000700105346613089 8.64495581481086e-15 0.526733065331166 2.50000000000021 0.000103973703910233 0.000104112849738216 0.000104002597540301
0.000700125351309888 3.5433411917784e-14 0.626756549304137 2.50000000000099 0.000489274489069542 0.000490035819279004 0.000489584339540555
0.0007001480079919 6.01442781493247e-14 0.74003995934628 2.5000000000017 0.00143233980314923 0.00143367314955276 0.00143290988006374
0.000700171219193565 6.71688552263019e-14 0.856095967656156 2.50000000000193 0.0027258468375798 0.00272736743659678 0.0027265050437757
0.000700176776608919 6.60544799523585e-14 0.883883044429722 2.50000000000194 0.0030555878188572 0.00305711020260571 0.00305624536377032
0.000700179555316596 7.04167914384632e-14 0.897776582806224 2.50000000000206 0.00322379369599217 0.00322538470045083 0.00322448637364522
0.00070018511273195 7.66135982145593e-14 0.925563659567642 2.50000000000257 0.00359392140435963 0.00359574981419287 0.00359471376129725
0.000700187052379867 9.74293778949594e-14 0.935261899130326 2.50000000000366 0.00375427166876719 0.00375665069210935 0.00375530158397706
0.000700190931675702 1.6750547759919e-13 0.954658378253738 2.50000000000678 0.00423625641898055 0.00424027523611877 0.00423803347585238
0.000700194715713142 4.20133581963362e-13 0.973578565312194 2.50000000001823 0.00525528138512359 0.00526535229320291 0.00525979035785725
0.000700197791426664 6.48709817666768e-13 0.988957132954796 2.5000000000263 0.00659150832956741 0.00660482174116072 0.0065975765767413
0.000700198593222936 6.55006273867627e-13 0.992966114293241 2.50000000002869 0.00695653184151218 0.00696834792073248 0.0069618485060122
0.000700199068992026 8.06820856732151e-13 0.995344959748753 2.50000000003768 0.00716713965095611 0.00718075803432867 0.00717357244383183
0.000700199306876571 1.14992091379565e-12 0.996534382468907 2.5000000000413 0.00726972820838783 0.00728202866222941 0.00727509267582164
0.000700199782645661 1.89633460718713e-12 0.998913227937777 2.50000000006195 0.00741649150911326 0.00742982021106678 0.00742369348153092
0.000700200157236572 3.16084619182342e-12 1.00078618250916 2.50000000008854 0.00760407950999644 0.00763655047781057 0.00762160642021494
0.000700200246774191 2.81166909711362e-12 1.00123387061114 2.50000000010678 0.00768580610655077 0.00772851208380251 0.00770982822670438
0.000700200425849429 4.05445763809263e-12 1.00212924680914 2.50000000008944 0.00795755935808878 0.00801610664333982 0.00798619006268444
0.000700200593427238 3.0308855322396e-12 1.00296713584232 2.50000000003333 0.00827876617490128 0.00833810372282721 0.00830764401926205
0.000700200700264999 3.01646651692901e-12 1.00350132462397 2.49999999991914 0.00849949396854816 0.00856613383762907 0.00853336010296826
0.000700200813052066 9.48975925107468e-13 1.00406525998133 2.49999999979367 0.00884433384933622 0.00897938555948736 0.00892394144715901
0.00070020090429667 7.86261840201689e-12 1.00452148307459 2.49999999970101 0.00944349441721907 0.0096816058394357 0.00956502252584305
0.000700200920504106 3.85739721684365e-11 1.00460252057034 2.49999999980775 0.00967906534444216 0.00992753165070948 0.00975988520076665
0.000700200928607825 5.23480873573869e-11 1.00464303927764 2.49999999982214 0.00985025382025469 0.0100888334101729 0.00988094631367667
0.000700200944815261 4.76087267709846e-11 1.00472407645329 2.49999999959833 0.0101653547360028 0.0103082922663222 0.0100796316365281
0.000700200956735403 4.86350783221266e-12 1.0047836767493 2.49999999977464 0.0102516529214399 0.0102716289441391 0.0101212720527473
0.000700200966988069 -5.66460853283579e-11 1.00483493949266 2.49999999983858 0.0101286173871266 0.0100440409790706 0.0100398237118493
0.000700200978075729 -1.20449195342763e-10 1.00489037713421 2.50000000020323 0.00978964132171109 0.00967792755607718 0.00985877884461354
0.000700200988052781 -1.54769682462611e-10 1.0049402620459 2.50000000044127 0.00938644599292836 0.00936012589412933 0.00968478941540484
0.000700200998658226 -1.28214134574805e-10 1.00499328945965 2.5000000014455 0.00905735331869473 0.00929555964779023 0.00960976078161573
0.000700201004514103 -8.75980530712147e-11 1.0050225692383 2.50000000229131 0.00897431174552115 0.00945278055150693 0.00967738040025827
0.000700201011728143 -2.25603061932923e-10 1.00505863806506 2.50000000030675 0.00873434317728894 0.00957434122954626 0.00975855381183788
0.000700201019380425 5.22243329867622e-12 1.00509690168462 2.50000000362612 0.00855677332262687 0.00994206791640086 0.00998035364951149
0.000700201025635343 -1.17835627753612e-10 1.00512817514319 2.50000000022583 0.00851656198150425 0.0104264800223874 0.0102796833401437
0.000700201032343337 1.73652792028263e-10 1.00516171798095 2.50000000305673 0.0086489544372116 0.0111740768386599 0.0107481334947928
0.00070020103881448 4.93758689860935e-11 1.00519407233994 2.50000000008701 0.00892847438845737 0.0120579957776066 0.0113249513693397
0.00070020104859939 3.93984263386418e-10 1.00524300040823 2.50000000505456 0.00958875389960825 0.0135961892249609 0.0123814388374389
0.000700201056412814 3.18710305880926e-10 1.00528206670073 2.50000000222586 0.0102796164056539 0.0149600318073002 0.0133581169599874
0.00070020106213241 5.85461757895012e-10 1.00531066739426 2.50000000611755 0.0107476240876642 0.0159309224449012 0.014102088654108
0.000700201068451836 3.63282453055253e-10 1.00534226231614 2.50000000177391 0.0115969838954119 0.0168127250316777 0.0148460846483562
0.000700201076769464 4.62711409552006e-10 1.00538385162403 2.50000000411491 0.0141350966130397 0.0174040071270681 0.0155355686326051
0.000700201083212702 1.36657378253054e-10 1.00541606462105 2.49999999889976 0.0177428168222591 0.0173796923356934 0.0157984426965507
0.00070020109120647 2.13925364148198e-10 1.00545603438452 2.50000000116712 0.0248211621243131 0.0168880707701587 0.0158144342069859
0.000700201100095783 -1.17189722113792e-10 1.00550047767134 2.49999999588695 0.0361262164565167 0.0159546435170148 0.015506342148637
0.000700201107662482 3.48790853233975e-11 1.00553831274795 2.49999999933551 0.0482588233463572 0.0150122809205957 0.0150535962241775
0.000700201118580326 -2.91675747418949e-10 1.00559289870868 2.49999999412606 0.0684634864745664 0.0135395184801534 0.0141839122217071
0.000700201127766552 -9.74564165262434e-11 1.00563883183038 2.49999999716555 0.0867884445422877 0.0123423019191668 0.0133545302684704
0.000700201137688417 -3.42547803723403e-10 1.0056884386995 2.49999999232058 0.106621671129341 0.0112468097729078 0.012480856056774
0.000700201148746991 -9.13515846593689e-11 1.00574373403912 2.49999999721518 0.127660393139362 0.0103399391026586 0.0116315956227771
0.000700201161706385 -2.75434319194329e-10 1.00580852894919 2.499999994747 0.149947893372395 0.00974609998085861 0.0108896091357481
0.000700201172957221 6.29581092486818e-12 1.00586478608027 2.50000000023496 0.166915238179096 0.00958796649191839 0.0104875872910702
0.000700201185410149 -1.60184228276319e-10 1.00592704886538 2.49999999724798 0.183170177698468 0.00971983229772069 0.0102940968279656
0.000700201201369937 1.40697401369307e-10 1.00600685091514 2.50000000225572 0.200562066669021 0.0101750944788227 0.0103448662165727
0.000700201216425346 -5.17231919503046e-11 1.00608212586644 2.49999999843151 0.213890466036104 0.0106629072198321 0.0105564261943924
0.000700201234219428 1.71094575568264e-10 1.00617109866923 2.50000000228165 0.226362003181557 0.0109822809622272 0.0107721331939478
0.000700201254725528 -9.72486566668063e-11 1.00627362639117 2.49999999746249 0.237013538426039 0.0108848273771572 0.0107857234534647
0.000700201273656552 7.68392894189819e-11 1.00636828345192 2.50000000116142 0.243809353844846 0.0104292617527604 0.0105400170664771
0.000700201297575281 -2.2687700352715e-10 1.00648787397836 2.49999999731735 0.248783594498964 0.00965794058554052 0.0100181734472129
0.000700201316230858 2.55699758381004e-11 1.00658115449561 2.50000000201288 0.251212244600031 0.0093642356729722 0.00973117662404424
0.000700201334684283 -8.45378059210031e-11 1.00667342026288 2.49999999892732 0.254911438018928 0.00986767201582079 0.00990713344785467
0.000700201350199456 2.32144272630282e-10 1.00675099934337 2.50000000340167 0.262404397712685 0.0107271472419961 0.0103937809883024
0.000700201365958748 5.33297079519342e-11 1.00682979381958 2.4999999990507 0.281705324821134 0.0114937223266625 0.0109411122563775
0.000700201381595637 2.42672155493285e-10 1.00690798027604 2.50000000193478 0.325737593518365 0.011691692894576 0.0112005122139561
0.000700201394282574 1.31228664140229e-11 1.00697141252866 2.49999999789665 0.377736115833638 0.0113983545832811 0.0111151323860976
0.000700201403231859 1.36551600848936e-10 1.00701616036176 2.50000000065906 0.416416597744888 0.0108963702432452 0.0108489159803215
0.000700201411861148 -1.64552366635205e-10 1.0070593037208 2.49999999626822 0.45378862515366 0.0101135911785404 0.0103866383895481
0.000700201424119037 -9.46831275094399e-11 1.00712059406187 2.49999999918491 0.50645012374891 0.0086682533667266 0.00944898950998786
0.000700201433149386 -3.70705792148333e-10 1.00716574293913 2.49999999532918 0.544772453719677 0.00752942705383736 0.00863862044046953
0.000700201444198816 -1.73486686438079e-10 1.00722099215159 2.49999999956287 0.591195042530458 0.00638108197090551 0.00771193197517915
0.000700201457942816 -3.14739316520975e-10 1.00728971051384 2.49999999700337 0.648521063167727 0.0056796776402282 0.00690762382625432
0.000700201479461816 9.83022806136735e-11 1.00739730957256 2.5000000028023 0.738080690902459 0.00620098878399634 0.00667899403290942
0.000700201496936624 1.89167919272232e-11 1.00748468260469 2.49999999984581 0.810819891291746 0.00747782226163344 0.00724598766762426
0.000700201512377968 2.66949008534526e-10 1.00756189192484 2.50000000343424 0.874853086142294 0.00849368471599216 0.0079018601809452
0.000700201527248386 5.84145937544229e-12 1.00763624135088 2.49999999883798 0.935840910495981 0.00889290687167659 0.00832108969305897
0.000700201546234654 1.09779560463221e-10 1.00773117395152 2.50000000150624 1.01209873371729 0.00853235726506238 0.00831598800261073
0.000700201569695107 -2.11048854798664e-10 1.00784847297333 2.49999999707289 1.1033257985888 0.00740473067733903 0.0077170614440016
0.000700201587143556 1.30648441098911e-13 1.00793571743158 2.50000000118843 1.16904534081212 0.00670388927207973 0.00719488014830541
0.000700201605753036 -1.60351847484824e-10 1.00802876306206 2.49999999809103 1.23741243827793 0.00655584101336755 0.00691966995115225
0.000700201630947991 1.46223712453107e-10 1.00815474094316 2.50000000260472 1.32732896023198 0.00711229333900039 0.0070855262845963
0.000700201653146642 -4.48097490271939e-11 1.00826573216924 2.49999999872307 1.40371459803937 0.00769884490714994 0.0074526269064747
0.000700201674133483 1.38737359791183e-10 1.0083706683556 2.50000000202932 1.47286559222076 0.00783160482047835 0.00763168664916053
0.000700201699073963 -1.39026361212412e-10 1.00849536791219 2.4999999976881 1.55049991684547 0.00742035263959574 0.00747166230655971
0.000700201729193052 5.71085908073673e-11 1.00864596542287 2.50000000153415 1.63759343672305 0.00683323821752241 0.00706822016639346
0.000700201753371223 -1.28552564780157e-10 1.00876685427797 2.49999999810827 1.70264494980416 0.00674449174010648 0.00690185466466083
0.000700201784626213 1.32358422585777e-10 1.00892313190157 2.50000000220753 1.7809393217977 0.00705558765123084 0.00700856065406129
0.00070020181803404 -9.12983262367163e-11 1.00909016870098 2.49999999816097 1.85742281292923 0.00725394118432914 0.00716073343581855
0.000700201848063104 9.45735971268883e-11 1.00924031601033 2.50000000167901 1.91966459478477 0.00703748862915202 0.00707091376795877
0.000700201880862525 -1.34316534792321e-10 1.00940431071995 2.49999999787897 1.98093751323066 0.00671599925687264 0.00684021697550397
0.00070020191464834 1.06077020027227e-10 1.00957324228389 2.5000000019397 2.03765806428656 0.00667918079290698 0.00673885333445168
0.000700201957423512 -9.59758658355707e-11 1.00978711600946 2.49999999817702 2.10137917000006 0.00684300577847118 0.00680175172582546
