time v(/en) v(/clk) v(/rstb) v(/word) v(/net066) v(/en_out) v(/W0) v(/W1) v(/W2) v(/W3) v(/W4) v(/W5) v(/W6) v(/W7)
7.01990269000749e-05 7.8034072126388e-12 1.16050638047187e-10 2.49999999924444 0.995134500338321 0.00284438843249861 0.00287239313223891 0.00288826772910757 2.49930115476662 0.0026229973430832 2.49978689515333 2.50014525015415 0.00288929748626187 0.00288783864835415 0.00288788794574947
7.0199036324429e-05 1.2872204416527e-11 2.17747668775126e-10 2.49999999976913 0.995181622120413 0.00274544733461407 0.00278636267880228 0.00282581875971503 2.49935457605516 0.00257005197418848 2.49958061967933 2.50053178148435 0.00282692000167567 0.00282539433992027 0.0028254585943062
7.01990457652201e-05 -9.86590444024891e-13 3.13409062702893e-11 2.50000000035579 0.995228826052647 0.00266114319573145 0.0027070676557288 0.00276053985025391 2.49939483709371 0.00251513729891788 2.49939251053912 2.50095802716844 0.00276155806052839 0.00276011863255174 0.00276016303570404
7.0199057082817e-05 -7.75613583302117e-12 -8.28433183816225e-11 2.50000000031884 0.995285414033149 0.0025991626852537 0.00264229652293454 0.00269578831351527 2.49941420256566 0.00246353871514986 2.49917256295066 2.50144457268324 0.00269654821289103 0.0026953565689137 0.00269536119679106
7.01990713696995e-05 -2.60108506188898e-11 -3.78927127381346e-10 2.5000000001715 0.995356848416128 0.00257173877060221 0.00260667377875941 0.00264284747706078 2.49939440405043 0.00242766097922335 2.49890078923051 2.50185925002747 0.00264313051358482 0.00264238789113847 0.00264236263690146
7.01990848714437e-05 -2.457644986632e-11 -3.85837512941838e-10 2.49999999978018 0.995424357143361 0.00257377690233854 0.00260234392922242 0.00261734755535017 2.49934109392342 0.00241835059478706 2.49866148367942 2.50182919063037 0.00261719256685018 0.00261686600277213 0.00261684279942873
7.01990983642286e-05 -3.82012308807634e-11 -5.84482249178176e-10 2.50000000026713 0.995491821045718 0.00258638387088992 0.00261253853114601 0.0026083150976483 2.49924882109708 0.00242522367206491 2.49843382659993 2.50146073724678 0.00260793210017618 0.00260787637946558 0.00260783510135806
7.01991120699387e-05 -3.34218921751257e-11 -5.39210746284994e-10 2.50000000023024 0.995560349608351 0.00263725083518891 0.00265463045787974 0.00262814215280056 2.4991139400829 0.00246054189922029 2.49820849455908 2.50087688559349 0.00262775022167034 0.0026279016050172 0.00262768142442029
7.01991210537367e-05 -3.15761457517746e-11 -5.52215858217772e-10 2.49999999959596 0.995605268593429 0.0026996342712717 0.00270442173596818 0.00266245734087174 2.49903659667536 0.00250461955502002 2.49808866624698 2.50044914490849 0.00266239732185657 0.00266259030854969 0.00266202667072686
7.01991307827146e-05 -1.06037774107636e-12 -1.20190675368822e-10 2.49999999865479 0.995653913526456 0.00276054846641274 0.00275258480068489 0.00270421513220765 2.49897868240246 0.00255656656239027 2.49800702420582 2.50001851492118 0.00270471417570351 0.00270479647742446 0.00270387358285104
7.01991388549834e-05 1.03803777833287e-11 7.46124584963354e-11 2.4999999987138 0.995694274878958 0.00277111530516291 0.00276140748710924 0.00272310387103987 2.49897103091862 0.00258359882794472 2.49799391771452 2.49972442462657 0.00272383148296143 0.00272403892593711 0.00272288063407464
7.01991504118675e-05 3.38400309999702e-11 4.99407572804342e-10 2.50000000004863 0.995752059336903 0.00272125640757171 0.00271988818110143 0.00271291483418261 2.49900304840555 0.00258446298511081 2.4980338472637 2.49940368580816 0.00271405808470099 0.00271393716455497 0.00271286183316675
7.01991593370704e-05 2.13466619982023e-11 3.61239036461386e-10 2.50000000157134 0.995796685330211 0.00266627504551359 0.00267106517921171 0.00268749970090496 2.4990360598812 0.00256704499082166 2.4980815978579 2.49920267556095 0.00268882957983782 0.00268777539312738 0.00268752324008264
7.01991694093087e-05 1.77875838648299e-11 3.25125485293292e-10 2.50000000245001 0.995847046524436 0.00264103285395795 0.00264265598018455 0.0026683612846258 2.49905530397666 0.00255633184736019 2.49812340869336 2.4989868754223 0.00266926917296556 0.00266640923936142 0.00266839040745197
7.01991811899726e-05 -9.88879609264593e-12 -1.06514573247816e-10 2.50000000260488 0.995905949802172 0.00267843266304735 0.00266693040865581 0.00267882839932564 2.49903993690612 0.00257589840596676 2.49814108099552 2.49873146604034 0.00267805288886324 0.00267272548004513 0.0026788268634242
7.01991960594687e-05 -1.58297574261397e-11 -2.35545972100052e-10 2.50000000213655 0.995980297282039 0.00279555017024695 0.00276747404682207 0.00274275753903108 2.49896411895476 0.00265038885520203 2.49811544709245 2.4984066172696 0.00273914911164555 0.00272942926946419 0.00274274927677865
7.01992100466579e-05 -3.01249887543861e-11 -4.80490647280761e-10 2.50000000181459 0.996050233203933 0.00293736233740232 0.00289988769493042 0.00284035888299274 2.49884997860292 0.00275698040840558 2.49805520215009 2.49811492326375 0.00283387264675984 0.00281923265171268 0.00284038961702195
7.01992310472965e-05 -2.37804901551546e-11 -3.9270951266993e-10 2.50000000194244 0.996155236414466 0.0031879067464375 0.00313981974755722 0.00303875255156403 2.49861172730908 0.00296745252885739 2.49790288271938 2.49770639372868 0.00302950170183735 0.00303256178823054 0.00303899183620675
7.01992457641669e-05 -1.60972571711599e-11 -3.27130722276207e-10 2.50000000096235 0.996228820769577 0.00340964312372795 0.00334449694017192 0.00322066737203605 2.4984398190581 0.00315692065373203 2.49780120225313 2.49747505260176 0.00321072758945301 0.00328635257302645 0.00322126899004732
7.01992580776945e-05 2.53969309002514e-11 2.79074590854602e-10 2.49999999975784 0.99629038846654 0.00358426560663161 0.00350420001450794 0.00337922583365324 2.49836754720611 0.00332129476638744 2.49778261533087 2.49738380983617 0.00337013609113782 0.00357449989350453 0.00338034114640496
7.01992671987006e-05 4.20492100883528e-11 5.63076117832778e-10 2.49999999975056 0.99633599351242 0.00365633846431014 0.00357545304233403 0.00347122433093313 2.49838142043534 0.00341734727719588 2.49783508172302 2.49739874526687 0.00346363537631617 0.00379892001618601 0.00347275144469722
7.0199278033258e-05 6.66619012496749e-11 1.02747063706218e-09 2.50000000067705 0.996390166339354 0.00367312355343656 0.00359891438746251 0.00353801533945308 2.49845356949186 0.00348861543036591 2.49795166523823 2.49748582299492 0.00353257188926736 0.00402254542536773 0.00353952802029391
7.01992872521003e-05 6.26912900120564e-11 9.77152945974865e-10 2.50000000085988 0.996436260538876 0.003670680944282 0.00359485782468731 0.00357356057364681 2.49854523889893 0.00352763727751749 2.49807975172834 2.49759952444243 0.00356975610697023 0.00418072620582694 0.00357392460558489
7.01992977482197e-05 6.22860286969529e-11 1.02889994595859e-09 2.50000000099738 0.996488741143254 0.00367579378495885 0.00359225700286903 0.00360550238849546 2.49866283818387 0.00356316022269147 2.49823693224836 2.49775010978348 0.00360332415150425 0.00431693625282659 0.00360290817169673
7.01993100695446e-05 4.83292660497624e-11 7.85298275082655e-10 2.50000000000525 0.996550347741606 0.00369447884290167 0.00360066137854382 0.0036392829582039 2.49881080818944 0.00360069567124786 2.4984285244893 2.49794464500232 0.0036389252696162 0.00441526502850838 0.00363147950186086
7.01993275572662e-05 4.180057144701e-11 7.14810580076369e-10 2.4999999990448 0.996637786346544 0.00368731631793565 0.00358918336178386 0.00365991616720058 2.4990477886001 0.00362601290298998 2.49872822982841 2.49824322230394 0.00366228578144485 0.00442147763163424 0.00364209834085836
7.01993423201468e-05 2.20100984559373e-11 3.95005887891606e-10 2.49999999878875 0.996711600716568 0.00362394433609141 0.00356883280869604 0.00363599737072297 2.49922704713184 0.00360534233279498 2.49894889549973 2.49849164646181 0.00364127839357653 0.00429753851317051 0.00361629874705452
7.01993560111899e-05 7.47465721267829e-12 2.03368768489967e-10 2.49999999907361 0.996780055916642 0.00353934281715896 0.00362793057519125 0.00358597450681038 2.49935181413687 0.00355844987849951 2.49910871651643 2.49868113339443 0.00359323222343885 0.00409885501002423 0.00357753188559954
7.01993656362032e-05 -3.63106547009119e-12 -2.61713945964056e-11 2.49999999829103 0.996828180961905 0.00348816746695997 0.00378035228711308 0.00354660026781256 2.49941968585164 0.00352097234395125 2.49919927439979 2.49879387311563 0.00355506758411073 0.00393263015076312 0.00358321159399435
7.01993761064546e-05 8.58692742952535e-12 1.297835388373e-10 2.49999999739742 0.996880532234443 0.00342221475171542 0.00404010382190883 0.00349434011547935 2.49950999499319 0.00347054611516526 2.49931248160365 2.49893170313024 0.00350369145068992 0.00373495650037803 0.0036273668967016
7.01993844905125e-05 1.35716075800544e-11 2.00010709504632e-10 2.49999999699453 0.996922452525652 0.0033288789140485 0.00423416210033874 0.00342888807626142 2.49961031622526 0.00340650908370912 2.49942991919759 2.49906893174776 0.00343897632001756 0.00355812567720608 0.00368018755633929
7.01993937963624e-05 2.39187481793965e-11 3.99068616782416e-10 2.49999999771233 0.996968981790458 0.00316762532651549 0.00433199751306941 0.0033189757117247 2.4997418231874 0.00329816024456956 2.49957935769552 2.49924011173773 0.00332961552488542 0.00333986763098025 0.00371378613012813
7.0199403749796e-05 1.58095977546952e-11 3.10756656023569e-10 2.49999999851897 0.997018748945202 0.00296773264972014 0.00429730728396935 0.00317195504231768 2.49988206752973 0.00315277618653419 2.4997375929614 2.49942112312037 0.0031826639430331 0.00309851142178542 0.00371494036568792
7.01994130720199e-05 3.97594543415017e-12 1.47683039020624e-10 2.49999999908639 0.997065360050164 0.00279275732064756 0.00418393593979551 0.00302639244770012 2.49999052131204 0.00300863872516086 2.49986168953334 2.49956592112595 0.0030366245222555 0.00288378233582632 0.00368390754466155
7.01994242835791e-05 -2.46057436122981e-11 -3.00743160956062e-10 2.49999999913605 0.997121417804963 0.00261855092514421 0.00398771857611019 0.00285987869471829 2.50006930313999 0.00284363433097683 2.49995757536246 2.49968574018788 0.00286896951845898 0.00265488278669945 0.00361037405796725
7.01994385119844e-05 -3.99813245920164e-11 -5.6574932223411e-10 2.49999999917655 0.997192559812461 0.00246595061237105 0.00369644277751392 0.00268229805634457 2.5000894963564 0.00266766663641989 2.49999673210618 2.49975351782006 0.00268942261135218 0.00242295973367121 0.00347504843052984
7.01994527649084e-05 -6.5026387196265e-11 -9.96436232074824e-10 2.49999999877381 0.997263824394434 0.00235422647200696 0.00335434442181428 0.00253690759697388 2.50002554596648 0.00252367739403316 2.49994889573909 2.49973218610402 0.00254195002801131 0.00224613426041727 0.003290235024929
7.01994658934702e-05 -9.60484897643415e-11 -1.50320332600155e-09 2.49999999854314 0.997329467159218 0.00221601591243283 0.00297381079648955 0.00239728421535782 2.49986311911934 0.00238511412401755 2.49979796675425 2.49960391915032 0.00240021666302089 0.0020934284162388 0.00304340496631485
7.0199479269709e-05 -1.42740558748965e-10 -2.25622549303629e-09 2.49999999777417 0.997396348281224 0.00200657727105694 0.00252943124588616 0.00221993930635558 2.49956412918715 0.00220870662566336 2.4994989839273 2.49932624012264 0.00222054309939774 0.00191384687710246 0.00271897606099705
7.01994879064561e-05 -1.53682119995087e-10 -2.50696241922466e-09 2.49999999701046 0.997439531997596 0.00184599192854897 0.00222687433400758 0.00208635256652426 2.49930097472433 0.00207572691448577 2.4992541304476 2.49908940541773 0.00208552017136013 0.00178335388210505 0.00247142250798817
7.01994980684711e-05 -1.71035099083097e-10 -2.81544833625191e-09 2.49999999527954 0.997490342036617 0.00160898060622591 0.0018561770461489 0.00189576455634194 2.49895051757261 0.00188585476152375 2.49891021130893 2.49876047163106 0.00189356639604576 0.0015995911165039 0.0021400086224804
7.01995064104435e-05 -3.21016346060313e-11 -6.23183924883788e-10 2.49999999868793 0.997532052106825 0.00151900433715225 0.00163448322546966 0.00177864048430662 2.49873018329582 0.0017693624426266 2.49869468625266 2.49855591395041 0.00177564992116303 0.00149012078389279 0.00191236275031234
7.01995152852602e-05 -1.07511290770974e-10 -1.82077374565146e-09 2.49999999643563 0.99757642606542 0.0014240076708362 0.00143477623705832 0.0016617692462207 2.49853638172283 0.00165319310456377 2.49850515019693 2.49837731991381 0.00165824178166659 0.00138291552618134 0.00169152872778896
7.01995252216709e-05 7.31237096664775e-11 1.08411833518222e-09 2.50000000154349 0.99762610839385 0.00140330663627219 0.00129232954323999 0.00158038504427239 2.49840116796893 0.00157260968943302 2.49837413619706 2.49825758828864 0.00157656116962222 0.00131354710616084 0.00151410658251366
7.01995343748037e-05 -5.24838442008015e-11 -9.22322624010269e-10 2.49999999777577 0.997671873857585 0.00141125486264263 0.00121210112311882 0.00153498144444977 2.49832750037643 0.00152792332923251 2.49830386165644 2.49819691785687 0.00153116657348948 0.00127994015141127 0.0013983931601384
7.01995453484982e-05 1.31364462528755e-10 2.04218909837228e-09 2.50000000281355 0.997726742614084 0.00147094500921281 0.00118058977743471 0.00152482598709154 2.4983106366953 0.00151857726822368 2.49829067072054 2.49819427870122 0.00152137339939618 0.00128444619189347 0.00132427619458535
7.01995590889828e-05 -1.56813235550061e-11 -2.98386141068579e-10 2.49999999825233 0.997795444805008 0.00155290033397517 0.00119246727176363 0.00154628827444399 2.49837279803312 0.0015409281658702 2.49835697231894 2.49827244724837 0.0015437285279481 0.0013243519068847 0.00129109609469626
7.01995798982387e-05 1.67389122757822e-10 2.67316411840785e-09 2.50000000314729 0.9978994913697 0.00166294998487336 0.00125821366929246 0.00161076483812813 2.49862506468352 0.00160646868997894 2.49861525806117 2.49854615800079 0.00161005994304323 0.00141596662445957 0.00131295129731229
7.01996122177371e-05 -1.02261122699324e-11 -1.18187396420215e-10 2.49999999794357 0.998061088588228 0.00167897976512115 0.00131327384066263 0.00165485618131367 2.49926958063125 0.00165148911564676 2.49926959702985 2.49922026230987 0.00165688130992275 0.00149798040937285 0.00134996175547913
7.01996456940679e-05 1.18626777217368e-10 1.96944416500864e-09 2.50000000222206 0.998228470452355 0.00145941476005557 0.00120978139294253 0.00152980011088476 2.49997331600616 0.00152729243246955 2.49998312320118 2.49994758024579 0.00153314021588048 0.00140766309248217 0.00126069992578111
7.01996851248494e-05 -1.17281935451992e-10 -1.79927595902011e-09 2.49999999661927 0.998425624001207 0.000987445159395856 0.000881416425418936 0.00116015605050297 2.50045890323085 0.00115803152051359 2.50047948273731 2.50045557119357 0.00116251299505212 0.00106787377041318 0.000940873668380212
7.01997235293142e-05 1.79600081717329e-11 3.12643278221997e-10 2.50000000149736 0.998617646542322 0.000546986203942812 0.000529443852430755 0.000734662674902578 2.50039613552739 0.000732804925952468 2.50042242628576 2.50040677604352 0.000734373853399629 0.000665342624035418 0.000563646786600574
7.0199759808293e-05 -1.55274600594477e-10 -2.50717129017453e-09 2.49999999686504 0.998799041164158 0.000351786523530524 0.00034579023604744 0.000466143261512568 2.49994223036174 0.000464726568379725 2.49996926804924 2.49995744378316 0.000463277570103146 0.000413497316442688 0.000333817102092956
7.01998002462916e-05 5.57084317129642e-11 8.16261062601453e-10 2.50000000251603 0.999001231479609 0.000449909844145025 0.000401664253329515 0.00043966627802442 2.49930566150866 0.000438865616065091 2.49932933950126 2.4993219143338 0.000435127765309597 0.000401141929198291 0.000341223705259772
7.01998474530241e-05 -6.90499233761346e-11 -1.16233515722663e-09 2.49999999798755 0.999237264938578 0.000796660340838769 0.000688452309691901 0.000686301977903089 2.49882590253517 0.000686206050146818 2.49884531481958 2.49884057722051 0.000682940133724012 0.000660263354120754 0.000618751805844417
7.0199891737617e-05 1.30584009956411e-10 2.06667996436884e-09 2.50000000304331 0.999458688212842 0.00106961274833167 0.0009562579995443 0.000965047924863679 2.49882924872591 0.000965094612495262 2.49884743791618 2.49884458568973 0.000964385357648929 0.000946775937651042 0.000917429293936726
7.01999336736356e-05 -5.64740048897005e-11 -8.77248509043296e-10 2.49999999762519 0.999668368017045 0.00110959492079639 0.00103960152958276 0.0010778217925953 2.49912799255265 0.00107759729537402 2.49914719118507 2.49914527781733 0.00107931412808696 0.001064393115369 0.00104327644201429
7.01999828287733e-05 8.75296753317973e-11 1.44448826345809e-09 2.5000000022757 0.999914143937118 0.000919223900150377 0.000917226248485893 0.000974218513355423 2.49946372300196 0.00097370314850019 2.49948546230121 2.49948442376312 0.000975890096527697 0.000964667438134997 0.000950274768147804
7.02000312334237e-05 -1.15213414262836e-10 -1.82719021392044e-09 2.49999999703995 1.00015616687795 0.000673214772571821 0.000711240541327454 0.00075449472842233 2.49951221333179 0.000753914750285872 2.4995338213835 2.4995331370014 0.000755208032881056 0.000747922080109341 0.000738046690476035
7.02000811038197e-05 6.3888439822237e-11 1.01643049461586e-09 2.50000000235722 1.00040551913768 0.000574273153931954 0.000601168137853913 0.000610970654415625 2.49928100063011 0.000610607137296989 2.49929972758649 2.49929930766581 0.000610011570158154 0.000606379618081543 0.000599605186420016
7.02001336709465e-05 -9.23823696210416e-11 -1.51265777178221e-09 2.49999999755906 1.00066835452449 0.000669992198103908 0.00065909743100207 0.000643094961168499 2.49900151326197 0.000643068337282182 2.49901612124267 2.49901588073678 0.000641589806793384 0.000640331384205143 0.000635822861871935
7.02001878202476e-05 1.06276444901369e-10 1.69054144803219e-09 2.50000000281492 1.00093910133739 0.000838075081524547 0.000801537239889208 0.000786779356159253 2.49891631652993 0.000786967318889146 2.49892771072324 2.49892758674379 0.000786202605323862 0.000785157418961722 0.000782249172572108
7.02002474560185e-05 -7.42579351362381e-11 -1.18250575155705e-09 2.49999999751583 1.00123727991181 0.000893751548371019 0.000871161573865705 0.00087765716148672 2.49908014505014 0.000877751642203466 2.49909055619301 2.49909047914354 0.000878355612746193 0.000876588746272252 0.00087484486667346
7.02003083908194e-05 8.73491313997711e-11 1.42031241563107e-09 2.50000000242637 1.00154195417262 0.00078739684891792 0.000796736612395423 0.000816536044682731 2.49927910118602 0.000816417256359147 2.49928931693409 2.49928929139563 0.000817451687888327 0.000815711435598352 0.00081465704777244
7.02003742633764e-05 -1.03437371360389e-10 -1.65444429069199e-09 2.49999999725446 1.00187131666235 0.000653608179111495 0.00067662292413786 0.000687319328979998 2.49927145958162 0.000687116318295809 2.49928052081849 2.49928049408599 0.000687284705638184 0.000686779728992975 0.000686166201549551
7.02004435061254e-05 8.45315388518616e-11 1.34389540971024e-09 2.5000000025826 1.00221753070006 0.000654580666458908 0.000658028877390431 0.000651205613279778 2.4991070848504 0.000651187317579209 2.4991137507972 2.49911375218556 0.000650516415182902 0.000650958913538193 0.000650549177761589
7.02005232127776e-05 -8.18863642961708e-11 -1.32132836601286e-09 2.49999999753677 1.00261606369969 0.000751946152334705 0.000736472236497888 0.000728515596269024 2.49903341297748 0.000728658712551288 2.49903819772169 2.49903818529684 0.000728278591969655 0.000728543624170448 0.000728344501253493
7.02006232409429e-05 9.41291965022596e-11 1.51880622118647e-09 2.50000000255846 1.00311620480269 0.000758457163156138 0.000755140290601661 0.000762492485041475 2.49916488520174 0.000762498907545157 2.49916935369741 2.49916936128805 0.000762982679960608 0.000762444521926676 0.0007624241095403
7.02007109388173e-05 -9.6768407826896e-11 -1.54668485539981e-09 2.49999999731389 1.00355469387965 0.000661097016038638 0.000673875541895429 0.000681938416849564 2.49922570079386 0.000681841294411696 2.49923003369775 2.49923002460942 0.000682097219254584 0.000681839474382025 0.000681828536730598
7.02008201623658e-05 8.78425476745632e-11 1.40155047171574e-09 2.5000000025892 1.00410081190986 0.000641959291263609 0.00064305403885204 0.000639056717526201 2.49912038594317 0.000639052728928345 2.49912334690022 2.49912335505749 0.000638662538251009 0.000639076796870275 0.000639070414374725
7.02009231958906e-05 -8.5147062975777e-11 -1.36713376122712e-09 2.49999999747149 1.00461597926344 0.000697032384519643 0.000688446709535114 0.000685991873396467 2.49909043856099 0.000686068260183788 2.49909262002824 2.49909261221074 0.000685979447207512 0.000686074558753519 0.000686103385277326
7.02010996195234e-05 8.83802420512482e-11 1.42253876257789e-09 2.50000000252285 1.0054980977006 0.000649715224044919 0.000654763427624256 0.000661320106228913 2.49919296413888 0.000661270674266712 2.49919528090366 2.49919528834968 0.000661565323433177 0.000661289237403136 0.000661333733155579
7.02012359371064e-05 -9.35445975674469e-11 -1.50287485079112e-09 2.49999999739548 1.00617968533237 0.000599620241150135 0.000603699306055776 0.000603117892481919 2.49914815463066 0.000603082496635024 2.49914993879307 2.49914993145344 0.000602889330733825 0.000603112990950255 0.000603134566753549
7.02014112435635e-05 9.39619371236798e-11 1.50516461592962e-09 2.50000000261835 1.00705621790966 0.000635843983699307 0.000629623841944158 0.000628402535888099 2.49910942616001 0.000628461986828032 2.4991106188663 2.49911062603229 0.000628420529044875 0.000628478063654804 0.00062851372399939
7.02016356327277e-05 -9.25812314023923e-11 -1.48060002290566e-09 2.49999999736662 1.00817816344134 0.000586261187506029 0.000591137395744308 0.000595865705395746 2.49918027865218 0.000595820882025144 2.4991816976696 2.49918169054597 0.000595993322960646 0.000595841882680942 0.000595884584783891
7.02018317693506e-05 8.9693342721884e-11 1.43431204106309e-09 2.5000000025904 1.00915884684062 0.000558013154819841 0.000557733449073124 0.000556021185754268 2.49912892986001 0.000556030686171563 2.49912992240754 2.49912992927351 0.00055584697726866 0.000556058834174949 0.0005560821756835
7.02020886503836e-05 -8.85141251000921e-11 -1.41688581436917e-09 2.49999999741723 1.01044325172787 0.000570065242033091 0.000567706487580566 0.000569468954658962 2.49913750251741 0.000569481873028722 2.49913839083464 2.4991383840773 0.000569586109210139 0.00056949665902698 0.000569541396204364
7.02026024124496e-05 8.80009840741399e-11 1.40973291691573e-09 2.5000000025597 1.01301206233549 0.000492015873975423 0.000495358092262703 0.000496416476667356 2.49915738141877 0.000496397579878819 2.49915828805442 2.49915829465967 0.000496348683790676 0.000496426592429676 0.000496455426705918
7.02029980930136e-05 -8.82564787313159e-11 -1.41504840187735e-09 2.49999999743568 1.01499046488051 0.000500585395948063 0.000496711401942742 0.000496110473159575 2.49911905306686 0.000496137414776423 2.49911964654295 2.4991196399942 0.000496115603436743 0.000496154992085117 0.000496194120406983
7.02034651828596e-05 8.85267085791928e-11 1.42026296235958e-09 2.5000000025539 1.01732591438847 0.000453352632971668 0.000456585530017622 0.000459210658486505 2.4991653665786 0.000459182425737384 2.49916614638179 2.49916615279228 0.000459254468281204 0.000459208179136167 0.000459244437214101
7.02039982852794e-05 -8.91952391355194e-11 -1.43145432769028e-09 2.49999999743693 1.01999142621138 0.00044637738280644 0.000443241275094507 0.000441487501282412 2.49911548900765 0.000441513686858588 2.49911590578718 2.49911589940386 0.00044141036731593 0.000441535234079863 0.000441569312573029
7.02045917292373e-05 8.97167234336833e-11 1.44003124157067e-09 2.50000000256307 1.02295864628199 0.000430158086825366 0.000431677679609146 0.000434383012389552 2.49915946165279 0.000434362616142844 2.49915987760916 2.49915988389837 0.000434482475182939 0.000434385349537352 0.000434425871508054
7.02053760049975e-05 -9.02256125738675e-11 -1.44818787083448e-09 2.49999999742996 1.0268800248042 0.000413525241383042 0.000411759824156092 0.000409948987057563 2.49912028443142 0.000409964613079952 2.49912040256956 2.49912039628824 0.000409841494132572 0.000409988788008657 0.000410020720089756
7.02065901356878e-05 9.05050293599975e-11 1.45260542842272e-09 2.50000000257202 1.03295067854163 0.000417379060077744 0.000417581528486986 0.000419900749711221 2.4991523645848 0.000419890486971964 2.49915241752723 2.4991524237568 0.0004200139613472 0.000419911821201332 0.00041995365001963
7.02083230256073e-05 -9.07182950404117e-11 -1.4559470897339e-09 2.49999999742489 1.04161512786014 0.000396564788873014 0.000395568192071371 0.000393975630136221 2.49912391758258 0.000393982981498989 2.4991238997391 2.49912389349909 0.000393863257268423 0.000394008126940766 0.000394039735658994
7.02107672777388e-05 9.08487589608631e-11 1.45797390042243e-09 2.50000000257619 1.05383638880441 0.000405844353250785 0.000405462070755124 0.000407555373300398 2.49914823211106 0.000407551396664737 2.49914824888139 2.49914825508383 0.000407670292266432 0.000407572286833507 0.000407614445227557
7.02139782735341e-05 -9.0961281924893e-11 -1.4597171202383e-09 2.49999999742183 1.06989136749975 0.000377376933116243 0.0003767959736625 0.000375384506794721 2.49912546044497 0.000375387225531833 2.49912544690523 2.49912544068411 0.000375272083448981 0.000375412852961239 0.000375444584323728
7.02174951610656e-05 9.10435854516766e-11 1.46098049437934e-09 2.50000000257871 1.08747580544133 0.000385224008905573 0.000384498493899713 0.000386438747536889 2.49914497064882 0.000386438590052952 2.49914498010842 2.49914498629472 0.000386552997645203 0.000386459371904004 0.000386501768034402
7.02212952670152e-05 -9.11357390990916e-11 -1.46239696217034e-09 2.49999999741948 1.10647633490651 0.000352475353387175 0.000352200219821982 0.000350942371236668 2.49912621592254 0.000350941615634705 2.49912620920488 2.49912620299742 0.000350831173101218 0.000350967638263793 0.000350999650227126
7.0226740350188e-05 9.11824517893181e-11 1.46310520366455e-09 2.50000000258063 1.13370175105495 0.000355417275963735 0.000354437667910228 0.000356254289788714 2.49914187809637 0.000356256952993026 2.49914188166814 2.49914188784238 0.000356367228401867 0.000356277789445361 0.000356320465774018
7.02329896499253e-05 -9.12399006167107e-11 -1.46398464751022e-09 2.49999999741801 1.16494824945777 0.000313537453078556 0.000313444610059934 0.000312290567191402 2.4991256789769 0.000312287666987657 2.49912567682612 2.4991256706266 0.000312180691948797 0.000312314086455444 0.000312346556332686
7.02406475732911e-05 9.12691218945549e-11 1.46442265749234e-09 2.50000000258188 1.20323786657114 0.000310662413742851 0.000309516332097583 0.000311250581482163 2.49913883091632 0.000311255064713249 2.49913883051791 2.49913883668395 0.000311362341168776 0.000311276136652627 0.000311319243927394
7.02500542446825e-05 -9.1308952900513e-11 -1.46503137680229e-09 2.49999999741702 1.25027122324403 0.000258973832588442 0.000258998188484265 0.000257919817533745 2.49912429097744 0.000257915449798761 2.49912429202361 2.49912428582894 0.00025781110055032 0.00025794233659823 0.000257975434538299
7.02612825406817e-05 9.13258355260115e-11 1.46528092988664e-09 2.50000000258273 1.30641270352538 0.000247390158600991 0.000246127136429197 0.000247806649855484 2.49913567233824 0.000247812367068817 2.4991356692139 2.49913567537382 0.00024791751833163 0.000247833848043012 0.000247877593028464
7.02748524337011e-05 -9.13548164394738e-11 -1.4657236409945e-09 2.49999999741636 1.37426216833755 0.000185935171973114 0.000186030758704279 0.000185007425288422 2.4991223278697 0.000185002046855772 2.49912233110554 2.49912232491349 0.00018489963053754 0.000185029513147867 0.000185063434674727
7.02911650527402e-05 9.13645408758718e-11 1.46586503168251e-09 2.50000000258334 1.45582526381863 0.000165491663847932 0.000164139873230747 0.00016578273683929 2.49913262692563 0.000165789335119491 2.49913262188132 2.4991326280363 0.000165892991342611 0.000165811385841319 0.000165855983214649
7.03106693227535e-05 -9.13853969405108e-11 -1.46618352788084e-09 2.49999999741594 1.55334661359986 9.66426735982114e-05 9.67767070832075e-05 9.57930893595491e-05 2.49912037125885 9.57870117199644e-05 2.49912037598567 2.49912036979467 9.56860139230562e-05 9.58151672142166e-05 9.58500873799349e-05
7.0334083613572e-05 9.13917354245579e-11 1.46627495019273e-09 2.50000000258381 1.67041806797852 7.36543738301265e-05 7.2230447282935e-05 7.38472094630181e-05 2.49913033044263 7.38545077049419e-05 2.49913032404093 2.49913033019186 7.3957127677689e-05 7.38772203482333e-05 7.39227952225046e-05
7.03619777895551e-05 -9.14054536052641e-11 -1.46648380455919e-09 2.49999999741571 1.80988894760972 1.13214461316162e-05 1.14706719818323e-05 1.05113736581349e-05 2.49911933756949 1.05051052183551e-05 2.49911934331438 2.49911933712377 1.04051412733879e-05 1.05339181812427e-05 1.05697970781874e-05
7.03955189538802e-05 9.14119580961673e-11 1.46658025547665e-09 2.50000000258423 1.97759476952455 1.43587253675686e-05 1.28746536089767e-05 1.44625023477903e-05 2.49912949154122 1.44715589496123e-05 2.49912948391728 2.4991294900657 1.4573436294065e-05 1.44947027603861e-05 1.45409129041347e-05
7.0435010112758e-05 -9.14189758809264e-11 -1.46668562480437e-09 2.49999999741557 2.17505056362812 -1.09199044488842e-05 -1.07635185280057e-05 -1.17104541227741e-05 2.49911953920256 -1.17186147113415e-05 2.49911954569873 2.49911953950917 -1.18178783460901e-05 -1.16896203532213e-05 -1.16534775937714e-05
