time v(/Ch1)
2.28889124608669e-08 4.95429377623263
2.28907814959771e-08 4.95342455664827
2.28997900762778e-08 4.94799557841804
2.29044883355323e-08 4.94500575617612
2.29113685431071e-08 4.94171688776372
2.29136609645212e-08 4.94039395439975
2.29251230715917e-08 4.93468562416185
2.29389124608669e-08 4.92838041383648
2.29407814959771e-08 4.9274619874218
2.29485691422692e-08 4.92384124559894
2.29576848244363e-08 4.91987653827578
2.29617567659532e-08 4.91821388818762
2.29640270700285e-08 4.91729070089249
2.29753785904051e-08 4.91278752262681
2.29889124608669e-08 4.90746746367998
2.29907814959771e-08 4.90677649736493
2.29985691422692e-08 4.90385092543798
2.30011685444964e-08 4.90283281062752
2.30031122940173e-08 4.9020439437376
2.30076848244363e-08 4.90014642057351
2.30113685431071e-08 4.89860325292313
2.30158575975647e-08 4.89666781600354
2.30250102352461e-08 4.8926144643835
2.30269417148469e-08 4.89176768522579
2.30365991128513e-08 4.88753645701631
2.30389124608669e-08 4.88652290208384
2.30407814959771e-08 4.88570221478349
2.30485691422692e-08 4.882318028132
2.3051726405438e-08 4.88314853183212
2.30613685431071e-08 4.88846475541335
2.30636609645212e-08 4.89091442740992
2.30751230715917e-08 4.90733342013417
2.30889124608669e-08 4.92459865272164
2.30907814959771e-08 4.9254843317367
2.30985691422692e-08 4.92722428705796
2.31011685444964e-08 4.92751616402279
2.31044883355323e-08 4.92744515393669
2.31076848244363e-08 4.92714821166683
2.31113685431071e-08 4.92716671242482
2.31158575975647e-08 4.92729454230836
2.31250102352461e-08 4.92721545941864
2.31269417148469e-08 4.92679086970217
2.31365991128513e-08 4.92507004726856
2.31389124608669e-08 4.92467779646008
2.31407814959771e-08 4.92393701558326
2.31501266715277e-08 4.91997697063895
2.31511685444964e-08 4.9195586936042
2.31563779093401e-08 4.91795813914733
2.31576848244363e-08 4.91757136340433
2.31613685431071e-08 4.91648118315458
2.31658575975647e-08 4.91540877179211
2.31750102352461e-08 4.91319601511252
2.31787200057437e-08 4.9123888667508
2.31889124608669e-08 4.91017899077272
2.31907814959771e-08 4.90981526440785
2.31985691422692e-08 4.90862172087698
2.3201726405438e-08 4.90806503410177
2.32113685431071e-08 4.90645029759433
2.32158575975647e-08 4.90560806220718
2.32365991128513e-08 4.90110116509226
2.32407814959771e-08 4.9000265591107
2.32485691422692e-08 4.89779443509396
2.32511685444964e-08 4.89704458221305
2.32641655556323e-08 4.89355548326953
2.32658575975647e-08 4.89311248400203
2.32665454551544e-08 4.89294337202238
2.32699847431027e-08 4.89209781212413
2.32750102352461e-08 4.89086227887155
2.32787200057437e-08 4.88996682960146
2.32865991128513e-08 4.88823138603617
2.32907814959771e-08 4.88730863097258
2.33011685444964e-08 4.88513347835394
2.3301726405438e-08 4.88501965390472
2.3304515710146e-08 4.88447993800378
2.3318462233686e-08 4.88214272634273
2.33365991128513e-08 4.88096032119776
2.33407814959771e-08 4.88183712109841
2.33485691422692e-08 4.89506608217457
2.33544883355323e-08 4.90395866214277
2.33613685431071e-08 4.91332822154805
2.33699847431027e-08 4.9232997918852
2.33865991128513e-08 4.93096689632608
2.33907814959771e-08 4.93064939847956
2.33985691422692e-08 4.92941907247791
2.34011685444964e-08 4.92900840768539
2.34141655556323e-08 4.92787983035768
2.34158575975647e-08 4.92774511770096
2.34165454551544e-08 4.92769035361883
2.34199847431027e-08 4.92749382940267
2.34365991128513e-08 4.92701456310416
2.34407814959771e-08 4.92712270583236
2.34413041571799e-08 4.92711501626126
2.34439174631941e-08 4.92707656840572
2.34485691422692e-08 4.9270081313057
2.34544883355323e-08 4.92675320213372
2.34840843018473e-08 4.92394692627629
2.34842859402116e-08 4.92392482197721
2.34852941320327e-08 4.92381430048185
2.34903350911385e-08 4.92345752242412
2.34985691422692e-08 4.92259324538664
2.35044883355323e-08 4.92209494777711
2.35165454551544e-08 4.92124891724998
2.35199847431027e-08 4.92117133239845
2.35342859402116e-08 4.9207820381133
2.35365991128513e-08 4.92071907101465
2.35481649760499e-08 4.92060122563321
2.35485691422692e-08 4.92059994491253
2.35505899733662e-08 4.92056973405527
2.35544883355323e-08 4.92051145463591
2.35570708958166e-08 4.92044454307262
2.35658575975647e-08 4.92021688838682
2.35699847431027e-08 4.92010995815888
2.35906204707927e-08 4.91934920362571
2.35985691422692e-08 4.91891300712585
2.36044883355323e-08 4.91862610176505
2.36065288002695e-08 4.91852464032291
2.36165454551544e-08 4.91802656543268
2.36199847431027e-08 4.91784829827862
2.36342859402116e-08 4.91724115471382
2.36365991128513e-08 4.91717742283183
2.36481649760499e-08 4.91400229805037
2.36658575975647e-08 4.93427443932291
2.36699847431027e-08 4.94242593158837
2.36842859402116e-08 4.95367059469271
2.36865991128513e-08 4.955489382787
2.36981649760499e-08 4.95944315798537
2.36985691422692e-08 4.95948558000603
2.37005899733662e-08 4.95935333687992
2.37044883355323e-08 4.95909822817719
2.37158575975647e-08 4.95823602752741
2.37199847431027e-08 4.95827230603631
2.37342859402116e-08 4.95929544829138
2.37365991128513e-08 4.95945942824453
2.37481649760499e-08 4.95924342471511
2.37599135229153e-08 4.95902461915668
2.37658575975647e-08 4.95891391639591
2.37699847431027e-08 4.95906340920554
2.37842859402116e-08 4.95996397669129
2.37907814959771e-08 4.96024116744694
2.38158575975647e-08 4.96152169279752
2.38199847431027e-08 4.96169463364455
2.38231801861422e-08 4.96184727272705
2.38342859402116e-08 4.96237776946589
2.38407814959771e-08 4.96285713116626
2.38481649760499e-08 4.9633984399515
2.38711892817719e-08 4.96528751323648
2.38772119751177e-08 4.965723902803
2.38889124608669e-08 4.9666351838218
2.38946878221094e-08 4.96713016378377
2.38981649760499e-08 4.96742738342879
2.39099135229153e-08 4.96843162396248
2.39258187845435e-08 4.96965948477174
2.39325600430232e-08 4.97017112600066
2.39432801054437e-08 4.97109299150052
2.39658575975647e-08 4.9686497298056
2.39711892817719e-08 4.96777265406719
2.39772119751177e-08 4.96512287995505
2.39787200057437e-08 4.96477720008514
2.39862601588738e-08 4.96304880073555
2.39907814959771e-08 4.96205426450849
2.39918477991352e-08 4.96183372841705
2.3997179314926e-08 4.96088402165735
2.40099135229153e-08 4.96197256791984
2.40158575975647e-08 4.96686690141275
2.40389124608669e-08 4.98242345436241
2.40446878221094e-08 4.98468177397189
2.40532350846396e-08 4.98629583919067
2.40658575975647e-08 4.98867947477154
2.41019573868679e-08 4.99034942192959
2.41158575975647e-08 4.99148855948939
2.4147179314926e-08 4.99431171105989
2.41570708958166e-08 4.99483880830377
2.41658575975647e-08 4.99533114926609
2.41760722611091e-08 4.99593488097791
2.42158575975647e-08 4.99851121521274
2.42389124608669e-08 4.999789481438
2.42570708958166e-08 5.00117369375031
2.42752905944068e-08 5.00222937233439
2.43070708958166e-08 5.00183881893567
2.43251054642228e-08 4.99776349617419
2.43407814959771e-08 4.99165192549775
2.43485691422692e-08 4.99073489353489
2.43658575975647e-08 4.98805107343087
2.43851989355057e-08 4.98646828329712
2.44070708958166e-08 4.98696203520941
2.44231801861422e-08 4.99082228964517
2.45037266377703e-08 4.9878039056449
2.45231801861422e-08 4.98552377434933
2.45344187924641e-08 4.984186055015
2.45731801861422e-08 4.97957232763074
2.45838411346811e-08 4.97830336628676
2.46231801861422e-08 4.97410318623969
2.46344187924641e-08 4.97372552994042
2.46731801861422e-08 4.96048771106143
2.46844187924641e-08 4.95221979262047
2.47406118240739e-08 4.93589609069427
2.48206118240739e-08 4.9087885225665
2.48751230715917e-08 4.88954148454633
2.48889124608669e-08 4.88432541116088
2.4957859407243e-08 4.85411993643404
2.5037859407243e-08 4.81469790748082
2.5057859407243e-08 4.8039287760633
2.51044883355323e-08 4.77459723239314
2.51340843018473e-08 4.75598013330294
2.5137859407243e-08 4.75360543431598
2.51567349342212e-08 4.74109987300102
2.52511125691121e-08 4.67750269643054
2.52544883355323e-08 4.67542499357167
2.52567349342212e-08 4.67404226623282
2.52679679276658e-08 4.66696169048596
2.52802153525031e-08 4.65924168070472
2.53067349342212e-08 4.64252539683467
2.53511125691121e-08 4.61455251437352
2.54011125691121e-08 4.57536903879312
2.54811125691121e-08 4.51548321975989
2.55011125691121e-08 4.50252115978776
2.55511125691121e-08 4.46368554902814
2.55811125691121e-08 4.44038418257237
2.56311125691121e-08 4.40132923925016
2.58811125691121e-08 4.22761371373369
2.59611125691121e-08 4.17319250979018
2.59811125691121e-08 4.1595872088043
2.60611125691121e-08 4.11065062470502
2.60811125691121e-08 4.09600697256323
2.61111125691121e-08 4.07878552622578
2.61311125691121e-08 4.06730456200081
2.61611125691121e-08 4.05008311566335
2.62111125691121e-08 4.02502678126355
2.62911125691121e-08 3.99534087341618
2.63611125691121e-08 3.96356477906377
2.64411125691121e-08 3.93892507011164
2.65211125691121e-08 3.91826861796762
2.66011125691121e-08 3.89663626774678
2.66811125691121e-08 3.87978863227497
2.67611125691121e-08 3.87765805987179
2.68411125691121e-08 3.86711182925331
2.69211125691121e-08 3.85386855740813
2.69567349342212e-08 3.8542810702892
2.70511125691121e-08 3.86859201748805
2.71311125691121e-08 3.86452858077771
2.72011125691121e-08 3.86449039972206
2.72811125691121e-08 3.87077970631496
2.73611125691121e-08 3.88682698417992
2.74311125691121e-08 3.88966717234521
2.75111125691121e-08 3.89185887632989
2.75911125691121e-08 3.900129058671
2.76811125691121e-08 3.91729180813173
2.77611125691121e-08 3.92160080737929
2.78411125691121e-08 3.92838851853574
2.79211125691121e-08 3.93594871329275
2.80011125691121e-08 3.94025166147009
2.80811125691121e-08 3.94692729061671
2.81611125691121e-08 3.95008374882667
2.82411125691121e-08 3.94897575116074
2.83211125691121e-08 3.94421935058891
2.84011125691121e-08 3.93921327990613
2.84811125691121e-08 3.933318680568
2.85611125691121e-08 3.92248198063937
2.86411125691121e-08 3.90696772779074
2.87567349342212e-08 3.87873194804316
2.88511125691121e-08 3.85326793533438
2.90011125691121e-08 3.80171391764634
2.90811125691121e-08 3.77329303224739
2.91011125691121e-08 3.76618781089766
2.91511125691121e-08 3.74011171602088
2.91611125691121e-08 3.73489649704553
2.91811125691121e-08 3.72446605909482
2.92311125691121e-08 3.71032239800066
2.93111125691121e-08 3.67425704884686
2.93311125691121e-08 3.66586436819126
2.94111125691121e-08 3.624439491932
2.94311125691121e-08 3.61612947522287
2.94811125691121e-08 3.59268374952112
2.95111125691121e-08 3.57861631410008
2.95611125691121e-08 3.55668337397136
2.98111125691121e-08 3.44017120920382
2.98911125691121e-08 3.40364029449073
2.99111125691121e-08 3.39450756581246
2.99611125691121e-08 3.3744261902144
3.00411125691121e-08 3.33914840354294
3.01211125691121e-08 3.31264755028926
3.02011125691121e-08 3.28537550564367
3.02811125691121e-08 3.25901184695868
3.03611125691121e-08 3.24068694269629
3.04411125691121e-08 3.2219371876424
3.05211125691121e-08 3.2040308613483
3.06011125691121e-08 3.19398432029005
3.06811125691121e-08 3.1873846102354
3.07611125691121e-08 3.17968188629103
3.08411125691121e-08 3.17541176916258
3.09211125691121e-08 3.17660135132479
3.10011125691121e-08 3.18115380695054
3.10811125691121e-08 3.18377777747289
3.11611125691121e-08 3.18920268797739
3.12811125691121e-08 3.20591497555059
3.13611125691121e-08 3.21782693022581
3.14411125691121e-08 3.22882950229933
3.15211125691121e-08 3.2399500461438
3.16111125691121e-08 3.25810601394575
3.16911125691121e-08 3.27093847205247
3.17711125691121e-08 3.28453025133794
3.18511125691121e-08 3.29948246666456
3.19311125691121e-08 3.31005852497219
3.20111125691121e-08 3.32178758522961
3.20911125691121e-08 3.33180068511275
3.21711125691121e-08 3.33972923097266
3.22511125691121e-08 3.34514949936706
3.23311125691121e-08 3.34790649803423
3.24111125691121e-08 3.34910983705813
3.24911125691121e-08 3.34845283579209
3.25711125691121e-08 3.34468390117108
3.26511125691121e-08 3.33885128773234
3.27311125691121e-08 3.32998144240695
3.28111125691121e-08 3.32009556814793
3.28911125691121e-08 3.30933194848239
3.30111125691121e-08 3.28866425454223
3.31311125691121e-08 3.26607079272781
3.32111125691121e-08 3.25099728763852
3.32911125691121e-08 3.23607822307998
3.33711125691121e-08 3.22145021464288
3.34511125691121e-08 3.20856755864208
3.35311125691121e-08 3.1961951148847
3.36111125691121e-08 3.18321519974522
3.36911125691121e-08 3.17355709634647
3.37711125691121e-08 3.16633193324432
3.38511125691121e-08 3.16002448909138
3.39311125691121e-08 3.15547700461193
3.40111125691121e-08 3.15317725438112
3.40911125691121e-08 3.15260884968827
3.41711125691121e-08 3.15367316302004
3.42511125691121e-08 3.15680566615811
3.43311125691121e-08 3.16096857182304
3.44111125691121e-08 3.16570454769073
3.44911125691121e-08 3.17171915275557
3.45711125691121e-08 3.17913951983025
3.46911125691121e-08 3.1909538611731
3.47711125691121e-08 3.19842005653278
3.48511125691121e-08 3.20746605187719
3.52511125691121e-08 3.24702703256773
3.53311125691121e-08 3.2547424407062
3.53511125691121e-08 3.25667129274082
3.54011125691121e-08 3.26126216008202
3.54811125691121e-08 3.26887157480314
3.55611125691121e-08 3.27367746602073
3.56411125691121e-08 3.27833847593758
3.57211125691121e-08 3.28337309275098
3.58011125691121e-08 3.28656176223347
3.58811125691121e-08 3.28809155348659
3.59611125691121e-08 3.29021293907922
3.60411125691121e-08 3.29188543030866
3.61211125691121e-08 3.29035612453842
3.62011125691121e-08 3.2881578904698
3.62811125691121e-08 3.28550766251517
3.63611125691121e-08 3.28186378102551
3.64411125691121e-08 3.27679338443955
3.65211125691121e-08 3.27026777981375
3.66011125691121e-08 3.26317094670102
3.66811125691121e-08 3.25531711798764
3.67611125691121e-08 3.24696874674446
3.68411125691121e-08 3.23722862398028
3.69611125691121e-08 3.22147313978274
3.70811125691121e-08 3.20586075043143
3.71611125691121e-08 3.19616402234272
3.72411125691121e-08 3.1857139069213
3.73211125691121e-08 3.17547137253385
3.74011125691121e-08 3.16544071591367
3.74811125691121e-08 3.15624107059861
3.75611125691121e-08 3.1473758254908
3.76411125691121e-08 3.13946211956442
3.77211125691121e-08 3.13262056846595
3.78011125691121e-08 3.12653937117
3.78811125691121e-08 3.12165254342006
3.79611125691121e-08 3.11774809335217
3.80411125691121e-08 3.11469813224404
3.81211125691122e-08 3.11265586203071
3.82011125691121e-08 3.1116675271866
3.82811125691121e-08 3.11137988008365
3.83611125691121e-08 3.11198722881736
3.84411125691121e-08 3.11375674051037
3.85211125691121e-08 3.11609341115436
3.86011125691121e-08 3.11873232953082
3.86811125691121e-08 3.12238669612953
3.87611125691121e-08 3.12704859198424
3.88411125691121e-08 3.13135796909506
3.89211125691121e-08 3.13469683529051
3.90011125691121e-08 3.13822066116862
3.91211125691121e-08 3.14498452051575
3.92411125691121e-08 3.15248937157098
3.93211125691121e-08 3.15711702140599
3.94011125691121e-08 3.16172447487156
3.94811125691122e-08 3.16624697642149
3.95611125691121e-08 3.1701159131695
3.96411125691121e-08 3.17348708653137
3.97211125691121e-08 3.17706940274249
3.98011125691121e-08 3.17989434524064
3.98811125691121e-08 3.18263729906408
3.99611125691121e-08 3.18502324094568
4.00411125691121e-08 3.18701608468627
4.01211125691121e-08 3.18844345939094
4.02011125691121e-08 3.1895252504183
4.02811125691121e-08 3.190242340009
4.03611125691121e-08 3.19054842963641
4.04411125691121e-08 3.19037011890868
4.05211125691121e-08 3.18983636061799
4.06011125691121e-08 3.1889984502961
4.06811125691121e-08 3.18789803418229
4.07611125691121e-08 3.18654775102584
4.08411125691121e-08 3.1848486271978
4.09611125691121e-08 3.18192770572651
4.10411125691121e-08 3.18007225977487
4.11211125691122e-08 3.17853683159555
4.12011125691121e-08 3.17700089468751
4.12811125691121e-08 3.17500234836149
4.13611125691121e-08 3.17292818182064
4.14411125691121e-08 3.17132018331965
4.15211125691121e-08 3.17016764037109
4.16011125691121e-08 3.1701032009267
4.16811125691122e-08 3.17031994728798
4.17611125691121e-08 3.17117041760317
4.18411125691121e-08 3.17260857984119
4.19211125691121e-08 3.17466910249472
4.20011125691121e-08 3.17715408107521
4.20811125691121e-08 3.18006727133824
4.21611125691121e-08 3.18354749969864
4.22411125691121e-08 3.1877470263875
4.23211125691121e-08 3.19258545394601
4.24011125691121e-08 3.19790258849577
4.24811125691121e-08 3.20326757420624
4.25611125691121e-08 3.20868741453446
4.29611125691121e-08 3.23817832961076
4.30411125691122e-08 3.24412082062984
4.31211125691121e-08 3.24914342228541
4.32011125691121e-08 3.25479569627048
4.32811125691121e-08 3.25958855271569
4.33611125691121e-08 3.26423776159299
4.34411125691121e-08 3.26887334122412
4.35211125691121e-08 3.27280031934121
4.36011125691122e-08 3.27669351782971
4.36811125691121e-08 3.28015785220367
4.37611125691121e-08 3.28338387940311
4.38411125691121e-08 3.28642008514183
4.39211125691121e-08 3.28919520446088
4.40011125691121e-08 3.29174815727781
4.40811125691121e-08 3.29395975558196
4.41611125691121e-08 3.29592685058514
4.42411125691121e-08 3.29765904205505
4.43211125691121e-08 3.29916058834905
4.44011125691122e-08 3.30046172533738
4.44811125691121e-08 3.3015398568643
4.45611125691121e-08 3.30235617468186
4.46411125691121e-08 3.30241739061941
4.47211125691121e-08 3.30246636186778
4.48011125691121e-08 3.3032736899061
4.48811125691121e-08 3.30414169258175
4.49611125691122e-08 3.3049846883869
4.50411125691121e-08 3.3054588527789
4.51211125691121e-08 3.30570935272762
4.52011125691121e-08 3.30615169777491
4.52811125691121e-08 3.30660230766195
4.53611125691121e-08 3.30718472994923
4.54411125691121e-08 3.30808589919513
4.55211125691122e-08 3.30913026133853
4.56011125691121e-08 3.31054383241867
4.56811125691121e-08 3.31226032979308
4.57611125691121e-08 3.31419009129566
4.58411125691121e-08 3.31646472537974
4.59211125691121e-08 3.31896205090424
4.60011125691121e-08 3.32178653869578
4.60811125691121e-08 3.32486675391983
4.61611125691121e-08 3.32826613063185
4.62411125691121e-08 3.3319840162462
4.63211125691122e-08 3.33604312793931
4.64411125691121e-08 3.3430806540093
4.65211125691121e-08 3.34805588249199
4.66011125691122e-08 3.35231814183897
4.66811125691121e-08 3.35665078924898
4.67611125691121e-08 3.36103713569741
4.71611125691122e-08 3.38625376357698
4.72411125691121e-08 3.39124850748468
4.73211125691121e-08 3.39578930749113
4.74011125691121e-08 3.40060923025155
4.74811125691121e-08 3.40476183093869
4.75611125691121e-08 3.40873113983332
4.76411125691121e-08 3.41295706438983
4.77211125691121e-08 3.41665356725648
4.78011125691121e-08 3.42035906193474
4.78811125691121e-08 3.42365763554499
4.79611125691122e-08 3.42685449293433
4.80411125691121e-08 3.42979014416348
4.81211125691121e-08 3.43243027545003
4.82011125691121e-08 3.43475789260535
4.82811125691121e-08 3.43674574934343
4.83611125691121e-08 3.43859167581025
4.84411125691121e-08 3.44030436848867
4.85211125691122e-08 3.44188937335878
4.86011125691121e-08 3.44308025850229
4.86811125691121e-08 3.44406294289537
4.87611125691121e-08 3.44507932397178
4.88411125691121e-08 3.44582389220765
4.89211125691121e-08 3.44655751587541
4.90011125691121e-08 3.44739647311389
4.90811125691122e-08 3.4482433394662
4.91611125691121e-08 3.4490620902719
4.92411125691121e-08 3.44991035564418
4.93211125691122e-08 3.45093145607823
4.94011125691121e-08 3.45219444709056
4.94811125691121e-08 3.45358730412874
4.95611125691121e-08 3.45517353534674
4.96411125691121e-08 3.45697270631594
4.97211125691121e-08 3.45903384270113
4.98011125691121e-08 3.46135650004725
4.98811125691122e-08 3.46392048666557
4.99611125691121e-08 3.46676118881418
5.00411125691121e-08 3.46989728991494
5.01211125691121e-08 3.47321151501545
5.02011125691121e-08 3.47662208183693
5.03211125691121e-08 3.48189212390425
5.04411125691122e-08 3.48751240419044
5.10411125691121e-08 3.5140264438373
5.11211125691121e-08 3.51750543553369
5.12011125691121e-08 3.52111815772018
5.12811125691122e-08 3.52446735451721
5.13611125691121e-08 3.52693352735025
5.14411125691121e-08 3.52960545242171
5.15211125691122e-08 3.53227106447608
5.16011125691121e-08 3.53461797387361
5.16811125691121e-08 3.53689373075433
5.17611125691121e-08 3.53872175932929
5.18411125691121e-08 3.54057620917374
5.19211125691121e-08 3.54214211569241
5.20011125691121e-08 3.54360066411351
5.20811125691122e-08 3.54483527744354
5.21611125691121e-08 3.54584978640271
5.22411125691121e-08 3.54664554859673
5.23211125691122e-08 3.54726170671858
5.24011125691121e-08 3.54779830190437
5.24811125691121e-08 3.54813238716861
5.25611125691121e-08 3.54781478699067
5.26411125691122e-08 3.54797199132727
5.27211125691121e-08 3.54831386300098
5.28011125691121e-08 3.54846293291504
5.28811125691122e-08 3.54866053251259
5.29611125691121e-08 3.54883275310042
5.30411125691121e-08 3.54897948374823
5.31211125691121e-08 3.54918631004994
5.32011125691122e-08 3.54929904646492
5.32811125691121e-08 3.54974312882186
5.33611125691121e-08 3.55022807769272
5.34411125691122e-08 3.55091094708988
5.35211125691121e-08 3.5517153886831
5.36011125691121e-08 3.55270629234653
5.36811125691121e-08 3.55389471100442
5.37611125691121e-08 3.5552415088884
5.38411125691121e-08 3.5567217942319
5.39211125691121e-08 3.55835433416707
5.40011125691122e-08 3.56012454558541
5.40811125691121e-08 3.56203418985213
5.44811125691121e-08 3.57202555374101
5.45611125691122e-08 3.57405092230656
5.46411125691121e-08 3.57579102574146
5.47211125691121e-08 3.57776241172454
5.48011125691122e-08 3.57969623476058
5.48811125691121e-08 3.58143346778397
5.49611125691121e-08 3.5832367383613
5.50411125691121e-08 3.58481771000801
5.51211125691122e-08 3.58639517649142
5.52011125691121e-08 3.58785588887888
5.52811125691121e-08 3.58914554137723
5.53611125691122e-08 3.590349080245
5.54411125691121e-08 3.59143477800925
5.55211125691121e-08 3.5924230540669
5.56011125691122e-08 3.59324645174751
5.56811125691121e-08 3.59391401768073
5.57611125691121e-08 3.59444576539695
5.58411125691121e-08 3.5948361260342
5.59211125691122e-08 3.59509730408476
5.60011125691121e-08 3.5952201389786
5.60811125691121e-08 3.59514226542317
5.61611125691122e-08 3.59470436782231
5.62411125691121e-08 3.59424608680502
5.63211125691121e-08 3.59403572728817
5.64011125691121e-08 3.59378556086479
5.64811125691122e-08 3.5934479311731
5.65611125691121e-08 3.59280788849161
5.66411125691121e-08 3.59204266289062
5.67211125691122e-08 3.59147855897252
5.71211125691121e-08 3.58879479525472
5.72011125691121e-08 3.58826210257013
5.72811125691122e-08 3.58778923538497
5.73611125691121e-08 3.58732204189964
5.74411125691121e-08 3.58723315360735
5.75211125691122e-08 3.58710404792826
5.76011125691121e-08 3.58701772596212
5.76811125691121e-08 3.58710429398482
5.77611125691121e-08 3.58721758514401
5.78411125691122e-08 3.58748421766204
5.79211125691121e-08 3.58778079923505
5.80011125691121e-08 3.58816734253967
5.80811125691122e-08 3.58850626449292
5.84811125691121e-08 3.59001885577842
5.85611125691121e-08 3.59032264115884
5.86411125691122e-08 3.59057845236418
5.87211125691121e-08 3.59079546017295
5.88011125691121e-08 3.59047213446606
5.88811125691122e-08 3.5902204459794
5.89611125691122e-08 3.59019212920848
5.90411125691121e-08 3.5901238907936
5.91211125691121e-08 3.58990271670717
5.92011125691122e-08 3.58944663132092
5.92811125691121e-08 3.58887114020347
5.93611125691121e-08 3.58824440614278
5.94411125691122e-08 3.58758796914035
5.95211125691121e-08 3.58671659519341
5.96011125691121e-08 3.58574143262067
5.96811125691121e-08 3.58460490734918
5.97611125691121e-08 3.58337605707501
5.98411125691122e-08 3.58205515238414
5.99211125691122e-08 3.58070224078858
6e-08 3.57929250690193
6.0008e-08 3.57914700844704
6.00086416288869e-08 3.57913533894558
6.00092832577739e-08 3.57912366944412
6.00112849585129e-08 3.57908726389854
6.00130202425582e-08 3.57905570375511
6.00154271889375e-08 3.57901192788271
6.00188601060656e-08 3.57894949236547
6.00263199762214e-08 3.57880581160432
6.0063619327e-08 3.57807009323238
6.00711892817719e-08 3.57792077817235
6.008e-08 3.57774698942979
6.00814854101445e-08 3.57771769016558
6.00889124608669e-08 3.57757119384455
6.01260477144791e-08 3.57671472000002
6.01432801054437e-08 3.57638187540903
6.01544883355323e-08 3.57616572705353
6.01662851709797e-08 3.57594092704016
6.01787200057437e-08 3.57561931559268
6.01918477991352e-08 3.57528917030187
6.02056849980267e-08 3.57499263209968
6.02202170017516e-08 3.57468120387691
6.02353958781404e-08 3.57437659372924
6.03019573868679e-08 3.57303187238367
6.03201964073643e-08 3.57267025062786
6.03392239667186e-08 3.57233188596961
6.03591332945272e-08 3.57192797974145
6.0380019098364e-08 3.5715042634648
6.0460019098364e-08 3.56987148699147
6.0540019098364e-08 3.56812444882505
6.06200190983641e-08 3.56620963449389
6.07000190983641e-08 3.56444750348066
6.07965984178264e-08 3.5623742500008
6.08472725211452e-08 3.56125948306
6.09020998600037e-08 3.56004975417292
6.09617567659532e-08 3.55872562427431
6.10269417148469e-08 3.55731304695738
6.10986112130478e-08 3.55579309916649
6.11779552003249e-08 3.55413741618128
6.12665454551544e-08 3.55230739705046
6.13664296454491e-08 3.5503074196103
6.14802153525031e-08 3.54811956009739
6.17599135229153e-08 3.54303752603502
6.19258187845435e-08 3.54012743697903
6.2109297630458e-08 3.53688404832845
6.23039618854675e-08 3.53329103026311
6.25029103813308e-08 3.52945099853972
6.27228969026136e-08 3.52481628615465
6.28028969026136e-08 3.523068857804
6.28828969026136e-08 3.52117886421085
6.29523523317946e-08 3.51963818009689
6.32072156761896e-08 3.51299380303086
6.32872156761896e-08 3.5108536316715
6.33672156761896e-08 3.5087127106975
6.34472156761896e-08 3.5065612192654
6.34885918052978e-08 3.50528113352396
6.35685918052978e-08 3.50248333347441
6.36485918052978e-08 3.49992805044825
6.38004229033278e-08 3.49509174853787
6.38804229033278e-08 3.49243220420851
6.39604229033278e-08 3.48937774652458
6.40404229033278e-08 3.4867143039502
6.41204229033278e-08 3.48383285731251
6.45204229033278e-08 3.46888573442069
6.4535195862366e-08 3.4683307129774
6.46090606575569e-08 3.46555560576095
6.49585751981206e-08 3.45242595072383
6.54158694539884e-08 3.43532506181321
6.59570708958166e-08 3.41519531048309
6.60577965483516e-08 3.41144837736936
6.61787200057437e-08 3.40690040130804
6.62056849980267e-08 3.40586928584814
6.63044883355323e-08 3.40206237269292
6.63162851709797e-08 3.40160465434605
6.63752693482166e-08 3.39931976065264
6.65055453764643e-08 3.39425677410212
6.65162851709797e-08 3.39383489759099
6.65699841435565e-08 3.39172551503536
6.68158575975647e-08 3.38135758097518
6.68344187924642e-08 3.38057789861436
6.69158575975647e-08 3.37715697662269
6.69344187924641e-08 3.37629969925273
6.6940781495977e-08 3.37602888582797
6.69485691422692e-08 3.37569742308436
6.69698168244489e-08 3.37479306575143
6.69889124608669e-08 3.37398030515591
6.69907814959771e-08 3.37390075409744
6.69985691422692e-08 3.37356929135383
6.70158575975647e-08 3.37283344914811
6.70250102352461e-08 3.37244724429193
6.70269417148469e-08 3.37236574354565
6.70344187924641e-08 3.37205024065061
6.70407814959771e-08 3.3717823192906
6.70485691422692e-08 3.37145494556088
6.70698168244489e-08 3.37052950670054
6.70889124608669e-08 3.36955046752911
6.70907814959771e-08 3.36944309953366
6.70985691422693e-08 3.36903164557717
6.71158575975647e-08 3.36819990017927
6.71250102352461e-08 3.36777371770719
6.71269417148469e-08 3.36768433795241
6.71365991128513e-08 3.36724557386621
6.71407814959771e-08 3.3670569871978
6.71485691422692e-08 3.36670859819623
6.71875073737302e-08 3.36497858828138
6.71907814959771e-08 3.36483291554182
6.71985691422692e-08 3.36448705927573
6.72158575975647e-08 3.36372180395625
6.72365991128513e-08 3.36280666548807
6.72407814959771e-08 3.36262460602359
6.72485691422692e-08 3.36227765742743
6.72875073737302e-08 3.36053616096182
6.7290781495977e-08 3.36038919073501
6.72985691422692e-08 3.36004109186033
6.73158575975647e-08 3.35927210682977
6.73250102352461e-08 3.3588661028894
6.73287200057437e-08 3.35870154033461
6.73365991128513e-08 3.35835202922715
6.73407814959771e-08 3.35816661932153
