Time	2kV
414.8E-9	0.0285503
414.9E-9	0.136275
415.0E-9	-0.136489
415.1E-9	-0.0922943
415.2E-9	-0.0691612
415.3E-9	-0.145466
415.4E-9	-0.346759
415.5E-9	-0.105415
415.6E-9	-0.126131
415.7E-9	-0.248702
415.8E-9	-0.0512072
415.9E-9	0.00541715
416.0E-9	0.088282
416.1E-9	0.201531
416.2E-9	0.0817219
416.3E-9	-0.0032146
416.4E-9	-0.192768
416.5E-9	-0.044647
416.6E-9	0.186684
416.7E-9	0.137656
416.8E-9	0.0147395
416.9E-9	-0.129584
417.0E-9	-0.0142633
417.1E-9	-0.0960923
417.2E-9	0.0150847
417.3E-9	0.139037
417.4E-9	-0.0919491
417.5E-9	-0.0398133
417.6E-9	-0.203126
417.7E-9	-0.187589
417.8E-9	0.0223354
417.9E-9	0.125916
418.0E-9	-0.0736497
418.1E-9	0.0620415
418.2E-9	-0.116463
418.3E-9	-0.147192
418.4E-9	0.0841388
418.5E-9	0.125571
418.6E-9	-0.242142
418.7E-9	-0.017716
418.8E-9	-0.152026
418.9E-9	0.110379
419.0E-9	-0.0367058
419.1E-9	-0.251809
419.2E-9	0.00300026
419.3E-9	-0.130965
419.4E-9	-0.0577673
419.5E-9	-0.031872
419.6E-9	-0.107141
419.7E-9	0.0451232
419.8E-9	0.0634226
419.9E-9	0.0896631
420.0E-9	-0.128202
420.1E-9	0.0741259
420.2E-9	0.0378726
420.3E-9	-0.0418849
420.4E-9	0.0723996
420.5E-9	-0.0408491
420.6E-9	0.0385631
420.7E-9	-0.121642
420.8E-9	0.244344
420.9E-9	0.0903536
421.0E-9	0.0679111
421.1E-9	0.146633
421.2E-9	-0.114392
421.3E-9	0.211544
421.4E-9	0.329626
421.5E-9	0.197733
421.6E-9	0.152848
421.7E-9	-0.107832
421.8E-9	-0.138215
421.9E-9	0.0775786
422.0E-9	-0.00770312
422.1E-9	0.0782692
422.2E-9	-0.0508619
422.3E-9	-0.129584
422.4E-9	0.00334553
422.5E-9	-0.00114298
422.6E-9	0.11176
422.7E-9	0.165277
422.8E-9	-0.00183352
422.9E-9	-0.11232
423.0E-9	0.120392
423.1E-9	-0.104034
423.2E-9	-0.0387774
423.3E-9	0.140763
423.4E-9	0.0903536
423.5E-9	0.337222
423.6E-9	-0.0909133
423.7E-9	0.200495
423.8E-9	0.254012
423.9E-9	-0.128202
424.0E-9	0.0420158
424.1E-9	-0.0380869
424.2E-9	-0.129929
424.3E-9	0.288884
424.4E-9	0.152502
424.5E-9	0.0458138
424.6E-9	0.170802
424.7E-9	-0.13131
424.8E-9	-0.100926
424.9E-9	-0.0256572
425.0E-9	0.0686016
425.1E-9	-0.0536241
425.2E-9	0.0358009
425.3E-9	0.0893178
425.4E-9	0.0257881
425.5E-9	0.0399442
425.6E-9	0.0112867
425.7E-9	0.1052
425.8E-9	0.019228
425.9E-9	0.0368367
426.0E-9	0.0406347
426.1E-9	0.0164658
426.2E-9	-0.0909133
426.3E-9	0.0161205
426.4E-9	-0.0115011
426.5E-9	-0.217282
426.6E-9	0.0137036
426.7E-9	0.201876
426.8E-9	-0.251464
426.9E-9	-0.0398133
427.0E-9	0.0789597
427.1E-9	-0.107486
427.2E-9	0.0219901
427.3E-9	-0.043266
427.4E-9	-0.113011
427.5E-9	-0.0795193
427.6E-9	-0.115773
427.7E-9	-0.0681254
427.8E-9	-0.163075
427.9E-9	0.0382178
428.0E-9	-0.06122
428.1E-9	-0.121988
428.2E-9	-0.022895
428.3E-9	-0.110594
428.4E-9	-0.100926
428.5E-9	0.0751618
428.6E-9	0.146978
428.7E-9	0.0230259
428.8E-9	-0.15755
428.9E-9	-0.13787
429.0E-9	0.0654942
429.1E-9	0.17529
429.2E-9	-0.0439565
429.3E-9	-0.0201328
429.4E-9	-0.0978187
429.5E-9	0.0468496
429.6E-9	-0.261477
429.7E-9	-0.121642
429.8E-9	0.100021
429.9E-9	-0.138215
430.0E-9	-0.0864247
430.1E-9	-0.100236
430.2E-9	-0.0788288
430.3E-9	-0.160658
430.4E-9	-0.116118
430.5E-9	-0.0146085
430.6E-9	-0.314994
430.7E-9	-0.108522
430.8E-9	-0.111975
430.9E-9	-0.109903
431.0E-9	0.101057
431.1E-9	-0.106796
431.2E-9	-0.180684
431.3E-9	-0.0249666
431.4E-9	-0.227295
431.5E-9	-0.0056315
431.6E-9	-0.0746856
431.7E-9	-0.0874606
431.8E-9	0.2257
431.9E-9	-0.0981639
432.0E-9	0.0775786
432.1E-9	0.0195732
432.2E-9	-0.139251
432.3E-9	-0.175504
432.4E-9	-0.20865
432.5E-9	0.0710185
432.6E-9	-0.166527
432.7E-9	-0.0370511
432.8E-9	0.139037
432.9E-9	-0.065018
433.0E-9	-0.131655
433.1E-9	0.172873
433.2E-9	-0.0622558
433.3E-9	-0.0249666
433.4E-9	0.106581
433.5E-9	-0.151681
433.6E-9	-0.200364
433.7E-9	-0.126131
433.8E-9	-0.129929
433.9E-9	0.129714
434.0E-9	-0.152717
434.1E-9	0.0520286
434.2E-9	0.11763
434.3E-9	-0.077793
434.4E-9	-0.0405038
434.5E-9	-0.0743403
434.6E-9	0.18185
434.7E-9	0.0209543
434.8E-9	-0.19553
434.9E-9	-0.0360153
435.0E-9	-0.00183352
435.1E-9	-0.048445
435.2E-9	0.0561719
435.3E-9	0.182886
435.4E-9	-0.0422301
435.5E-9	-0.0152991
435.6E-9	-0.109213
435.7E-9	0.0658395
435.8E-9	0.189446
435.9E-9	0.248142
436.0E-9	0.103474
436.1E-9	-0.0802099
436.2E-9	0.0171563
436.3E-9	-0.0263477
436.4E-9	0.0230259
436.5E-9	0.0810313
436.6E-9	-0.250428
436.7E-9	-0.127857
436.8E-9	-0.0639822
436.9E-9	-0.0353247
437.0E-9	0.0599699
437.1E-9	-0.039468
437.2E-9	0.0295861
437.3E-9	-0.090568
437.4E-9	-0.165837
437.5E-9	0.088282
437.6E-9	0.14318
437.7E-9	0.0202638
437.8E-9	0.00783404
437.9E-9	-0.0315268
438.0E-9	-0.292896
438.1E-9	0.0375273
438.2E-9	0.190827
438.3E-9	-0.0985092
438.4E-9	-0.216937
438.5E-9	-0.425135
438.6E-9	-0.0363606
438.7E-9	0.0658395
438.8E-9	-0.122333
438.9E-9	0.209127
439.0E-9	0.000583369
439.1E-9	-0.168254
439.2E-9	-0.0857342
439.3E-9	-0.0639822
439.4E-9	-0.0280741
439.5E-9	0.0337293
439.6E-9	-0.117844
439.7E-9	-0.119571
439.8E-9	0.00196445
439.9E-9	-0.0132274
440.0E-9	-0.0215139
440.1E-9	-0.164801
440.2E-9	0.0475401
440.3E-9	0.0889726
440.4E-9	0.0123226
440.5E-9	-0.109903
440.6E-9	0.0641131
440.7E-9	0.049957
440.8E-9	-0.0743403
440.9E-9	0.148704
441.0E-9	-0.0449923
441.1E-9	-0.0111558
441.2E-9	0.199459
441.3E-9	-0.0287646
441.4E-9	-0.0781383
441.5E-9	0.0437422
441.6E-9	-0.108867
441.7E-9	0.196352
441.8E-9	-0.127857
441.9E-9	-0.0256572
442.0E-9	-0.0194423
442.1E-9	-0.0253119
442.2E-9	-0.105069
442.3E-9	0.0199185
442.4E-9	0.0109415
442.5E-9	-0.310505
442.6E-9	-0.0667443
442.7E-9	-0.0677801
442.8E-9	-0.214865
442.9E-9	0.161825
443.0E-9	-0.16998
443.1E-9	-0.252845
443.2E-9	-0.289098
443.3E-9	-0.0629464
443.4E-9	-0.0971281
443.5E-9	-0.0277288
443.6E-9	-0.0805552
443.7E-9	-0.218318
443.8E-9	-0.0978187
443.9E-9	-0.0581126
444.0E-9	-0.200709
444.1E-9	0.0993307
444.2E-9	0.154229
444.3E-9	-0.0380869
444.4E-9	-0.165837
444.5E-9	-0.0888416
444.6E-9	-0.215901
444.7E-9	-0.00286933
444.8E-9	-0.08677
444.9E-9	-0.225914
445.0E-9	-0.0881511
445.1E-9	-0.073995
445.2E-9	-0.173088
445.3E-9	0.0509928
445.4E-9	-0.073995
445.5E-9	-0.271144
445.6E-9	-0.140977
445.7E-9	-0.0715781
445.8E-9	-0.165146
445.9E-9	0.0223354
446.0E-9	-0.0218592
446.1E-9	-0.0477545
446.2E-9	-0.0660538
446.3E-9	-0.199673
446.4E-9	-0.174469
446.5E-9	-0.0197876
446.6E-9	-0.26562
446.7E-9	-0.0857342
446.8E-9	-0.190696
446.9E-9	0.0761976
447.0E-9	-0.129584
447.1E-9	-0.175504
447.2E-9	0.17529
447.3E-9	0.0523739
447.4E-9	-0.094366
447.5E-9	-0.17585
447.6E-9	-0.0111558
447.7E-9	0.0489212
447.8E-9	-0.0152991
447.9E-9	-0.0456829
448.0E-9	0.0851746
448.1E-9	0.109344
448.2E-9	-0.0415396
448.3E-9	0.0268239
448.4E-9	0.0979496
448.5E-9	0.0399442
448.6E-9	-0.0263477
448.7E-9	0.0247523
448.8E-9	0.0910442
448.9E-9	-0.11232
449.0E-9	-0.136489
449.1E-9	-0.114392
449.2E-9	-0.207615
449.3E-9	0.0095604
449.4E-9	0.0195732
449.5E-9	-0.302219
449.6E-9	-0.302219
449.7E-9	-0.288753
449.8E-9	-0.223842
449.9E-9	0.0982949
450.0E-9	0.0910442
450.1E-9	-0.0501714
450.2E-9	0.0413253
450.3E-9	-0.0964376
450.4E-9	-0.159277
450.5E-9	-0.0812457
450.6E-9	-0.104724
450.7E-9	-0.106105
450.8E-9	0.0844841
450.9E-9	-0.0505166
451.0E-9	0.0109415
451.1E-9	-0.186553
451.2E-9	-0.109903
451.3E-9	0.191173
451.4E-9	-0.178267
451.5E-9	-0.212794
451.6E-9	0.102093
451.7E-9	-0.0332531
451.8E-9	-0.0667443
451.9E-9	-0.00839366
452.0E-9	0.00610769
452.1E-9	-0.0581126
452.2E-9	-0.0843531
452.3E-9	0.21396
452.4E-9	-0.208305
452.5E-9	-0.158586
452.6E-9	0.0140489
452.7E-9	-0.0387774
452.8E-9	-0.132
452.9E-9	-0.0529335
453.0E-9	-0.153407
453.1E-9	-0.0235856
453.2E-9	0.113141
453.3E-9	-0.0384322
453.4E-9	0.00748877
453.5E-9	-0.0387774
453.6E-9	-0.104724
453.7E-9	0.0696374
453.8E-9	-0.159967
453.9E-9	-0.0418849
454.0E-9	0.00507188
454.1E-9	-0.236963
454.2E-9	-0.122333
454.3E-9	0.0406347
454.4E-9	0.049957
454.5E-9	0.103474
454.6E-9	0.0157753
454.7E-9	-0.126476
454.8E-9	-0.205198
454.9E-9	-0.120261
455.0E-9	-0.151336
455.1E-9	0.0171563
455.2E-9	-0.0308362
455.3E-9	-0.0180612
455.4E-9	-0.139596
455.5E-9	-0.039468
455.6E-9	-0.0201328
455.7E-9	-0.0156443
455.8E-9	-0.148573
455.9E-9	-0.0263477
456.0E-9	-0.0436112
456.1E-9	0.0219901
456.2E-9	0.105891
456.3E-9	0.14905
456.4E-9	-0.104724
456.5E-9	-0.19553
456.6E-9	-0.106105
456.7E-9	-0.0332531
456.8E-9	-0.253881
456.9E-9	-0.109903
457.0E-9	0.0406347
457.1E-9	0.0112867
457.2E-9	-0.100236
457.3E-9	-0.152026
457.4E-9	0.0765428
457.5E-9	-0.0142633
457.6E-9	-0.0726139
457.7E-9	-0.00597677
457.8E-9	-0.32915
457.9E-9	0.106236
458.0E-9	-0.128893
458.1E-9	-0.18897
458.2E-9	0.0254428
458.3E-9	-0.0498261
458.4E-9	-0.275288
458.5E-9	-0.0301457
458.6E-9	-0.130619
458.7E-9	0.0430516
458.8E-9	-0.0553504
458.9E-9	-0.168944
459.0E-9	0.1235
459.1E-9	-0.139596
459.2E-9	-0.0940207
459.3E-9	-0.0708876
459.4E-9	0.00127391
459.5E-9	0.140073
459.6E-9	-0.0812457
459.7E-9	-0.0746856
459.8E-9	0.0354557
459.9E-9	0.0734354
460.0E-9	0.0706732
460.1E-9	-0.0764119
460.2E-9	-0.208305
460.3E-9	-0.130274
460.4E-9	0.0465043
460.5E-9	0.0440874
460.6E-9	-0.207615
460.7E-9	-0.209341
460.8E-9	-0.231784
460.9E-9	-0.0643274
461.0E-9	0.0395989
461.1E-9	-0.17585
461.2E-9	0.0323482
461.3E-9	-0.201745
461.4E-9	-0.0874606
461.5E-9	-0.0443018
461.6E-9	0.0641131
461.7E-9	-0.176195
461.8E-9	-0.187244
461.9E-9	0.0744712
462.0E-9	-0.362986
462.1E-9	-0.017716
462.2E-9	-0.157896
462.3E-9	0.12419
462.4E-9	0.231224
462.5E-9	-0.241106
462.6E-9	-0.184482
462.7E-9	0.06653
462.8E-9	-0.273561
462.9E-9	-0.13787
463.0E-9	-0.0104653
463.1E-9	-0.199673
463.2E-9	0.120737
463.3E-9	0.0585888
463.4E-9	0.0561719
463.5E-9	0.123845
463.6E-9	0.139727
463.7E-9	-0.0978187
463.8E-9	-0.0256572
463.9E-9	0.124535
464.0E-9	0.13006
464.1E-9	0.0837935
464.2E-9	0.0185374
464.3E-9	-0.0798646
464.4E-9	-0.00942947
464.5E-9	-0.116463
464.6E-9	0.0572077
464.7E-9	0.0603151
464.8E-9	-0.0950565
464.9E-9	-0.142704
465.0E-9	-0.13787
465.1E-9	-0.117844
465.2E-9	-0.0480997
465.3E-9	-0.211758
465.4E-9	-0.0363606
465.5E-9	0.163551
465.6E-9	-0.159277
465.7E-9	0.0972591
465.8E-9	-0.00425042
465.9E-9	-0.273216
466.0E-9	-0.171016
466.1E-9	0.024407
466.2E-9	-0.213139
466.3E-9	-0.0898774
466.4E-9	-0.0173707
466.5E-9	-0.183446
466.6E-9	-0.0760666
466.7E-9	-0.114737
466.8E-9	-0.237998
466.9E-9	0.0817219
467.0E-9	-0.295659
467.1E-9	-0.254226
467.2E-9	0.107617
467.3E-9	-0.0864247
467.4E-9	-0.0933302
467.5E-9	0.0637678
467.6E-9	-0.314994
467.7E-9	-0.158241
467.8E-9	-0.116463
467.9E-9	-0.244904
468.0E-9	-0.06122
468.1E-9	0.0212996
468.2E-9	-0.0988545
468.3E-9	-0.0115011
468.4E-9	-0.110248
468.5E-9	-0.132691
468.6E-9	0.18841
468.7E-9	0.0268239
468.8E-9	-0.0657085
468.9E-9	-0.0298004
469.0E-9	-0.090568
469.1E-9	0.0326935
469.2E-9	-0.0833173
469.3E-9	-0.199673
469.4E-9	0.00265499
469.5E-9	-0.122333
469.6E-9	-0.116118
469.7E-9	-0.0211687
469.8E-9	-0.114737
469.9E-9	-0.435148
470.0E-9	0.0786145
470.1E-9	0.151121
470.2E-9	0.0948422
470.3E-9	0.000583369
470.4E-9	-0.101962
470.5E-9	0.104855
470.6E-9	0.0620415
470.7E-9	-0.0729592
470.8E-9	-0.0657085
470.9E-9	0.028205
471.0E-9	-0.0947112
471.1E-9	-0.161694
471.2E-9	-0.0846984
471.3E-9	-0.0950565
471.4E-9	-0.119916
471.5E-9	-0.219009
471.6E-9	-0.120261
471.7E-9	0.0119773
471.8E-9	-0.0581126
471.9E-9	0.0634226
472.0E-9	-0.0056315
472.1E-9	-0.0774477
472.2E-9	0.00300026
472.3E-9	-0.00701258
472.4E-9	-0.197947
472.5E-9	-0.056041
472.6E-9	0.0465043
472.7E-9	-0.0132274
472.8E-9	0.127643
472.9E-9	-0.0284193
473.0E-9	0.133167
473.1E-9	0.0036908
473.2E-9	-0.125786
473.3E-9	-0.019097
473.4E-9	-0.104379
473.5E-9	0.0523739
473.6E-9	0.191518
473.7E-9	0.112451
473.8E-9	-0.0888416
473.9E-9	-0.164111
474.0E-9	-0.219699
474.1E-9	-0.0819362
474.2E-9	-0.0822815
474.3E-9	-0.0197876
474.4E-9	0.0392536
474.5E-9	-0.166182
474.6E-9	0.0226807
474.7E-9	-0.0146085
474.8E-9	0.123154
474.9E-9	-0.00217879
475.0E-9	-0.116463
475.1E-9	-0.0418849
475.2E-9	-0.0553504
475.3E-9	-0.0436112
475.4E-9	-0.105069
475.5E-9	0.0782692
475.6E-9	0.127643
475.7E-9	0.088282
475.8E-9	-0.159622
475.9E-9	0.16873
476.0E-9	-0.00390515
476.1E-9	-0.164801
476.2E-9	-0.0753761
476.3E-9	0.0437422
476.4E-9	-0.102652
476.5E-9	-0.201054
476.6E-9	0.0547908
476.7E-9	-0.115427
476.8E-9	-0.134417
476.9E-9	-0.155479
477.0E-9	-0.104034
477.1E-9	0.107272
477.2E-9	-0.127857
477.3E-9	-0.132
477.4E-9	-0.130965
477.5E-9	-0.168254
477.6E-9	0.083103
477.7E-9	0.140073
477.8E-9	0.0268239
477.9E-9	-0.00632204
478.0E-9	-0.179993
478.1E-9	0.0896631
478.2E-9	0.0071435
478.3E-9	0.0140489
478.4E-9	0.114523
478.5E-9	-0.0208234
478.6E-9	0.138691
478.7E-9	0.131096
478.8E-9	0.0723996
478.9E-9	0.0634226
479.0E-9	-0.0367058
479.1E-9	0.0451232
479.2E-9	-0.277704
479.3E-9	-0.21452
479.4E-9	-0.00425042
479.5E-9	-0.146157
479.6E-9	-0.0436112
479.7E-9	-0.217282
479.8E-9	0.159408
479.9E-9	0.171492
480.0E-9	-0.280812
480.1E-9	0.109689
480.2E-9	-0.135453
480.3E-9	-0.304981
480.4E-9	0.134203
480.5E-9	0.0976043
480.6E-9	-0.243868
480.7E-9	-0.157205
480.8E-9	0.180469
480.9E-9	-0.123714
481.0E-9	-0.0273835
481.1E-9	-0.2014
481.2E-9	-0.390608
481.3E-9	0.0468496
481.4E-9	-0.0108106
481.5E-9	0.0547908
481.6E-9	0.14318
481.7E-9	-0.095747
481.8E-9	-0.0332531
481.9E-9	-0.0487903
482.0E-9	0.0906989
482.1E-9	-0.0791741
482.2E-9	-0.0705423
482.3E-9	-0.292551
482.4E-9	-0.142359
482.5E-9	0.142835
482.6E-9	0.0875915
482.7E-9	0.151121
482.8E-9	0.0330388
482.9E-9	-0.159622
483.0E-9	-0.139251
483.1E-9	-0.0843531
483.2E-9	0.044778
483.3E-9	-0.133036
483.4E-9	-0.0974734
483.5E-9	-0.0436112
483.6E-9	-0.25319
483.7E-9	0.0938063
483.8E-9	0.182196
483.9E-9	-0.261822
484.0E-9	-0.145466
484.1E-9	-0.00355987
484.2E-9	0.00472661
484.3E-9	-0.0850437
484.4E-9	-0.0204781
484.5E-9	0.23226
484.6E-9	-0.130274
484.7E-9	-0.176886
484.8E-9	0.0150847
484.9E-9	-0.00735785
485.0E-9	0.106581
485.1E-9	0.0202638
485.2E-9	-0.14443
485.3E-9	-0.00873893
485.4E-9	-0.0912585
485.5E-9	-0.176886
485.6E-9	0.115558
485.7E-9	-0.0929849
485.8E-9	-0.0726139
485.9E-9	-0.120952
486.0E-9	-0.225569
486.1E-9	-0.0916038
486.2E-9	0.263679
486.3E-9	-0.00804839
486.4E-9	-0.209686
486.5E-9	-0.113011
486.6E-9	0.00334553
486.7E-9	-0.01012
486.8E-9	0.262644
486.9E-9	0.000238098
487.0E-9	-0.210032
487.1E-9	-0.107141
487.2E-9	-0.0159896
487.3E-9	0.211889
487.4E-9	0.0592793
487.5E-9	-0.127512
487.6E-9	-0.0601842
487.7E-9	0.0358009
487.8E-9	0.0471949
487.9E-9	0.139037
488.0E-9	0.095878
488.1E-9	-0.0211687
488.2E-9	0.164587
488.3E-9	0.088282
488.4E-9	-0.175159
488.5E-9	0.0392536
488.6E-9	0.313744
488.7E-9	0.127988
488.8E-9	-0.0187518
488.9E-9	-0.163765
489.0E-9	-0.0836626
489.1E-9	-0.070197
489.2E-9	0.140073
489.3E-9	0.139037
489.4E-9	0.00507188
489.5E-9	-0.0936754
489.6E-9	0.203948
489.7E-9	0.0395989
489.8E-9	-0.283919
489.9E-9	-0.12475
490.0E-9	-0.0826268
490.1E-9	-0.137179
490.2E-9	0.126607
490.3E-9	0.0368367
490.4E-9	0.0855199
490.5E-9	0.0948422
490.6E-9	-0.155479
490.7E-9	-0.167909
490.8E-9	-0.0273835
490.9E-9	-0.0653633
491.0E-9	0.0858651
491.1E-9	0.110034
491.2E-9	-0.0546599
491.3E-9	0.058934
491.4E-9	0.0264786
491.5E-9	0.028205
491.6E-9	0.053755
491.7E-9	-0.0235856
491.8E-9	0.168039
491.9E-9	0.0658395
492.0E-9	-0.126821
492.1E-9	-0.0639822
492.2E-9	0.20015
492.3E-9	0.154574
492.4E-9	-0.221771
492.5E-9	-0.0273835
492.6E-9	0.0168111
492.7E-9	-0.107486
492.8E-9	0.2074
492.9E-9	0.167349
493.0E-9	-0.0884964
493.1E-9	0.125916
493.2E-9	0.0644584
493.3E-9	0.217413
493.4E-9	0.247797
493.5E-9	0.0713638
493.6E-9	-0.120261
493.7E-9	-0.0670896
493.8E-9	-0.101271
493.9E-9	0.21396
494.0E-9	-0.0104653
494.1E-9	-0.177921
494.2E-9	-0.0246214
494.3E-9	-0.0698518
494.4E-9	-0.193804
494.5E-9	0.110034
494.6E-9	-0.0346342
494.7E-9	-0.0781383
494.8E-9	-0.123023
494.9E-9	-0.0588031
495.0E-9	0.0202638
495.1E-9	-0.114046
495.2E-9	-0.095747
495.3E-9	0.070328
495.4E-9	-0.00252406
495.5E-9	-0.108522
495.6E-9	-0.0802099
495.7E-9	-0.119916
495.8E-9	-0.210377
495.9E-9	-0.147538
496.0E-9	0.0820672
496.1E-9	-0.0508619
496.2E-9	0.00334553
496.3E-9	-0.173778
496.4E-9	-0.127512
496.5E-9	-0.113011
496.6E-9	-0.0812457
496.7E-9	0.0482307
496.8E-9	-0.00528623
496.9E-9	-0.0556957
497.0E-9	0.0796503
497.1E-9	0.145252
497.2E-9	-0.134417
497.3E-9	-0.0864247
497.4E-9	-0.224188
497.5E-9	-0.129929
497.6E-9	0.223628
497.7E-9	0.0779239
497.8E-9	-0.0460281
497.9E-9	0.053755
498.0E-9	0.0554813
498.1E-9	-0.217627
498.2E-9	-0.0166801
498.3E-9	0.133858
498.4E-9	-0.0757214
498.5E-9	-0.0933302
498.6E-9	-0.0836626
498.7E-9	-0.117154
498.8E-9	-0.0639822
498.9E-9	-0.00459569
499.0E-9	0.142144
499.1E-9	-0.0719234
499.2E-9	-0.116463
499.3E-9	-0.0056315
499.4E-9	-0.150645
499.5E-9	-0.0108106
499.6E-9	0.0523739
499.7E-9	-0.0232403
499.8E-9	-0.188279
499.9E-9	-0.0529335
500.0E-9	-0.127512
500.1E-9	-0.409252
500.2E-9	-0.12475
500.3E-9	-0.0512072
500.4E-9	-0.095747
500.5E-9	0.00610769
500.6E-9	0.142144
500.7E-9	-0.0781383
500.8E-9	-0.268727
500.9E-9	0.0420158
501.0E-9	-0.0166801
501.1E-9	-0.0753761
501.2E-9	0.147323
501.3E-9	0.123845
501.4E-9	0.0606604
501.5E-9	-0.0667443
501.6E-9	-0.0405038
501.7E-9	-0.048445
501.8E-9	-0.0788288
501.9E-9	0.011632
502.0E-9	-0.0422301
502.1E-9	-0.120261
502.2E-9	-0.0570768
502.3E-9	-0.0090842
502.4E-9	0.151466
502.5E-9	0.0737807
502.6E-9	0.0112867
502.7E-9	0.2585
502.8E-9	0.160789
502.9E-9	-0.068816
503.0E-9	0.0927705
503.1E-9	0.150085
503.2E-9	-0.138561
503.3E-9	0.0775786
503.4E-9	0.0392536
503.5E-9	0.132822
503.6E-9	-0.198983
503.7E-9	-0.125095
503.8E-9	-0.0601842
503.9E-9	-0.228331
504.0E-9	0.0654942
504.1E-9	0.0368367
504.2E-9	-0.187244
504.3E-9	-0.115427
504.4E-9	0.0358009
504.5E-9	0.0558266
504.6E-9	-0.0536241
504.7E-9	-0.111284
504.8E-9	0.109344
504.9E-9	0.0761976
505.0E-9	-0.148228
505.1E-9	-0.0253119
505.2E-9	0.114177
505.3E-9	0.00196445
505.4E-9	0.0444327
505.5E-9	0.0437422
505.6E-9	-0.177231
505.7E-9	0.0610057
505.8E-9	-0.0833173
505.9E-9	-0.233855
506.0E-9	-0.0636369
506.1E-9	-0.11819
506.2E-9	-0.0836626
506.3E-9	0.0264786
506.4E-9	0.0875915
506.5E-9	-0.134072
506.6E-9	-0.0843531
506.7E-9	-0.0677801
506.8E-9	-0.18897
506.9E-9	-0.044647
507.0E-9	-0.0246214
507.1E-9	0.00852459
507.2E-9	0.0906989
507.3E-9	0.0616962
507.4E-9	-0.243523
507.5E-9	-0.114737
507.6E-9	-0.100926
507.7E-9	-0.114737
507.8E-9	-0.057422
507.9E-9	0.122464
508.0E-9	-0.157205
508.1E-9	-0.0888416
508.2E-9	-0.0180612
508.3E-9	-0.172742
508.4E-9	0.0713638
508.5E-9	0.00334553
508.6E-9	0.062732
508.7E-9	-0.0335984
508.8E-9	-0.157205
508.9E-9	0.0572077
509.0E-9	-0.112665
509.1E-9	0.0237165
509.2E-9	-0.203471
509.3E-9	-0.0774477
509.4E-9	0.115558
509.5E-9	-0.351938
509.6E-9	0.106927
509.7E-9	-0.110248
509.8E-9	-0.222116
509.9E-9	0.0900084
510.0E-9	-0.0239308
510.1E-9	0.109689
510.2E-9	0.184267
510.3E-9	-0.0401585
510.4E-9	-0.0373964
510.5E-9	0.128333
510.6E-9	-0.0180612
510.7E-9	0.107272
510.8E-9	-0.106105
510.9E-9	-0.170671
511.0E-9	-0.0270383
511.1E-9	0.0889726
511.2E-9	-0.0960923
511.3E-9	-0.0567315
511.4E-9	0.190482
511.5E-9	-0.0215139
511.6E-9	-0.0833173
511.7E-9	0.0330388
511.8E-9	-0.0629464
511.9E-9	-0.0922943
512.0E-9	0.0679111
512.1E-9	-0.169635
512.2E-9	-0.178957
512.3E-9	0.0102509
512.4E-9	-0.0111558
512.5E-9	-0.0470639
512.6E-9	-0.101962
512.7E-9	-0.0878058
512.8E-9	-0.11819
512.9E-9	-0.0494808
513.0E-9	-0.0425754
513.1E-9	-0.107141
513.2E-9	0.06653
513.3E-9	0.00576242
513.4E-9	-0.110594
513.5E-9	-0.0912585
513.6E-9	-0.0929849
513.7E-9	0.215341
513.8E-9	0.290956
513.9E-9	-0.242142
514.0E-9	0.105546
514.1E-9	0.229498
514.2E-9	-0.0439565
514.3E-9	-0.0211687
514.4E-9	-0.095747
514.5E-9	-0.268037
514.6E-9	-0.171361
514.7E-9	-0.142359
514.8E-9	-0.00286933
514.9E-9	0.171492
515.0E-9	0.149395
515.1E-9	0.00161918
515.2E-9	-0.101617
515.3E-9	-0.0771024
515.4E-9	0.0413253
515.5E-9	0.0541003
515.6E-9	-0.0567315
515.7E-9	0.0730901
515.8E-9	0.15561
515.9E-9	-0.140287
516.0E-9	-0.0909133
516.1E-9	-0.0401585
516.2E-9	0.0810313
516.3E-9	0.0986401
516.4E-9	-0.0208234
516.5E-9	-0.00873893
516.6E-9	-0.333638
516.7E-9	-0.0270383
516.8E-9	-0.123023
516.9E-9	-0.288753
517.0E-9	-0.256298
517.1E-9	-0.13787
517.2E-9	0.0654942
517.3E-9	0.106927
517.4E-9	0.144216
517.5E-9	-0.136834
517.6E-9	-0.237998
517.7E-9	-0.184482
517.8E-9	0.0264786
517.9E-9	0.11107
518.0E-9	-0.0508619
518.1E-9	-0.135798
518.2E-9	-0.159967
518.3E-9	-0.235927
518.4E-9	0.0986401
518.5E-9	-0.0215139
518.6E-9	0.0554813
518.7E-9	0.0285503
518.8E-9	-0.172742
518.9E-9	0.0820672
519.0E-9	-0.168254
519.1E-9	-0.0156443
519.2E-9	0.0931158
519.3E-9	-0.135453
519.4E-9	0.079305
519.5E-9	0.0071435
519.6E-9	-0.11232
519.7E-9	-0.0922943
519.8E-9	-0.0750308
519.9E-9	-0.156169
520.0E-9	-0.135108
520.1E-9	-0.132
520.2E-9	-0.180684
520.3E-9	-0.0525883
520.4E-9	0.14318
520.5E-9	0.0962232
520.6E-9	-0.0480997
520.7E-9	-0.104379
520.8E-9	-0.24007
520.9E-9	0.115213
521.0E-9	-0.0512072
521.1E-9	-0.0367058
521.2E-9	0.104855
521.3E-9	0.0195732
521.4E-9	0.0330388
