time v(/Ch1)
6.82743461679996e-08 3.02638795816964
6.82795019501753e-08 3.02623271642264
6.82843592802497e-08 3.02609219233224
6.82888095080786e-08 3.02596344583816
6.82919024039333e-08 3.025873967386
6.82953926064046e-08 3.02576862739104
6.83044090390689e-08 3.02549652492075
6.83140248085831e-08 3.02522165292795
6.83201324642572e-08 3.02505018514158
6.83295019501753e-08 3.02478977012507
6.83350621232178e-08 3.02463577280043
6.83385763380582e-08 3.02453843989788
6.8344357867036e-08 3.02437810423257
6.83618103794692e-08 3.02390233832955
6.83662442444159e-08 3.02377800603249
6.83834692346839e-08 3.0232894660762
6.83871823256695e-08 3.02318032584066
6.8394357867036e-08 3.02296857811275
6.84080641219104e-08 3.02257202325189
6.84118103794692e-08 3.02246506715142
6.84162442444159e-08 3.02233951178718
6.84328689781248e-08 3.02187261630845
6.84350621232178e-08 3.02181089682915
6.84385763380581e-08 3.02171231634684
6.84395399262211e-08 3.02168511293883
6.84443578670359e-08 3.02154909589876
6.84482950904569e-08 3.0214359755829
6.84544090390689e-08 3.02126031580336
6.84640248085831e-08 3.02098196018646
6.84662442444159e-08 3.02091610382394
6.84704886598373e-08 3.02079286811126
6.84715064536067e-08 3.02076331668237
6.84765954224537e-08 3.02061555953788
6.84834692346839e-08 3.02041597983964
6.84850621232178e-08 3.02037069842456
6.84885763380582e-08 3.02027094263815
6.84895399262211e-08 3.02024364976774
6.8494357867036e-08 3.0201071854157
6.84982950904569e-08 3.019996285793
6.85043903313075e-08 3.01982460137527
6.85073148703987e-08 3.01974222599367
6.85080641219104e-08 3.01972112185477
6.85118103794692e-08 3.0196159838519
6.85162442444159e-08 3.01949078561532
6.85328689781248e-08 3.01902410816889
6.85334692346839e-08 3.01900735718256
6.85364705174794e-08 3.0189236058682
6.85395399262211e-08 3.01883802506011
6.8544357867036e-08 3.01870424319465
6.85462900310572e-08 3.01865070669
6.85507771543201e-08 3.01852621018725
6.85544090390689e-08 3.01842533329305
6.85573148703987e-08 3.01834398091053
6.85580641219104e-08 3.01832300467734
6.85618103794692e-08 3.01821812351138
6.85662442444159e-08 3.01809406598118
6.85704886598372e-08 3.01797558307051
6.85715064536067e-08 3.01794786543269
6.85765954224537e-08 3.01780862681844
6.85828689781248e-08 3.01763815794422
6.85850621232178e-08 3.01757875719048
6.85885763380582e-08 3.01748019605448
6.85895399262211e-08 3.01745329182099
6.8594357867036e-08 3.01731873727101
6.86007771543201e-08 3.0171379721268
6.86080641219104e-08 3.01693317776938
6.86118103794692e-08 3.01682805365118
6.86162442444159e-08 3.0167017418609
6.86328689781248e-08 3.01622650687562
6.86350621232178e-08 3.01616401232084
6.86385763380581e-08 3.01606381002833
6.86395399262211e-08 3.01603637475459
6.86443578670359e-08 3.01589964743617
6.86482950904569e-08 3.01578852200335
6.86507771543201e-08 3.01571850575084
6.86512151587438e-08 3.01570616463956
6.86534051808622e-08 3.01564445908316
6.86570590764138e-08 3.01554156237636
6.86580641219104e-08 3.01551327254484
6.86630893493936e-08 3.01537412469609
6.86662442444159e-08 3.01528795980543
6.86820187195275e-08 3.01485527953462
6.86885763380582e-08 3.01467573051158
6.86895399262211e-08 3.01464933903191
6.8694357867036e-08 3.01451655742508
6.87007771543201e-08 3.01433786934028
6.87012151587438e-08 3.01432554856113
6.87034051808622e-08 3.01426394466539
6.87143552914541e-08 3.01395581956837
6.87328689781248e-08 3.01343164362682
6.87334692346839e-08 3.01341469556351
6.87364705174794e-08 3.01333041573045
6.87385763380582e-08 3.01327164703158
6.87395399262211e-08 3.01324512483134
6.8744357867036e-08 3.01311299559219
6.87507771543201e-08 3.01293865538073
6.87512151587438e-08 3.01292664270554
6.87534051808622e-08 3.01286648948176
6.87643552914541e-08 3.01256421504666
6.87704886598372e-08 3.01239290835215
6.87715064536067e-08 3.01236423537169
6.87765954224537e-08 3.01222087046943
6.87885763380581e-08 3.01187864089806
6.87895399262211e-08 3.01185074783212
6.87943578670359e-08 3.01171095298582
6.88007771543201e-08 3.01152584565585
6.88012151587438e-08 3.01151323545482
6.88034051808622e-08 3.01145031058191
6.88070590764138e-08 3.01134603339531
6.88080641219104e-08 3.01131735077006
6.88130893493936e-08 3.01117393764383
6.88382154868096e-08 3.01047294416608
6.88507771543201e-08 3.01012258159555
6.88512151587438e-08 3.01011035480517
6.88534051808622e-08 3.01004920011195
6.88537973762384e-08 3.010038244609
6.88557583531193e-08 3.00998346709424
6.88655632375239e-08 3.00970963939877
6.89145876595471e-08 3.00834645360882
6.90570590764138e-08 3.00433244827653
6.90580641219104e-08 3.00430416831672
6.90630893493936e-08 3.00416276851771
6.90882154868096e-08 3.00345576952266
6.91057514744404e-08 3.00296234208386
6.91080641219104e-08 3.00289726883324
6.91196273592609e-08 3.00257190258012
6.91570590764138e-08 3.00151864930955
6.91580641219104e-08 3.00149015782589
6.91630893493936e-08 3.00134789833663
6.91882154868096e-08 3.00071880724001
6.92034051808622e-08 3.00030520285557
6.92118103794692e-08 3.00007438878641
6.92307184497522e-08 2.99955210523352
6.92317957624051e-08 2.9995223099441
6.92371823256695e-08 2.99937333349697
6.92618103794692e-08 2.99869201434279
6.92662442444159e-08 2.9985692315176
6.92884135691494e-08 2.99795534090276
6.9294357867036e-08 2.9977907529372
6.92992130403352e-08 2.99765632106467
6.93118103794692e-08 2.99732582334404
6.93168922810561e-08 2.99718747991337
6.93243461679996e-08 2.99698456447435
6.93293336282454e-08 2.99684879199845
6.93542709294743e-08 2.99614969639421
6.93743461679996e-08 2.99559044048727
6.93992130403352e-08 2.99490225514617
6.94234889068317e-08 2.9942284773829
6.94371823256695e-08 2.9938488824899
6.95056494198584e-08 2.99195156194291
6.95070590764138e-08 2.99191288134108
6.95141073591908e-08 2.99171947833196
6.95168922810562e-08 2.99164306081496
6.95308168903829e-08 2.99126185061306
6.95423017889907e-08 2.99094619295465
6.95534051808622e-08 2.99063874870789
6.95701324642572e-08 2.99017558329833
6.9594357867036e-08 2.9895048008207
6.96141151419913e-08 2.98895513169918
6.96534051808622e-08 2.98786835260036
6.96743461679996e-08 2.98728891572936
6.97790511036866e-08 2.98445973234329
7.03025757821218e-08 2.96990343239064
7.03825757821218e-08 2.96766884785239
7.04625757821218e-08 2.96546612659496
7.08625757821218e-08 2.95318166612494
7.09425757821218e-08 2.95066306481683
7.10225757821218e-08 2.94843018599779
7.14225757821218e-08 2.93502547525208
7.18465245428024e-08 2.92036972840182
7.1944357867036e-08 2.91697550366945
7.24335244882038e-08 2.89902619230951
7.3494357867036e-08 2.85988637809473
7.35070590764138e-08 2.85941730841431
7.35168922810561e-08 2.85905415731414
7.35293336282454e-08 2.85859468463116
7.35385763380581e-08 2.85825334115676
7.35561474122601e-08 2.85760442199361
7.35580641219104e-08 2.85753363579079
7.35676476701622e-08 2.85717970477666
7.35807184497522e-08 2.85669698646042
7.35817957624051e-08 2.85665720011514
7.35871823256695e-08 2.85645826838874
7.35943578670359e-08 2.85619326772656
7.36302355738683e-08 2.85489140535423
7.3644357867036e-08 2.85437106584594
7.36534051808622e-08 2.85403739654802
7.36878083711612e-08 2.85276739833562
7.38317957624051e-08 2.84742231641033
7.40168922810561e-08 2.84048827285632
7.40423017889907e-08 2.83952326998349
7.4043554422832e-08 2.83947569742685
7.40498175920384e-08 2.83923783464364
7.40811334380706e-08 2.8380485207276
7.42335244882038e-08 2.83229815974312
7.42802355738683e-08 2.83053584277776
7.43662442444159e-08 2.82727973293448
7.44462442444159e-08 2.82425862941624
7.44717301402366e-08 2.82326198500241
7.45517301402366e-08 2.81973951351691
7.46317301402366e-08 2.81654164494736
7.47117301402366e-08 2.81335157767824
7.47917301402366e-08 2.81015556053622
7.48717301402366e-08 2.80690359281574
7.49517301402366e-08 2.80365324515119
7.52817301402366e-08 2.79029180144788
7.5294357867036e-08 2.78978031577035
7.53574965010327e-08 2.78722288738271
7.56731896710163e-08 2.77381882970381
7.61617301402366e-08 2.75259065590516
7.61662442444159e-08 2.7523944230997
7.61888147653126e-08 2.75141325907241
7.63016673697958e-08 2.74649357985284
7.68659303922117e-08 2.72141901204687
7.73217301402366e-08 2.7012878548751
7.73317301402366e-08 2.70084746507972
7.73817301402366e-08 2.6986455161028
7.76317301402366e-08 2.68742267654094
7.81768820059914e-08 2.66274691544628
7.87220338717461e-08 2.63744917327298
7.88617301402366e-08 2.63090324040387
7.88817301402366e-08 2.62995469440899
7.89817301402366e-08 2.62521719763047
7.92317301402366e-08 2.61326943899589
7.96117301402366e-08 2.59475257143943
7.98617301402366e-08 2.58252206236721
8.11117301402366e-08 2.52011009294492
8.16617301402366e-08 2.49260578912657
8.29117301402366e-08 2.42809457663501
8.34617301402366e-08 2.39938101832684
8.47117301402366e-08 2.33237724968282
8.52617301402366e-08 2.30267360367837
8.65117301402366e-08 2.23461955375266
8.70617301402366e-08 2.20428750798762
8.83117301402366e-08 2.1346716358055
8.88617301402366e-08 2.10387705556977
9.01117301402366e-08 2.03381993680267
9.06617301402366e-08 2.0028423037139
9.19117301402366e-08 1.93220933147396
9.24617301402366e-08 1.90106405498573
9.37117301402366e-08 1.83057123295976
9.42617301402366e-08 1.79955082136987
9.55117301402366e-08 1.72935322369086
9.60617301402366e-08 1.69843218502247
9.73117301402366e-08 1.62875456525014
9.78617301402366e-08 1.59812042967666
9.91117301402366e-08 1.5293390260182
9.96617301402366e-08 1.49908357443752
1.00911730140237e-07 1.43135956371811
1.01461730140237e-07 1.40159722887635
1.02711730140237e-07 1.33523033739415
1.03261730140237e-07 1.30605168759945
1.04511730140237e-07 1.24118653133265
1.05061730140237e-07 1.21267238446139
1.06311730140237e-07 1.1495183968659
1.06861730140237e-07 1.12174366648551
1.08111730140237e-07 1.06042502347318
1.08661730140237e-07 1.03344658315868
1.09911730140237e-07 0.974114660986806
1.1e-07 0.969937271348976
1.10008e-07 0.969558669670077
1.10011730140237e-07 0.969382140000564
1.10014807801471e-07 0.969222664205282
1.10017807289614e-07 0.969067239120881
1.10020909792894e-07 0.968906476080286
1.10023947362712e-07 0.968749077710045
1.10027057939266e-07 0.968587896334996
1.10027329267572e-07 0.968573836861217
1.10028685909103e-07 0.968503539492322
1.10029796673057e-07 0.968445982811647
1.10031256767391e-07 0.968370324807923
1.10033299717585e-07 0.968264464844111
1.10038067688972e-07 0.968017401905434
1.10050719823464e-07 0.967361803690873
1.10061730140237e-07 0.966791279877505
1.10072515769776e-07 0.966232398727965
1.10089539926221e-07 0.965350254566744
1.10119126733188e-07 0.963985425942602
1.10167100630535e-07 0.961773515281192
1.1024990224665e-07 0.957993892792332
1.10301764760557e-07 0.955541650609592
1.10314024808583e-07 0.954970015061254
1.10375325048712e-07 0.95211064363969
1.10397707901968e-07 0.951065972427885
1.10484290884791e-07 0.946985084306298
1.10581090019362e-07 0.942485784486006
1.1070704220629e-07 0.936630770107349
1.10729913663777e-07 0.935592999647586
1.10805293965433e-07 0.932172690716655
1.10857059076414e-07 0.929787101145657
1.10913198686122e-07 0.927209235490648
1.10974346168e-07 0.924386157503766
1.11041291478585e-07 0.921307411881043
1.11116114637088e-07 0.917872204610187
1.11199213040335e-07 0.914066725309447
1.11293192568715e-07 0.909736753582733
1.11503492466512e-07 0.900087814507129
1.11716446484004e-07 0.890308657660637
1.11962738125739e-07 0.87908116078467
1.12218076821186e-07 0.867565488734478
1.1250005185723e-07 0.854929690899923
1.12800205010526e-07 0.841615079865066
1.13123557401943e-07 0.827298573497342
1.13471645957996e-07 0.811964272726934
1.13851787369458e-07 0.795336828137707
1.14268806254702e-07 0.777332078462296
1.14725487683312e-07 0.757836742229617
1.15240952595419e-07 0.736051839503605
1.15864267953695e-07 0.710042652554489
1.15944267953695e-07 0.706711435804239
1.15964267953695e-07 0.705878631616677
1.16014267953695e-07 0.7037679881944
1.16264267953695e-07 0.69357731977112
1.16344267953695e-07 0.690366652036751
1.16364267953695e-07 0.689563985103158
1.16414267953695e-07 0.687527702750571
1.16494267953695e-07 0.684275629632569
1.16574267953695e-07 0.681855934041774
1.16654267953695e-07 0.68022301086031
1.16734267953695e-07 0.679795267918437
1.16814267953695e-07 0.681948890016384
1.16834267953695e-07 0.682673664025544
1.16914267953695e-07 0.690042779651976
1.16934267953695e-07 0.6916960079326
1.16984267953695e-07 0.697092818351026
1.17014267953695e-07 0.700330904602082
1.17034267953695e-07 0.70458703225132
1.17064267953695e-07 0.710173158425853
1.17084267953695e-07 0.713897242542209
1.17114267953695e-07 0.726711888955415
1.17134267953695e-07 0.729555606470935
1.17164267953695e-07 0.733874282598322
1.17184267953695e-07 0.744511169560305
1.17214267953695e-07 0.75792420475115
1.17234267953695e-07 0.762251590411498
1.17264267953695e-07 0.775445669735694
1.17293192568715e-07 0.789844150931752
1.17314267953695e-07 0.800051812420121
1.17334267953695e-07 0.811359671279777
1.17364267953695e-07 0.823124815777167
1.17384267953695e-07 0.838879483528274
1.17393192568715e-07 0.845909700750853
1.17434267953695e-07 0.868198033800998
1.17443192568715e-07 0.874560854375264
1.17484267953695e-07 0.904221888600892
1.17493192568715e-07 0.911276745479453
1.17503492466512e-07 0.917585775188175
1.17534267953695e-07 0.936436783884447
1.17543192568715e-07 0.942156174155678
1.17584267953695e-07 0.997072622882565
1.17593192568715e-07 1.00340527908882
1.17603492466512e-07 1.01056720819866
1.17634267953695e-07 1.03314447646678
1.17643192568715e-07 1.0393829355676
1.17653492466512e-07 1.04688958446473
1.17684267953695e-07 1.0693190086667
1.17693192568715e-07 1.07520107046464
1.17703492466512e-07 1.08296119651694
1.17734267953695e-07 1.1050431371558
1.17753492466512e-07 1.12093140572042
1.17784267953695e-07 1.16001674319972
1.17793192568715e-07 1.17749680792074
1.17803492466512e-07 1.19073528167995
1.17834267953695e-07 1.22180607697982
1.17853492466512e-07 1.23750846186059
1.17884267953695e-07 1.26678995079869
1.17903492466512e-07 1.28414610928649
1.17934267953695e-07 1.31466830609123
1.17953492466512e-07 1.33281269150929
1.17962738125739e-07 1.34235000051298
1.18008966421871e-07 1.39161259714175
1.18053492466512e-07 1.43600635657385
1.18062738125738e-07 1.44524159267125
1.18103492466512e-07 1.48553797317902
1.18112738125739e-07 1.49488227539589
1.18153492466512e-07 1.53736712957216
1.18162738125739e-07 1.54735072577815
1.18203492466512e-07 1.58874581571623
1.18212738125738e-07 1.59779342818009
1.18218076821186e-07 1.60081995295118
1.18244770298423e-07 1.61595257680659
1.18253492466512e-07 1.62089720382968
1.18262738125739e-07 1.62647844897621
1.18303492466512e-07 1.65782504280809
1.18312738125739e-07 1.66586922036811
1.18318076821186e-07 1.67103996018589
1.18344770298423e-07 1.69560874100867
1.18353492466512e-07 1.70333813228716
1.18362738125739e-07 1.7115223961854
1.18368076821186e-07 1.71629056142347
1.18394770298423e-07 1.74013138761378
1.18403492466512e-07 1.74792144402169
1.18412738125738e-07 1.75597796352958
1.18418076821186e-07 1.76084997566464
1.18444770298423e-07 1.78477909863777
1.18453492466512e-07 1.79256904626759
1.18468076821186e-07 1.80578582490325
1.18494770298423e-07 1.80075354183605
1.1850005185723e-07 1.79328983454273
1.18518076821186e-07 1.78778685721654
1.18544770298423e-07 1.79980341442627
1.18634355508207e-07 1.8500148612532
1.18644770298423e-07 1.85573912751433
1.18694770298423e-07 1.88494137293333
1.18734355508207e-07 1.90806091315448
1.18744770298423e-07 1.9141800743383
1.18784355508207e-07 1.87053900932104
1.18794770298423e-07 1.85905713163313
1.18800205010526e-07 1.85755003833386
1.18827378571041e-07 1.8500145718375
1.18844770298423e-07 1.85051620980072
1.18931728935336e-07 1.86163886052937
1.18994770298423e-07 1.86871716802666
1.19031728935336e-07 1.87301542423742
1.19123557401943e-07 1.77174479149246
1.19131728935336e-07 1.76333739769141
1.19144770298423e-07 1.75904611205396
1.19181728935336e-07 1.74688480140745
1.19223557401943e-07 1.73312106392216
1.19273557401943e-07 1.71198027102138
1.19294770298423e-07 1.70346952817287
1.19323557401943e-07 1.69229827192647
1.19373557401943e-07 1.67395484936162
1.19423557401943e-07 1.58731848892535
1.19444770298423e-07 1.56997520666879
1.19473557401943e-07 1.5464393890992
1.19523557401943e-07 1.50307292689682
1.19544770298423e-07 1.48913317054525
1.19573557401943e-07 1.46934588991565
1.19594770298423e-07 1.45379029428464
1.19673557401943e-07 1.39672622639869
1.19694770298423e-07 1.3822025675861
1.19723557401943e-07 1.35595272500239
1.19744770298423e-07 1.33660950789199
1.19773557401943e-07 1.31035966530828
1.19794770298423e-07 1.27593666941741
1.19823557401943e-07 1.25466835530338
1.19851787369458e-07 1.22947296312614
1.19992937207031e-07 1.10879162227006
1.20001787369458e-07 1.1011765203916
1.2004603818159e-07 1.06310101099928
1.20092937207031e-07 1.0227468525637
1.20101787369458e-07 1.01534890468483
1.20142937207031e-07 0.997198153044748
1.2014603818159e-07 0.995830346453658
1.20151787369458e-07 0.992188632454451
1.20180533308797e-07 0.973980062458413
1.20192937207031e-07 0.966123048409918
1.20201787369458e-07 0.959049238913961
1.20242937207031e-07 0.927500283755995
1.20251787369458e-07 0.924946493495614
1.20268806254702e-07 0.911360011817257
1.20292937207031e-07 0.89238963749388
1.20301787369458e-07 0.885283569816148
1.20330533308797e-07 0.86301121284185
1.20342937207031e-07 0.85340067112011
1.20351787369458e-07 0.846286483369288
1.20392937207031e-07 0.813710238100918
1.20401787369458e-07 0.806870462170266
1.20418806254702e-07 0.79322003279027
1.20442937207031e-07 0.774346827923513
1.20451787369458e-07 0.767276863077452
1.20480533308797e-07 0.74525113043406
1.20492937207031e-07 0.735747007329105
1.20501787369458e-07 0.728742650798677
1.20518806254702e-07 0.715589143648497
1.20542937207031e-07 0.721652202731131
1.20551787369458e-07 0.724242357703647
1.20568806254702e-07 0.721831491929163
1.20592937207031e-07 0.713122824509482
1.20601787369458e-07 0.707126980031064
1.20618806254702e-07 0.694813373909078
1.20630533308797e-07 0.68763317465424
1.20642937207031e-07 0.68003855966066
1.20651787369458e-07 0.674798423659286
1.20692937207031e-07 0.648822546335649
1.20701787369458e-07 0.64285400926573
1.20725487683312e-07 0.626380895352256
1.20742937207031e-07 0.614666018672851
1.20751787369458e-07 0.608635390381479
1.20768806254702e-07 0.596795726499045
1.20780533308797e-07 0.588637473075137
1.20792937207031e-07 0.580008354080578
1.20801787369458e-07 0.573041782532038
1.20842937207031e-07 0.53926010581339
1.20851787369458e-07 0.536394859321993
1.20875487683312e-07 0.52208789847384
1.20880533308797e-07 0.51906615884819
1.20892937207031e-07 0.510044639286801
1.20901787369458e-07 0.503376275266174
1.20942937207031e-07 0.473313251956382
1.20951787369458e-07 0.467092475459045
1.20975487683312e-07 0.449945501755945
1.20992937207031e-07 0.453514555900932
1.21001787369458e-07 0.459356816975219
1.21025487683312e-07 0.451628631466726
1.21030533308797e-07 0.449983356640817
1.21042937207031e-07 0.445938700220987
1.21051787369458e-07 0.439527225490787
1.21075487683312e-07 0.421871733423143
1.21092937207031e-07 0.41066258953714
1.21101787369458e-07 0.404593276938176
1.21125487683312e-07 0.388436397115135
1.21130533308797e-07 0.38512888009028
1.21142937207031e-07 0.376790461965697
1.21151787369458e-07 0.37094504364516
1.21175487683312e-07 0.354172009039976
1.21180533308797e-07 0.350799805741684
1.2120576143622e-07 0.333185661262712
1.21225487683312e-07 0.319450387933394
1.21230533308797e-07 0.316486083803339
1.21240952595419e-07 0.310253670060096
1.21275487683312e-07 0.290566939748699
1.21280533308797e-07 0.287571637956874
1.2130576143622e-07 0.273455261362573
1.21325487683312e-07 0.264640752747113
1.21330533308797e-07 0.262892948736198
1.21340952595419e-07 0.258399962879296
1.21375487683312e-07 0.233171460936372
1.21380533308797e-07 0.22849960723433
1.21390952595419e-07 0.220841743319665
1.21425487683312e-07 0.196824912887073
1.21430533308797e-07 0.19343362240248
1.2145576143622e-07 0.179098692983676
1.21475487683312e-07 0.16754146401675
1.21480533308797e-07 0.164640775963037
1.21490952595419e-07 0.159191120462807
1.21525487683312e-07 0.154714580835457
1.21530533308797e-07 0.157297700056521
1.21540952595419e-07 0.154889672735058
1.2155576143622e-07 0.151467164598104
1.21575487683312e-07 0.141495817543754
1.21630533308797e-07 0.111001742076842
1.21640952595419e-07 0.105903124688767
1.2165576143622e-07 0.102547971696873
1.2170576143622e-07 0.0816690648935603
1.21725487683312e-07 0.0731650763294215
1.21730533308797e-07 0.0709899063024903
1.2175576143622e-07 0.0618522759537008
1.21780533308797e-07 0.0513173919679392
1.2180576143622e-07 0.040588473726109
1.21825487683312e-07 0.0387194758139978
1.21830533308797e-07 0.0400133661721042
1.2185576143622e-07 0.0368706375814858
1.21880533308797e-07 0.0312609460328706
1.2190576143622e-07 0.0279117224677676
1.2195576143622e-07 0.0128070996120783
1.21980533308797e-07 0.00506506415556241
1.2200576143622e-07 -0.00231010884841267
1.22030533308797e-07 -0.0089256108249502
1.2205576143622e-07 -0.0156629588518356
1.22080533308797e-07 -0.00748642938665521
1.2210576143622e-07 0.00221018355564686
1.22130533308797e-07 0.00685364980635908
1.2215576143622e-07 0.00810861074113018
1.22180533308797e-07 0.00708742040872002
1.2220576143622e-07 0.00483526613591997
1.22230533308797e-07 0.00221955756098783
1.2225576143622e-07 0.000276806626247387
1.22280533308797e-07 -0.00153383809053143
1.2230576143622e-07 -0.0039732442080337
1.22330533308797e-07 -0.00630210538353015
1.2235576143622e-07 -0.00184933041670811
1.22380533308797e-07 0.0211856309460594
1.2240576143622e-07 0.0496405235159629
1.22430533308797e-07 0.040271497621375
1.2245576143622e-07 0.0466610390872681
1.22480533308797e-07 0.0501375345905569
1.2250576143622e-07 0.053295958662046
1.22530533308797e-07 0.0557652435816437
1.2255576143622e-07 0.0581784068461921
1.22630533308797e-07 0.0668362407974953
1.2265576143622e-07 0.0748253757157518
1.22680533308797e-07 0.0909293687214073
1.2270576143622e-07 0.107329969293583
1.22730533308797e-07 0.123433962299238
1.2275576143622e-07 0.133514553897925
1.2280576143622e-07 0.146012670588531
1.22830533308797e-07 0.151452309764763
1.2285576143622e-07 0.158298645852027
1.22880533308797e-07 0.164458178800119
1.2290576143622e-07 0.170731159641413
1.22930533308797e-07 0.175064704691188
1.2295576143622e-07 0.181224712502485
1.22980533308797e-07 0.192584814911049
1.2300576143622e-07 0.214951379958929
1.23030533308797e-07 0.223790194036177
1.2305576143622e-07 0.232611070328931
1.23181902073334e-07 0.270286805426384
1.23261902073334e-07 0.294870602200421
1.23281902073334e-07 0.301016551393931
1.23331902073334e-07 0.307056454209704
1.23361902073334e-07 0.310680395899168
1.23381902073334e-07 0.31889758995994
1.23431902073334e-07 0.333372252344464
1.23461902073334e-07 0.339536364816782
1.23541902073334e-07 0.358542916790057
1.23561902073334e-07 0.363606785019482
1.23581902073334e-07 0.367830075410001
1.23611902073334e-07 0.37416501099578
1.23641902073334e-07 0.38049994658156
1.23661902073334e-07 0.383476539726736
1.23681902073334e-07 0.387766620717756
1.23691902073334e-07 0.387721824974275
1.23711902073334e-07 0.387632233487313
1.23741902073334e-07 0.376813939833396
1.23761902073334e-07 0.379294838231764
1.23791902073334e-07 0.382924108802584
1.23811902073334e-07 0.381959068413417
1.23841902073334e-07 0.387323753978939
1.23961902073334e-07 0.400052842905019
1.23991902073334e-07 0.403609819850875
1.24061902073334e-07 0.411909432724539
1.24091902073334e-07 0.413035686194465
1.24111902073334e-07 0.405346635572604
1.24161902073334e-07 0.386124009017951
1.24191902073334e-07 0.393928329308746
1.24211902073334e-07 0.393887849516672
1.24261902073334e-07 0.376658334782356
1.24311902073334e-07 0.378341705399604
1.24361902073334e-07 0.373583208140365
1.24411902073334e-07 0.369508438305331
1.24461902073334e-07 0.367180789543904
1.24511902073334e-07 0.369333282254479
1.24561902073334e-07 0.362343511325099
1.24611902073334e-07 0.343624742463683
1.24661902073334e-07 0.310056685966367
1.24711902073334e-07 0.305003406264362
1.24761902073334e-07 0.286466683253395
1.24841902073334e-07 0.267023854210316
1.24861902073334e-07 0.261931411576791
1.24911902073334e-07 0.253146603556601
1.24941902073334e-07 0.247875718744488
1.24961902073334e-07 0.242788271189023
1.25011902073334e-07 0.227355489282384
1.25041902073334e-07 0.214572664513776
1.25061902073334e-07 0.209197250685022
1.25111902073334e-07 0.193598830911392
1.25141902073334e-07 0.173762591725892
1.25161902073334e-07 0.167166475254587
1.25261902073334e-07 0.135204924352785
1.25311902073334e-07 0.119603848761582
1.25391902073334e-07 0.0949384991950718
1.25411902073334e-07 0.0888956498782007
1.25461902073334e-07 0.0794306548396162
1.25491902073334e-07 0.0737516578164656
1.25561902073334e-07 0.0573592229735234
1.25591902073334e-07 0.0515473939139929
1.25641902073334e-07 0.0394515366968984
1.25661902073334e-07 0.0346131938100606
1.25691902073334e-07 0.0354867215417753
1.25741902073334e-07 0.0255895816166268
1.25761902073334e-07 0.0267175697218662
1.25791902073334e-07 0.0224954328154417
1.25811902073334e-07 0.0188612583232391
1.25841902073334e-07 0.0134099965849353
1.25851787369458e-07 0.012387265323585
1.25861902073334e-07 0.011340799570431
1.25891902073334e-07 0.00695423059972561
1.25911902073334e-07 0.0083143164907818
1.25941902073334e-07 0.011287272269323
1.25951787369458e-07 0.00951986951515436
1.25961902073334e-07 0.00801777506406452
1.25991902073334e-07 0.00416599195925934
1.25992937207031e-07 0.00408865346139022
1.25998112875518e-07 0.00370196097204463
1.26011902073334e-07 0.00267172125663246
1.26041902073334e-07 0.0108712012857234
1.26051787369458e-07 0.011385966528649
1.26061902073334e-07 0.011395703726916
1.26091902073334e-07 0.0137578927392384
1.26098112875518e-07 0.013742240294697
1.26101787369458e-07 0.0136827756329735
1.26111902073334e-07 0.0135190884819341
1.26141902073334e-07 0.0128969248333277
1.26148112875518e-07 0.0126554457282159
1.26151787369458e-07 0.0125125795602377
1.26161902073334e-07 0.0121589204501184
1.26191902073334e-07 0.0118242927934857
1.26201787369458e-07 0.0112264864277767
1.26211902073334e-07 0.0112428712003317
1.26241902073334e-07 0.0110504707607243
1.26248112875518e-07 0.0125441251600102
1.26251787369458e-07 0.0139560143579838
1.26261902073334e-07 0.0163441162086858
1.26291902073334e-07 0.0266052105694461
1.26301787369458e-07 0.0323753246834569
1.26311902073334e-07 0.0345863382551341
1.26341902073334e-07 0.0384469091906394
1.26351787369458e-07 0.0402039742482793
1.26361902073334e-07 0.0419317683341696
1.26391902073334e-07 0.0456890586137205
1.26398112875518e-07 0.0463126933231223
1.26401787369458e-07 0.0466816540293052
1.26411902073334e-07 0.0480347054236881
1.26461902073334e-07 0.053324744394417
1.26498112875518e-07 0.0565572062233999
1.26501787369458e-07 0.0569208705491052
1.26511902073334e-07 0.0578887141839719
1.26548112875518e-07 0.0621091757359506
1.26551787369458e-07 0.0625374473968351
1.26561902073334e-07 0.0637163419874935
1.26598112875518e-07 0.0810784338211666
1.26601787369458e-07 0.0815672173597733
1.26611902073334e-07 0.0838773576472704
1.26648112875518e-07 0.0926962473412282
1.26651787369458e-07 0.0936655723348635
1.26661902073334e-07 0.0960890483451881
1.26698112875518e-07 0.103433385949937
1.26701787369458e-07 0.104107522792646
1.26720159839154e-07 0.107348503529291
1.26748112875518e-07 0.111999878397416
1.26751787369458e-07 0.112658330793956
1.26770159839154e-07 0.115933980120939
1.26798112875518e-07 0.120779468820479
1.26801787369458e-07 0.121441250173924
1.26820159839154e-07 0.1245244482381
1.26848112875518e-07 0.129281830820798
1.26851787369458e-07 0.1300071755281
1.26870159839154e-07 0.133243571046941
1.26898112875518e-07 0.137993838283806
1.26901787369458e-07 0.138982334400835
1.26920159839154e-07 0.144818996456945
1.26948112875518e-07 0.151385911665009
1.26951787369458e-07 0.152121150479535
1.26970159839154e-07 0.155915989372866
1.26998112875518e-07 0.16198338779977
1.27001787369458e-07 0.162693469516573
1.27020159839154e-07 0.166259509987021
1.27048112875518e-07 0.171243540920428
1.27051787369458e-07 0.171930345215427
