Measurement report of dcv_sheet_cz_regu_v2,,,,
Generated by DesCoVer 2.6.0,,,,
Date,2016-11-22 03:08:58 -0600,Author,b48923,
,,,,
,,,,
Testbench: LIB: esd_sm8mvLib - CELL: wunchbell_patrice - VIEW: schematic_cz_regu - Tue Nov 22 03:09:07 CST 2016,,,,
,,,,
,,,,
Setup: Parameters or device casing alteration,,,,
Err:510,,,,
risetime=100p start=12u ,,,,
,,,,
,,,,
amplitude,length,nominal,min_v2p5,width_2p5(s)
-1.3,0.000001269,2.5032,2.22734,3.31373E-007
-1.3,1.48735E-006,2.5032,2.19985,3.46699E-007
-1.3,1.74333E-006,2.5032,2.16781,3.79489E-007
-1.3,2.04336E-006,2.5032,2.13055,4.12634E-007
-1.3,0.000002395,2.5032,2.08726,4.56741E-007
-1.3,2.80722E-006,2.5032,2.03707,5.1063E-007
-1.3,3.29034E-006,2.5032,1.9775,5.70544E-007
-1.3,3.85662E-006,2.5032,1.90717,6.4316E-007
-1.3,4.52035E-006,2.5032,1.82703,7.45073E-007
-1.3,5.29832E-006,2.5032,1.73545,8.58793E-007
-1.3,6.21017E-006,2.5032,1.63418,1.00862E-006
-1.3,0.000007279,2.5032,1.5215,1.18458E-006
-1.3,8.53168E-006,2.5032,1.39957,1.41408E-006
-1.3,0.00001,2.5032,1.26892,1.67252E-006
-1.4,0.0000001,2.5032,2.4061,1.84154E-007
-1.4,1.1721E-007,2.5032,2.40077,1.91495E-007
-1.4,1.37382E-007,2.5032,2.39518,1.97123E-007
-1.4,0.000000161,2.5032,2.38885,1.99756E-007
-1.4,1.88739E-007,2.5032,2.38146,1.99697E-007
-1.4,2.21222E-007,2.5032,2.37468,2.0881E-007
-1.4,2.59294E-007,2.5032,2.36754,0.000000216
-1.4,3.0392E-007,2.5032,2.35939,2.26757E-007
-1.4,3.56225E-007,2.5032,2.35081,0.000000232
-1.4,4.17532E-007,2.5032,2.34062,2.31787E-007
-1.4,4.8939E-007,2.5032,2.33004,2.44825E-007
-1.4,5.73615E-007,2.5032,2.31793,2.53594E-007
-1.4,6.72336E-007,2.5032,2.30385,2.60419E-007
-1.4,0.000000788,2.5032,2.28867,2.72889E-007
-1.4,9.23671E-007,2.5032,2.27122,2.92053E-007
-1.4,1.08264E-006,2.5032,2.25064,3.04617E-007
-1.4,0.000001269,2.5032,2.22703,3.23897E-007
-1.4,1.48735E-006,2.5032,2.19944,3.51672E-007
-1.4,1.74333E-006,2.5032,2.16764,3.78471E-007
-1.4,2.04336E-006,2.5032,2.13087,0.00000042
-1.4,0.000002395,2.5032,2.08661,0.000000455
-1.4,2.80722E-006,2.5032,2.03601,4.98301E-007
-1.4,3.29034E-006,2.5032,1.97759,5.71404E-007
-1.4,3.85662E-006,2.5032,1.90787,6.46319E-007
-1.4,4.52035E-006,2.5032,1.82688,7.38608E-007
-1.4,5.29832E-006,2.5032,1.73563,0.000000859
-1.4,6.21017E-006,2.5032,1.63468,0.000001012
-1.4,0.000007279,2.5032,1.52126,1.17883E-006
-1.4,8.53168E-006,2.5032,1.3998,1.41847E-006
-1.4,0.00001,2.5032,1.26935,1.67269E-006
-1.5,0.0000001,2.5032,2.40658,1.84813E-007
-1.5,1.1721E-007,2.5032,2.40133,1.90367E-007
