Measurement report of dcv_sheet_cz_regu_v2,,,,,
Generated by DesCoVer 2.6.0,,,,,
Date,2016-11-25 04:56:16 -0600,Author,b48923,,
,,,,,
,,,,,
Testbench: LIB: esd_sm8mvLib - CELL: wunchbell_patrice - VIEW: schematic_cz_regu - Fri Nov 25 04:56:18 CST 2016,,,,,
,,,,,
,,,,,
Setup: Parameters or device casing alteration,,,,,
Err:510,,,,,
risetime=100p start=12u th=0.5 ,,,,,
,,,,,
,,,,,
amplitude,length,nominal,min_v2p5,width_2p5(s),input_amplitude
-0.6,6.72336E-007,2.50321,2.33895,9.10254E-007,0.736072
-0.6,0.000000788,2.50321,2.32371,9.67142E-007,0.736072
-0.6,9.23671E-007,2.50321,2.30594,1.03157E-006,0.736072
-0.6,1.08264E-006,2.50321,2.28606,1.1145E-006,0.736072
-0.6,0.000001269,2.50321,2.26237,1.21354E-006,0.736072
-0.6,1.48735E-006,2.50321,2.2343,1.33931E-006,0.736072
-0.6,1.74333E-006,2.50321,2.20074,0.000001497,0.736072
-0.6,2.04336E-006,2.50321,2.16112,0.000001694,0.736072
-0.6,0.000002395,2.50321,2.11373,1.93294E-006,0.736072
-0.6,2.80722E-006,2.50321,2.0584,2.22457E-006,0.736072
-0.6,3.29034E-006,2.50321,1.99407,2.57958E-006,0.736072
-0.6,3.85662E-006,2.50321,1.92086,0.000003001,0.736072
-0.6,4.52035E-006,2.50321,1.83818,3.50469E-006,0.736072
-0.6,5.29832E-006,2.50321,1.74567,4.09311E-006,0.736072
-0.6,6.21017E-006,2.50321,1.64257,4.78936E-006,0.736072
-0.6,0.000007279,2.50321,1.52962,5.61157E-006,0.736072
-0.6,8.53168E-006,2.50321,1.40685,6.57159E-006,0.736072
-0.6,0.00001,2.50321,1.2755,7.70461E-006,0.736072
-0.7,0.0000001,2.50321,2.42888,5.74531E-007,0.697328
-0.7,1.1721E-007,2.50321,2.42441,5.90497E-007,0.697328
-0.7,1.37382E-007,2.50321,2.41952,6.08355E-007,0.697328
-0.7,0.000000161,2.50321,2.41412,0.000000628,0.697328
-0.7,1.88739E-007,2.50321,2.40815,6.51607E-007,0.697328
-0.7,2.21222E-007,2.50321,2.40153,6.75685E-007,0.697328
-0.7,2.59294E-007,2.50321,2.39429,0.000000703,0.697328
-0.7,3.0392E-007,2.50321,2.38621,7.28887E-007,0.697328
-0.7,3.56225E-007,2.50321,2.37745,7.63366E-007,0.697328
-0.7,4.17532E-007,2.50321,2.3678,0.000000798,0.697328
-0.7,4.8939E-007,2.50321,2.35728,8.39287E-007,0.697328
-0.7,5.73615E-007,2.50321,2.34534,8.82787E-007,0.697328
-0.7,6.72336E-007,2.50321,2.33208,9.35191E-007,0.697328
-0.7,0.000000788,2.50321,2.31689,9.93833E-007,0.697328
-0.7,9.23671E-007,2.50321,2.29935,0.000001061,0.697328
-0.7,1.08264E-006,2.50321,2.27924,1.14135E-006,0.697328
-0.7,0.000001269,2.50321,2.25588,1.24258E-006,0.697328
-0.7,1.48735E-006,2.50321,2.22828,1.36829E-006,0.697328
-0.7,1.74333E-006,2.50321,2.19559,1.52573E-006,0.697328
-0.7,2.04336E-006,2.50321,2.1567,1.71755E-006,0.697328
-0.7,0.000002395,2.50321,2.11029,0.000001952,0.697328
-0.7,2.80722E-006,2.50321,2.0558,2.24042E-006,0.697328
-0.7,3.29034E-006,2.50321,1.99241,2.59052E-006,0.697328
-0.7,3.85662E-006,2.50321,1.91948,3.0125E-006,0.697328
-0.7,4.52035E-006,2.50321,1.8368,3.51116E-006,0.697328
-0.7,5.29832E-006,2.50321,1.74415,4.10386E-006,0.697328
-0.7,6.21017E-006,2.50321,1.6415,4.79827E-006,0.697328
-0.7,0.000007279,2.50321,1.52885,5.61594E-006,0.697328
-0.7,8.53168E-006,2.50321,1.40619,6.57716E-006,0.697328
-0.7,0.00001,2.50321,1.27482,7.71867E-006,0.697328
-0.8,0.0000001,2.50321,2.42437,5.91913E-007,0.659448
-0.8,1.1721E-007,2.50321,2.41964,6.08354E-007,0.659448
