time mod_bg_vclamp9 mod_bg_v1p0
4.68005408029409e-05 7.99734281561537 0.577304323334098
4.68119333766987e-05 7.99731443500016 0.587472579437989
4.6815471578178e-05 7.99732209145237 0.590459352863756
4.68225479811366e-05 7.99730739283648 0.596147268028484
4.68316276757328e-05 7.99731600736447 0.603020471817658
4.6839958130935e-05 7.99730449385323 0.608902321214976
4.68502621551688e-05 7.99731432870561 0.615720207558106
4.68708702036366e-05 7.99730162337454 0.627943013061657
4.69120863005721e-05 7.99730867008985 0.648077123554572
4.69792086426271e-05 7.99728682668284 0.67224218628758
4.69928282583967e-05 7.99729319666709 0.676170177627892
4.70200674899358e-05 7.99726209567653 0.683376299124761
4.70521390808695e-05 7.99723891038184 0.691367445975088
4.70614279980842e-05 7.99721791986504 0.693650487160243
4.70800058325137e-05 7.99720673438298 0.698366003983904
4.71103375349547e-05 7.99715584051964 0.706542386890493
4.71696958951599e-05 7.99708399774505 0.724908323641974
4.72416806142082e-05 7.99697318048206 0.751007201186495
4.73330432257385e-05 7.99686765882374 0.787850697054631
4.73536709218147e-05 7.99683224211566 0.796470194430202
4.73639847698529e-05 7.99683157522829 0.800804137613975
4.73846124659291e-05 7.99679493233207 0.809438707868478
4.74028997464594e-05 7.99678307268009 0.81710075819763
4.74078998833105e-05 7.9967674816412 0.819177151270204
4.74179001570127e-05 7.99676806546515 0.823353496755366
4.74312848478121e-05 7.99674336527166 0.828892194231498
4.74498134921415e-05 7.99673593408656 0.836523339191308
4.74868707808005e-05 7.99669018226139 0.851469792930643
4.75021538067116e-05 7.99668742699519 0.857523579642788
4.75327198585339e-05 7.99664990701527 0.869324847536723
4.75712259146445e-05 7.99662812200863 0.883632456699972
4.75820555176195e-05 7.99660819154548 0.887516724642819
4.76037147235696e-05 7.99660092496022 0.895136234489273
4.76388253213837e-05 7.99656052372791 0.906919567779542
4.76745639502575e-05 7.99654099395259 0.918220214449308
4.7746041208005e-05 7.99646821525225 0.938527299453243
4.78533023136875e-05 7.99638323628097 0.963429673323214
4.80352077092956e-05 7.99619902904006 0.992189222584153
4.8331598818031e-05 7.99588797710848 1.01437932486761
4.86767229685757e-05 7.99544572544366 1.02102513397657
4.91391884473968e-05 7.99482271834632 1.02193709812132
4.95264976143901e-05 7.99422659909067 1.02207308291625
4.96575543388283e-05 7.99398323311845 1.0222211410224
4.98273515661493e-05 7.99352237530613 1.02243946332812
4.98793019120526e-05 7.99332295266675 1.02255632574335
4.99359483919779e-05 7.99293201592204 1.02273545747415
4.9978270901272e-05 7.99235399264597 1.02304024271166
5.00224969213306e-05 7.99117804740313 1.0236105829251
5.00311217239298e-05 7.99090854948299 1.02376118966222
5.00351748249663e-05 7.99077262103411 1.02381267250933
5.00378982227271e-05 7.99071876173121 1.02385571397557
5.00417180933643e-05 7.99068374452201 1.02385673515727
5.00445065093387e-05 7.9907062884213 1.02386157048223
5.00474008551497e-05 7.9907361915291 1.02383025844396
5.0049936475467e-05 7.99081380409247 1.02380758582928
5.00517047666556e-05 7.99090298081842 1.02374673014313
5.00535702112295e-05 7.99103833199776 1.02369523122785
5.0055903010231e-05 7.99117359615623 1.02361148388705
5.00578723480496e-05 7.99128884301135 1.02357010337937
5.00604084461339e-05 7.99140371207897 1.02349662679102
5.0064137740343e-05 7.99157285275897 1.02342836324232
5.00682653603904e-05 7.99172611076117 1.02333580167086
5.00754768558438e-05 7.99199187790029 1.02321944241252
5.00827807221897e-05 7.99222019648374 1.023089631207
5.00973884548815e-05 7.99262594903428 1.02290397011269
5.01110836744612e-05 7.99289943070279 1.02275225550248
5.01384741136206e-05 7.99325998313385 1.02259036829216
5.01616004426994e-05 7.99341300986413 1.02249945025728
5.01920254899322e-05 7.99354935238956 1.02244912972365
5.0225807910663e-05 7.99362785777808 1.02239495134938
5.02695320338689e-05 7.99371658021703 1.02236720228434
5.03234800661591e-05 7.9937805216929 1.02231854010433
5.03999062428093e-05 7.99387626205092 1.02228468748466
5.05048285823069e-05 7.99397547746922 1.02221540589111
5.06592350774672e-05 7.99413796635516 1.02214599869956
5.08642720918643e-05 7.99432170033793 1.0220352655639
5.11554109878231e-05 7.99458594570281 1.02191882630567
5.15379207242357e-05 7.99487741033505 1.02175794601117
5.20689930424375e-05 7.99524560200875 1.02159066999656
5.27586102139181e-05 7.99561148756477 1.02139165227606
5.37092596280233e-05 7.99599960208432 1.02121282434104
5.49071625025373e-05 7.99629186553981 1.02104794281224
5.65071625025373e-05 7.99649645931227 1.02095729164461
5.69071625025373e-05 7.99650958138899 1.02093365625586
5.77071625025373e-05 7.99654179577076 1.0209323198202
5.93071625025373e-05 7.99653881040809 1.02091653429611
6.09071625025373e-05 7.99654966674236 1.02092710492231
6.25071625025373e-05 7.99654126103784 1.02091545096602
6.41071625025373e-05 7.99655149048189 1.02092684071201
6.57071625025373e-05 7.99654263861156 1.02091554945032
6.73071625025373e-05 7.99655252973617 1.02092710893732
6.89071625025373e-05 7.99654342434444 1.02091592686314
7.05071625025373e-05 7.99655312243464 1.02092752806423
7.21071625025373e-05 7.99654387316553 1.02091636626451
7.37071625025373e-05 7.99655346096346 1.02092796584586
7.53071625025373e-05 7.99654413024396 1.02091679083138
7.69071625025373e-05 7.9965536548247 1.02092837299304
7.85071625025373e-05 7.99654427816095 1.02091717401671
8e-05 7.99655376339623 1.02092872278462
