time ref_vbatt ref_vclamp9 ref_v1p0 ref_v2p5
2.90152567578141e-06 11.884802627301 7.96989325850015 0.958287543617094 0.483059526689617
2.92375511507059e-06 11.8847973103159 7.96952950854629 0.962517996621911 0.498704825098521
2.92774224651432e-06 11.8847986857964 7.9694706296814 0.963253663955634 0.501509450714479
2.93571650940178e-06 11.8847978010945 7.96936413900087 0.964703509657023 0.507113406599641
2.95011670265946e-06 11.8847981692383 7.96916311959644 0.967256429298654 0.517241126213869
2.96881839198892e-06 11.8847966858126 7.96890140545846 0.970436686766512 0.530362834658888
2.99938328678848e-06 11.8847962194916 7.96848457472041 0.975315655256281 0.551729619481231
3.04220697513003e-06 11.8847931272244 7.9679039262626 0.981510374610883 0.581505903754663
3.0636188193008e-06 11.8847928558932 7.96762067931636 0.984340722763098 0.59633328844121
3.10644250764235e-06 11.8847893870483 7.96705070585769 0.989501902219553 0.625868731011856
3.19208988432544e-06 11.8847850725704 7.96592375055555 0.998042218852362 0.684510041867438
3.36338463769162e-06 11.884777547418 7.96363685302049 1.0095482940962 0.800150188115665
3.65403950259753e-06 11.8847868839119 7.95958553436888 1.01860365887861 0.991779399806246
3.93963822153463e-06 11.8847706013082 7.95538859748672 1.02122597489867 1.17507042274296
4.23250829426233e-06 11.8847757999954 7.95086334928207 1.02198780396142 1.3586259835794
4.58493598167103e-06 11.8847380606578 7.94335830370001 1.02245641533832 1.57427257555957
4.67098318931404e-06 11.884718804257 7.940386635378 1.02273621147962 1.62614444018813
4.70447970408609e-06 11.8846899784795 7.93880413976042 1.02295195141394 1.64624191379622
4.74235915706965e-06 11.8846539674591 7.93628300915033 1.02336026049767 1.66875207199038
4.75141392044841e-06 11.8846310273032 7.93549021353138 1.02341189220849 1.67411324768603
4.76952344720594e-06 11.8845870327186 7.93345643860554 1.02353269062488 1.68480452741882
4.79599346813267e-06 11.8844520135382 7.92872133749343 1.02383925133773 1.70022823559728
4.80195189676055e-06 11.8844114298547 7.92726106280195 1.02390171400823 1.70369277276077
4.81386875401632e-06 11.884304474423 7.92371236194178 1.02406838281121 1.7106035628601
4.83527025113601e-06 11.8840686234055 7.91524181760388 1.02445465293777 1.72291905857427
4.84128768148818e-06 11.8839932134591 7.91238849351835 1.02457444810202 1.72637176076097
4.84676409357647e-06 11.8839337556921 7.90973192563608 1.02469132094714 1.72950460338109
4.84981379098075e-06 11.8839225114827 7.90840458113225 1.02475143508274 1.73124884089622
4.85261262186762e-06 11.8839731882129 7.90776325820049 1.0247946208121 1.73284352760678
4.85556243520869e-06 11.8840950598531 7.90814542837941 1.02481506207358 1.73453080963143
4.85812144080665e-06 11.8842016611246 7.90914377115908 1.02481803565599 1.73598601924079
4.86069199484614e-06 11.8842828277391 7.91023970787761 1.0248075929477 1.73745666036519
4.86426634651889e-06 11.8844006521881 7.91175399399684 1.02477654626365 1.73948597035788
4.86636486997795e-06 11.8845283743933 7.9130490583231 1.02474093467925 1.74068481584207
4.86867721966513e-06 11.8846754850419 7.91503081463443 1.02469409459439 1.74199270317473
4.87157457102611e-06 11.8847497283711 7.91717696007291 1.02463472663348 1.74364329986469
4.87391590758741e-06 11.8847570012519 7.91811383187495 1.02459198795002 1.7449650064535
4.87703562956193e-06 11.8847770810535 7.91873128101172 1.0245397303387 1.74673615599701
4.88127497206173e-06 11.8848494392173 7.91967481286416 1.02447864108325 1.74912666367377
4.88785547667011e-06 11.8849668552084 7.9218207529846 1.02438752664496 1.75284686234836
4.90101648588686e-06 11.8851054392308 7.92568814581102 1.02422077415788 1.76025264544545
4.91328690360217e-06 11.8851958925128 7.928673531132 1.02408510287762 1.76713689573349
4.92978397501584e-06 11.8852513772423 7.93220401912331 1.02393736159077 1.77633441354692
4.95437754349201e-06 11.8852319402067 7.93561774788715 1.02378705371166 1.78995818487511
4.98526207526984e-06 11.8851520722065 7.93825003605345 1.02368995378506 1.80688301722808
5.01807215827174e-06 11.885054766445 7.93981531045458 1.02363652174276 1.82466221703486
5.05652843658484e-06 11.8849763215419 7.94101684505327 1.02359937479004 1.84521196583891
5.10294016790227e-06 11.8849129496651 7.94197879881892 1.02355867879002 1.8696220432039
5.16155131003232e-06 11.8848767971934 7.94287268629807 1.0235078621565 1.89980016182515
5.24284970497498e-06 11.8848542978816 7.9438773647012 1.02342423310873 1.94046948728089
5.35950472338797e-06 11.8848504412252 7.94516357970182 1.02329098872594 1.99629785641233
5.52870777011161e-06 11.8848480199263 7.94692910026047 1.02308396950528 2.07181086842519
5.58655705097495e-06 11.8848498077623 7.94749776654172 1.023015416547 2.09610094880262
5.70225561270162e-06 11.8848481648422 7.94863037645311 1.02287965703701 2.14232798216619
5.76010489356496e-06 11.8848495796339 7.94916171420036 1.02281617705925 2.16425073251852
5.87580345529164e-06 11.8848484395081 7.95023242945829 1.02269221608652 2.20577416287773
5.93365273615497e-06 11.8848495745388 7.95073056283391 1.02263489232005 2.22537484883827
6.04935129788165e-06 11.8848488628817 7.95174301347194 1.02252375146241 2.26236831571828
6.280748421335e-06 11.8848501304525 7.95361025456554 1.02232854401778 2.32802566312345
6.55481223724122e-06 11.8848501686152 7.95567768042858 1.02213486504564 2.39295999123793
6.63811848230154e-06 11.8848511215591 7.95624916972942 1.02208495759153 2.41020193523632
6.6797716048317e-06 11.8848507696267 7.95655212782343 1.02205992566779 2.41844265026509
6.76307784989202e-06 11.8848513701372 7.95710001034193 1.02201442370239 2.43417978822319
6.92969034001266e-06 11.8848516968546 7.95819327061148 1.02192881605401 2.46296273370516
7.26291532025395e-06 11.8848531758185 7.96015617204468 1.02178595711801 2.51120027239892
7.84974344695657e-06 11.8848554178419 7.96311761620869 1.02159476921416 2.57302023109873
8.4556646842595e-06 11.8848584837325 7.9655183570363 1.02145713176113 2.61472388989772
9.13414296895148e-06 11.88486166357 7.96759910517295 1.02134451380738 2.64459330151016
9.88600962349375e-06 11.8848658449521 7.96923553511968 1.02125937748072 2.66471681773118
1.0798254833988e-05 11.884870677438 7.97054471999935 1.02119249350412 2.67838597353082
1.18996202114391e-05 11.8848771719092 7.97133204437547 1.02115314962213 2.68626148751721
1.22428662020997e-05 11.8848789900734 7.97146181155693 1.0211466047066 2.68751349755046
1.29293581834209e-05 11.8848832059725 7.97155445307729 1.02114212785004 2.68910542555873
1.32726041740815e-05 11.8848853400474 7.97158635929792 1.02114041915539 2.68955253903571
1.39590961554027e-05 11.8848898552141 7.97159349000994 1.02114047181602 2.68997747808542
1.53320801180451e-05 11.8848983726488 7.97163563609761 1.02113889381518 2.68970234135528
1.69320801180451e-05 11.8849078494996 7.97165426919275 1.02113924674446 2.6883426919512
1.85320801180452e-05 11.8849165346259 7.97169778869196 1.0211379246491 2.68650061661971
2.01320801180452e-05 11.8849247959114 7.97171518301646 1.02113815904399 2.68437573286507
2.17320801180452e-05 11.8849323349712 7.97175909162793 1.021136759828 2.68203252955259
2.33320801180452e-05 11.8849395303421 7.97177884886566 1.02113668363301 2.67943396071639
2.49320801180452e-05 11.8849460819811 7.97182722781746 1.02113480584428 2.67655155671219
2.65320801180452e-05 11.8849523762075 7.97185445642285 1.02113395817971 2.67329124765603
2.81320801180452e-05 11.8849581270297 7.97191418309347 1.02113078909403 2.66953899849362
2.97320801180452e-05 11.8849637323948 7.97195955229509 1.02112765184771 2.6650675268036
3.13320801180452e-05 11.8849689202979 7.97204957335401 1.02111999935299 2.65954488488205
3.29320801180452e-05 11.8849740895438 7.9721527875987 1.0211063432215 2.65212087639926
3.3837590688787e-05 11.8849769517723 7.97226658783993 1.02108900242374 2.64642560618991
3.44579005960481e-05 11.8849799955764 7.97235680686352 1.02106568393552 2.64131968850232
3.49378715628946e-05 11.8849823355797 7.97248466367885 1.02103327317824 2.63621225028053
3.5313450925228e-05 11.8849847532236 7.97260728474658 1.02099442744038 2.63098975402628
3.55968108978359e-05 11.884987435385 7.97277005757334 1.0209426482228 2.62583364594465
3.58135121554982e-05 11.8849905837818 7.97292953928931 1.02087976436515 2.62063268167852
3.59780126034903e-05 11.8849942561188 7.97313324903243 1.02080428228155 2.61543581942469
3.61062430135273e-05 11.8849985766983 7.97333975717271 1.02071814236265 2.6101110799795
3.620660691288e-05 11.885003771102 7.97359422254129 1.02062045958584 2.60475938432895
3.63186004320105e-05 11.8850119666443 7.97397910435242 1.02046239141917 2.59700254040334
3.63988390656885e-05 11.8850211445247 7.97440345367584 1.02030131861586 2.59006628893646
3.64636400166428e-05 11.8850286277503 7.97481649015981 1.02013143001823 2.58356926845344
3.6521909018683e-05 11.8850363279804 7.97528736387273 1.01994457947577 2.57722217817063
3.65482357326399e-05 11.8850384419049 7.97550682075941 1.01984995391276 2.57427105475374
3.65813005535111e-05 11.885043174935 7.97583546193054 1.01972670494182 2.57066349358052
3.66066947972235e-05 11.8850445961886 7.9760875211222 1.01963018123396 2.56804267307164
3.66316696682298e-05 11.885048111384 7.97636500251966 1.01953567613699 2.56571045691131
3.66551325150969e-05 11.885048860954 7.97662489868899 1.01945021101219 2.56379281130184
3.66792683579818e-05 11.8850515229993 7.97690444666254 1.01936605442622 2.56217255346317
3.67038612133951e-05 11.8850519559607 7.97719343262014 1.01928723594079 2.56089714158792
3.67295880271169e-05 11.8850539297331 7.97749857013306 1.01921110271244 2.55998905969629
3.67564945400958e-05 11.8850542588478 7.97782613601868 1.01914112716513 2.55944549107873
3.67848439250032e-05 11.8850556591446 7.97816861614963 1.0190788672359 2.55926412988922
3.6814738857186e-05 11.8850554216634 7.97852966253833 1.01903322244703 2.55937081587994
3.68457902249455e-05 11.8850555477468 7.97888650174272 1.01900696602908 2.55968671302851
3.68769010346928e-05 11.8850541863466 7.97923047145389 1.01900143328 2.56006189070582
3.69058786614207e-05 11.8850533768221 7.97952997582927 1.01901063922592 2.56038728158667
3.69344878402755e-05 11.8850516608053 7.97981265399858 1.01903384456207 2.56060894758538
3.69448063813755e-05 11.8850517634785 7.97991239743089 1.01904465393973 2.56066569717644
3.69499656519256e-05 11.8850511031088 7.97996094581077 1.01905136515523 2.56068179402279
3.69602841930256e-05 11.8850513728845 7.98006028386611 1.01906437557051 2.56071209182016
3.6963324412113e-05 11.8850510243412 7.98009001419409 1.01906917355911 2.56071384819388
3.69694048502879e-05 11.8850516886201 7.98015287885322 1.01907785099958 2.56072104179283
3.69712489129813e-05 11.8850521763536 7.98017561693586 1.01908153645678 2.56071898662948
3.6974937038368e-05 11.8850521218965 7.98021706993574 1.01908707940054 2.56071993475394
3.69767811010614e-05 11.8850513011983 7.9802312478738 1.01909020666239 2.56071662967478
3.69804692264482e-05 11.8850507984782 7.9802560772656 1.01909480332172 2.56071389937441
3.69858646415022e-05 11.8850508206454 7.98030222900285 1.01910281031677 2.56070054065044
3.69952408921216e-05 11.8850503897851 7.98038829322036 1.0191161402623 2.56067268779276
3.70139933933604e-05 11.8850493381288 7.98054677585985 1.01914643025798 2.56057130648876
3.70514983958379e-05 11.8850478554876 7.98085236325426 1.01921343305448 2.56024630916344
3.71265084007929e-05 11.8850441487128 7.98139156942957 1.01937499918478 2.55927933580052
3.72250353629261e-05 11.8850401180188 7.98197341708461 1.01962020636074 2.55792422642153
3.73492373889743e-05 11.8850361229919 7.98254958929004 1.01993625853631 2.55662221252339
3.74714103095626e-05 11.8850337153676 7.98299656534934 1.02021081671494 2.55574645001127
3.76291394429067e-05 11.8850313149291 7.98344886565412 1.02048649777752 2.55466618806509
3.77021939838675e-05 11.8850305491592 7.98361835864747 1.0205840329792 2.55410850067283
3.78483030657891e-05 11.8850289982397 7.98389786088848 1.02073767531879 2.55293828705318
3.79110784856691e-05 11.885028555674 7.9839955823042 1.02078802926853 2.55245422725092
3.79424661956091e-05 11.8850282805872 7.98404142862994 1.02081120957588 2.55221950416063
3.8005241615489e-05 11.8850278872539 7.98412350350096 1.02085127962202 2.55178383378303
3.8036629325429e-05 11.8850277033911 7.98416279457971 1.02086983662018 2.55157680171826
3.8099404745309e-05 11.8850273543587 7.98423236020673 1.02090158203918 2.55119095009014
3.82249555850689e-05 11.8850268499966 7.98435502659391 1.02095361684672 2.55049881789384
3.84760572645887e-05 11.8850260897237 7.98453581577939 1.02102061003933 2.54936380847458
3.86016081043486e-05 11.8850258895353 7.98460338755335 1.02104230500279 2.54890362482161
3.88527097838685e-05 11.8850255179077 7.984702572954 1.02107170830129 2.5481870283981
3.93549131429081e-05 11.8850252939168 7.98482187543302 1.02110392170975 2.54741433409533
4.02500900773638e-05 11.8850253086021 7.98490249863966 1.02112212885186 2.54718057731804
4.14768084469769e-05 11.8850257077232 7.98492573880256 1.02112688266367 2.54755655296964
4.30768084469769e-05 11.8850261284526 7.98492672535957 1.02112661663086 2.54797845542078
4.46768084469769e-05 11.8850265429218 7.98492751500955 1.02112699183119 2.54821330727132
4.5e-05 11.8850265684693 7.98492648875664 1.02112654402079 2.54825569330379
4.5000002083375e-05 11.8819131550776 7.98321620672932 1.01970231656998 2.54816047956103
4.5000006250125e-05 11.8724170054267 7.97804046008357 1.01565553051463 2.54800499954669
4.5000014583625e-05 11.8371343449686 7.95931494374216 1.00318505988043 2.54771354109144
4.5000031250625e-05 11.7126156184662 7.89746407520121 0.972817969142747 2.54708557918452
4.50000375124259e-05 11.6486395479242 7.86697963576172 0.961013788082475 2.54684038528351
4.50000406433264e-05 11.6134071182158 7.85042172977376 0.955206724149548 2.54671348474345
4.50000469051273e-05 11.5364864945493 7.81467234924646 0.943732504887738 2.54646113693303
4.50000594287292e-05 11.3577776391388 7.73276703036067 0.921277862488996 2.54595126092982
4.5000062932378e-05 11.302129874483 7.70740957038782 0.915124781579965 2.54581204497974
4.50000699396757e-05 11.1838264774739 7.653957287312 0.903281329973247 2.54554609609363
4.50000763940252e-05 11.0668826861811 7.60128021543919 0.892633169236382 2.54529760474575
4.50000822986155e-05 10.9533475529534 7.5502894519318 0.88312242961038 2.5450852431846
4.50000839876636e-05 10.919776495655 7.5352160588318 0.880438478979951 2.54502199857583
4.500008736576e-05 10.8511367105872 7.50442140964312 0.875111537309319 2.54490373353575
4.50000904971913e-05 10.7858376855116 7.47512833866136 0.870236876416723 2.54479445273119
4.50000933589313e-05 10.7247381457403 7.44772095561821 0.865820162880441 2.54469745825618
4.50000941772388e-05 10.7070360392535 7.43977868308093 0.864569202235617 2.54467012446961
4.50000958138538e-05 10.6712898060236 7.42374007205083 0.862069526843628 2.54461511420432
4.5000097331325e-05 10.6377785759795 7.40870116687766 0.859768025733636 2.54456584885077
4.50000987179634e-05 10.6068350591363 7.39481169843567 0.857672233262639 2.54452005194467
4.50001003040385e-05 10.5710842074297 7.3787604923349 0.855290388528788 2.54446967364127
4.50001018541724e-05 10.5357672885506 7.36289909990388 0.852972802567168 2.54441977558783
4.50001034482082e-05 10.4990760296321 7.34641471854331 0.850604226451493 2.544370402597
4.50001050988115e-05 10.4606796989742 7.3291575587455 0.848164257569869 2.54431866347523
4.50001067754582e-05 10.4212689245617 7.31143625430811 0.84570111871258 2.54426812321875
4.50001084990731e-05 10.3803246456014 7.29301594060029 0.843182686347107 2.54421572528219
4.50001102651359e-05 10.3379313237334 7.27393330094418 0.840619458850236 2.54416393610657
4.50001120729694e-05 10.2940742634479 7.25417905352526 0.838010592005147 2.54411084271944
4.50001139265486e-05 10.2486343729779 7.23369792903594 0.835353975234893 2.54405823020279
4.50001158253234e-05 10.2015924953718 7.21247858378249 0.832649364761969 2.54400447720697
4.50001177707856e-05 10.1528867198127 7.19049069296876 0.829897789241748 2.54395122872061
4.50001197642995e-05 10.1024495181393 7.167700572702 0.827096602471285 2.54389711373739
4.50001218067766e-05 10.0502305358087 7.14408249025175 0.824247427745166 2.54384336796069
4.50001238995689e-05 9.99616056215145 7.1196013473688 0.821347852644273 2.54378877826572
4.50001260438796e-05 9.94017894529138 7.09422604817226 0.818398891211163 2.54373486614268
4.50001282409775e-05 9.88221590920228 7.06792062923044 0.815398237560881 2.54368025641198
4.50001304921494e-05 9.82220449952976 7.04065052232804 0.812346350370393 2.54362626978843
4.50001327987839e-05 9.76006613312264 7.01237571352809 0.809240343534393 2.54357181833657
4.50001351621175e-05 9.69572298609448 6.98305865880648 0.80607949811395 2.54351783830296
4.50001375838532e-05 9.62905045661266 6.95265134369012 0.802859150671791 2.5434633013774
4.50001382040159e-05 9.6118464644276 6.94480734139002 0.802039347706236 2.54345013285622
4.50001385140973e-05 9.60321902333015 6.94087778290532 0.801631189167726 2.54344352408083
4.500013913426e-05 9.58590654282363 6.93300657989617 0.800820982281401 2.54343116137902
4.50001392558424e-05 9.58250228021421 6.93146160678926 0.800663123061514 2.54342865409449
4.50001394990072e-05 9.57568413578682 6.92836974740958 0.800348290515367 2.54342392707589
4.50001397517111e-05 9.5685889662159 6.92515181738937 0.8000203911379 2.54341837580035
4.50001399635686e-05 9.56263815953803 6.92244759426281 0.799742524786617 2.54341293353392
4.50001402135411e-05 9.55561419484071 6.91924639988931 0.799408614416567 2.54340550291351
4.50001404583817e-05 9.54873004997386 6.91610017609623 0.799075569447361 2.54339786236532
4.50001407075993e-05 9.54171635491168 6.91288775449087 0.79873138729782 2.54339017753975
4.50001409674175e-05 9.5343972481241 6.90952986393623 0.798368766373246 2.54338240381891
4.50001412308038e-05 9.52697013190889 6.90611802351482 0.797998476992825 2.54337487860723
4.50001415014586e-05 9.5193301932099 6.90260492739021 0.797616181908884 2.54336749414096
4.50001417790258e-05 9.51148698324525 6.89899567208424 0.797223233141639 2.54336022419397
4.50001420630138e-05 9.50345353236897 6.89529659662695 0.79682058113898 2.54335313425908
4.50001423542307e-05 9.49520661029031 6.8914974361554 0.796407701630055 2.54334612263228
4.50001426525653e-05 9.4867487040735 6.88759968960944 0.79598519604557 2.5433391951775
4.50001429582188e-05 9.47807352206512 6.88360063682418 0.79555309382113 2.54333228321265
4.5000143271436e-05 9.46917354191287 6.87949713980294 0.795111574219241 2.5433253712297
4.50001435923494e-05 9.46004410377328 6.8752869255654 0.794660338258319 2.54331849103088
4.50001439211688e-05 9.45067862824073 6.87096715172541 0.794199481435259 2.54331153327793
4.50001442580909e-05 9.44107093484595 6.8665350159231 0.793729024736707 2.54330455108148
4.5000144603307e-05 9.43121453421264 6.86198751530887 0.793248714732067 2.54329748283111
4.50001449570281e-05 9.42110292461502 6.85732137622824 0.792758342529464 2.54329033303005
4.50001453194608e-05 9.41072892752524 6.85253348976385 0.79225779683642 2.54328310543664
4.5000145690821e-05 9.40008572987069 6.84762067397784 0.791747046252125 2.54327577576997
4.50001460713278e-05 9.38916620427371 6.84257967548925 0.791226108457622 2.54326832516617
4.50001464612081e-05 9.37796253176606 6.8374065468144 0.790694350830254 2.54326080155169
4.50001468606918e-05 9.36646731641216 6.83209783957765 0.790151749438574 2.54325313782351
4.50001472700166e-05 9.35467263812905 6.82664981189556 0.789598132535179 2.54324534342579
4.50001476894238e-05 9.34257053922012 6.82105877211315 0.78903347498536 2.54323737378187
4.50001481191633e-05 9.33015242421935 6.81532047127581 0.788457316938798 2.54322930180895
4.50001485594888e-05 9.31740970891353 6.80943069190096 0.787869259429534 2.54322111757511
4.50001490106619e-05 9.30433378755562 6.80338545907333 0.787269371663254 2.54321275823001
4.50001494729489e-05 9.29091545634992 6.79718030437727 0.786657323139587 2.54320428577459
4.50001499466252e-05 9.27714523891031 6.79081054388234 0.78603268234244 2.54319566862148
4.50001504319707e-05 9.26301374449534 6.78427175625836 0.785395422768457 2.54318689678788
4.50001509292739e-05 9.24851098610294 6.77755911392299 0.784745273049015 2.54317797175195
4.50001514388285e-05 9.23362664807421 6.7706674629146 0.784081710426607 2.54316895305371
4.50001519609373e-05 9.21835045799023 6.76359191950239 0.783404693042851 2.54315981800479
4.5000152495909e-05 9.20267157637445 6.75632720271275 0.782713907537404 2.54315052163078
4.50001530440617e-05 9.18657878698605 6.74886772191203 0.782008886775815 2.54314101869044
4.50001536057198e-05 9.1700609008603 6.74120811959838 0.781289588605114 2.54313139803954
4.50001541812169e-05 9.15310606319678 6.73334257361599 0.780555669021823 2.54312162108641
4.50001547708933e-05 9.13570209719513 6.7252649462753 0.779806572294487 2.54311176049136
4.50001553750988e-05 9.11783677414565 6.71696931937546 0.779042230526349 2.54310170925238
4.50001559941915e-05 9.09949724105085 6.70844933948645 0.778262284299832 2.54309157280574
4.50001566285388e-05 9.08067022355268 6.69969831806845 0.777466230638605 2.54308128527129
4.50001572785167e-05 9.06134244779174 6.69070984974185 0.776654095929811 2.54307087577728
4.5000157944511e-05 9.04149962171095 6.68147662896596 0.77582516980127 2.5430603321625
4.50001586269161e-05 9.02112755347318 6.67199161350291 0.774979202418928 2.54304968979854
4.50001593261368e-05 9.00021143329822 6.66224745950028 0.774115922334133 2.54303889748231
4.50001600425868e-05 8.97873604182208 6.65223654240891 0.773234977641376 2.54302801571596
4.50001607766921e-05 8.95668546089876 6.64195065195958 0.772335643726422 2.54301701465076
4.50001615288873e-05 8.93404376388535 6.6313818542756 0.771417749100337 2.54300588128319
4.50001622996188e-05 8.91079411728709 6.62052155531082 0.770480775977592 2.54299464812484
4.50001630893431e-05 8.88691942498484 6.60936100233562 0.769524240606046 2.54298336444819
4.50001638985286e-05 8.86240190989835 6.59789098596429 0.768547504566077 2.54297194451098
4.50001647276552e-05 8.83722346677049 6.58610224667627 0.767550175071422 2.54296036526159
4.50001655772144e-05 8.81136524564894 6.57398494437882 0.766531569902192 2.54294870356224
4.50001664477101e-05 8.784808109674 6.56152920265852 0.765491328299471 2.54293693862834
4.50001673396583e-05 8.75753204874349 6.54872445769144 0.764428669836804 2.54292514246333
4.50001682535882e-05 8.7295167725357 6.53556006148022 0.763343091103509 2.54291322901708
4.50001691900411e-05 8.70074131432492 6.52202494362867 0.762234004742609 2.54290125502454
4.50001701495727e-05 8.67118408141834 6.50810760826225 0.761100774538696 2.54288924234478
4.50001711327513e-05 8.64082299554613 6.49379625838907 0.759942809310409 2.5428771713437
4.50001721401606e-05 8.60963533303876 6.47907870940748 0.75875955353838 2.54286506973142
4.50001731723975e-05 8.57759773736013 6.46394230782493 0.757550346212115 2.54285297131519
4.50001742300745e-05 8.54468627324924 6.44837406117898 0.756314616467342 2.54284087279654
4.50001753138183e-05 8.51087635818303 6.43236052171491 0.755051791532311 2.54282876510968
4.50001764242717e-05 8.47614272685528 6.41588777534448 0.753761233595287 2.54281669658115
4.50001775620934e-05 8.44045943327742 6.39894143085431 0.752442311520087 2.5428046706547
4.50001787279571e-05 8.40379988557277 6.38150668991837 0.751094456581162 2.54279269345206
4.50001799225565e-05 8.36613651729991 6.36356799585158 0.749716896078727 2.54278096129284
4.50001811465958e-05 8.32744128427348 6.34510948017767 0.748308938956546 2.54276915049802
4.50001824008076e-05 8.2876847958403 6.32611431555775 0.746869699153084 2.54275734855567
4.5000183685925e-05 8.24683728671633 6.30656523397793 0.745398154592616 2.54274573585948
4.50001850027256e-05 8.20486706831132 6.28644371176843 0.74389302359117 2.5427341794219
4.50001863519675e-05 8.16174238496947 6.26573076291035 0.742352707962603 2.54272273190557
4.50001877344836e-05 8.11742819159579 6.2444052290114 0.740775014289271 2.54271125467021
4.50001891510456e-05 8.07189005876777 6.22244551853866 0.739157001323691 2.54269972320806
4.50001906025661e-05 8.0250868337409 6.19982565679265 0.737494133905753 2.54268805147849
4.50001920897897e-05 7.97697906178292 6.17651878456281 0.735779676992298 2.54267582759126
4.50001936137957e-05 7.92751348648334 6.15248735228721 0.734002545837415 2.54266259410217
4.50001951751957e-05 7.87665369341978 6.12769716945048 0.732149893360803 2.54264827069117
4.50001967751647e-05 7.82435209115274 6.10211053157633 0.730214513472309 2.54263338886314
4.50001984147395e-05 7.77056980495481 6.07570575898839 0.728202347892273 2.54261924760342
4.50002000943389e-05 7.71529030028922 6.04848114939235 0.726128864419519 2.54260648157481
4.50002018156897e-05 7.65845554974849 6.02041155993688 0.724005325034423 2.54259498607949
4.50002035792919e-05 7.60004838999079 5.99148618470174 0.721839232367628 2.54258446181824
4.50002053863891e-05 7.54002651963531 5.96167843379886 0.71963391139945 2.54257496393738
4.50002072380708e-05 7.47835205043208 5.93096202954895 0.717391208566094 2.54256610145716
4.50002091353345e-05 7.41498926838744 5.89931051518506 0.715111864489964 2.54255800266693
4.50002110794115e-05 7.34989408216855 5.86669234905038 0.712795698264477 2.54255080347869
4.50002130713643e-05 7.28302726964672 5.83307755115321 0.710442116191551 2.54254445570998
4.50002151124506e-05 7.21434264724527 5.79843199933801 0.708050035677817 2.54253904525818
4.50002172038106e-05 7.14379733619925 5.76272266388242 0.705618229047615 2.54253452559482
4.50002193467518e-05 7.07134234338661 5.72591298108972 0.703145455281441 2.54253095907657
4.50002215424794e-05 6.99693150596191 5.6879675914759 0.700630534167469 2.54252852323459
4.50002237923583e-05 6.92051265374564 5.64884781073267 0.698072253913782 2.54252726567408
4.50002260976626e-05 6.84203603051301 5.60851602959313 0.695469742056113 2.54252724002161
4.50002284598153e-05 6.76144625141456 5.56693137957579 0.692821963346129 2.54252847851937
4.50002308801654e-05 6.67869013571091 5.52405351968556 0.690127988181471 2.54253118021967
4.50002333601938e-05 6.59370997169484 5.47983867797453 0.687386401010482 2.54253538225384
4.5000235901332e-05 6.50645015518365 5.43424266013492 0.684595490910216 2.54254106139366
4.50002385051178e-05 6.41685222657831 5.38721786519379 0.681752859225365 2.54254828433979
4.50002411730715e-05 6.32485942579579 5.33871552685541 0.678855774343475 2.5425572529278
4.50002439067927e-05 6.23041342371111 5.2886840164631 0.675901072029038 2.54256783122244
4.50002467078873e-05 6.13345674766165 5.23707051251995 0.672885692162328 2.54258022217162
4.50002495780319e-05 6.03393015797236 5.18382011532815 0.669806770476605 2.54259456135776
4.50002525189081e-05 5.93177446257125 5.12887750177829 0.666662118853828 2.54261086010878
4.5000255532286e-05 5.82692700428268 5.0721856224203 0.66345018224166 2.54262931225822
4.50002586199197e-05 5.71932484325505 5.01368795620078 0.660170332103164 2.54265013907969
4.50002617836767e-05 5.60889987413415 4.9533259007487 0.656822434527699 2.54267339317693
4.5000265025396e-05 5.49558386554998 4.89104136797254 0.653406941215492 2.54269929293038
4.50002683470312e-05 5.37930374749633 4.82677342390238 0.649924223396693 2.54272808659143
4.5000271750531e-05 5.25998660022208 4.76045999077025 0.646374410547558 2.54275974460566
4.50002752379176e-05 5.1375580110597 4.69203565791913 0.642756764780463 2.54279349878119
4.50002788112739e-05 5.01194393070946 4.62143130764516 0.639069324851321 2.54283077782875
4.50002824726843e-05 4.88307431772877 4.54857479907626 0.635308676780618 2.54287168216248
4.50002862243697e-05 4.75087999200746 4.47338779440577 0.631469522059684 2.54291563870169
4.50002900684928e-05 4.6153012723175 4.39578946861067 0.627544941265125 2.54296276266262
4.50002940074014e-05 4.47628091991426 4.31569119991162 0.623525983881728 2.5430130194923
4.50002980433591e-05 4.33377577730038 4.23300179209408 0.619402147543661 2.54306641371687
4.50003021788322e-05 4.18774831856239 4.14762108627775 0.615160944567348 2.54312287601149
4.50003064161969e-05 4.03817943095138 4.05944538070725 0.610788021396446 2.54318233301824
4.50003107580476e-05 3.885060246674 3.96836018137809 0.606266600209954 2.54324468427443
4.50003152068654e-05 3.72840769030472 3.8742454819114 0.601576912102244 2.5433097235465
4.50003197654014e-05 3.5682684266683 3.7769562393205 0.596687129778344 2.5433767551699
4.50003244361654e-05 3.40446081794033 3.67650805031288 0.591699029090263 2.54345338152241
4.50003292211743e-05 3.23749819198355 3.57242559697196 0.586285271304318 2.5435125889931
4.5000334122275e-05 3.06878431681602 3.463669486712 0.579723528240666 2.54354509154426
4.50003391492997e-05 2.89867239923029 3.34998653884599 0.57221374898499 2.54359207145023
4.50003443025388e-05 2.72644416186542 3.23232927877734 0.56473382945204 2.54367034194432
4.50003495732208e-05 2.55132803592001 3.11155706383667 0.557825202005601 2.54376537214471
