time mod_vpre_vbatt mod_vrep_vclamp9
4.51010083335e-05 -2.74460106761178 -1.64154566555853
4.51010250005e-05 -2.71907481975426 -1.6232925090777
4.51010583345e-05 -2.66702472905214 -1.5866754439831
4.51011250025e-05 -2.56307137110393 -1.51325892621465
4.51012138832235e-05 -2.42320111744699 -1.4148958648591
4.51013916446704e-05 -2.13789097693724 -1.21497328434997
4.51014805253938e-05 -1.98873569437631 -1.11142166859691
4.51016582868408e-05 -1.61934427053018 -0.860719153213677
4.51018291434204e-05 -0.893726635514904 -0.338997515165648
4.51018505004928e-05 -0.73527891969911 -0.1963733905724
4.51018932146378e-05 -0.419387220653993 0.0786660876312327
4.51019063019075e-05 -0.327102728302104 0.157371348268708
4.5101932476447e-05 -0.144283432313442 0.312327830154469
4.51019419333967e-05 -0.0830753964146345 0.362749731623027
4.51019608472962e-05 0.0291225814364803 0.454543725932924
4.51019804236481e-05 0.135892128032725 0.538567166397246
4.5102e-05 0.238638088037276 0.618089255714039
4.51020391527038e-05 0.359106813226465 0.697534300239908
4.51020781276489e-05 0.455760688272642 0.754250089952475
4.51021169404188e-05 0.520257801844693 0.779483127425156
4.51021725354433e-05 0.576224972782001 0.780444548346165
4.51021917669076e-05 0.590693629269269 0.775732664582497
4.51022302298361e-05 0.618761212691201 0.765339524395727
4.51022494613004e-05 0.632663515742806 0.759923161096901
4.5102287924229e-05 0.659553895768007 0.748264523572114
4.51023648500862e-05 0.704069828719235 0.718105270862844
4.51025168105511e-05 0.755674949311604 0.632943431141166
4.51025868855881e-05 0.767153883731256 0.586366654408326
4.51027270356621e-05 0.782151970433866 0.496014002914856
4.51029723915216e-05 0.7959205578547 0.357164403353093
4.51033074465879e-05 0.805508763262605 0.2095141642531
4.51037418548642e-05 0.813249380674437 0.0921124782865407
4.51038763285617e-05 0.814819270123959 0.0706813922286018
4.51041452759566e-05 0.816528462026324 0.0350456398577781
4.51042643991231e-05 0.816925163865319 0.0205217614631326
4.51045026454561e-05 0.817459620703513 -0.00786535445526007
4.51049791381222e-05 0.818236570921815 -0.064085789850036
4.51059321234542e-05 0.819266657303583 -0.174236216857239
4.51070557611803e-05 0.822756106327982 -0.28052732518245
4.51084467716193e-05 0.825858151978707 -0.365652451022046
4.51105729371855e-05 0.828654474964812 -0.429321057620676
4.51127270976912e-05 0.82997293757891 -0.451566763103522
4.51153484863916e-05 0.831083479451185 -0.458470281977508
4.51186501209285e-05 0.832039761470949 -0.458014830243538
4.5123280048495e-05 0.833418269390432 -0.455163580454286
4.51297770748911e-05 0.835153037502099 -0.452502802336263
4.51385927149164e-05 0.837626097283503 -0.450932586696158
4.51500037125863e-05 0.840708518321542 -0.45011344473937
4.51646271698316e-05 0.844981208153676 -0.449620616484892
4.51850087998909e-05 0.851310338334648 -0.449118824861679
4.52145334001404e-05 0.862159109917165 -0.448500772096981
4.52241595698534e-05 0.86614042939103 -0.448286731987555
4.52434119092795e-05 0.875392574482015 -0.44791657725907
4.52530380789925e-05 0.880643710072208 -0.44770494164927
4.52722904184186e-05 0.893528586303611 -0.447337895755165
4.52819165881316e-05 0.901475222039311 -0.447101045655227
4.52867296729881e-05 0.906150288787626 -0.446999739701694
4.52963558427011e-05 0.917098617636714 -0.446728714816076
4.53011689275577e-05 0.923967766771878 -0.446544614573001
4.53107950972707e-05 0.942465755208382 -0.44599708911825
4.53156081821272e-05 0.956987911019472 -0.44519307529175
4.53180147245555e-05 0.967292327618138 -0.444368809605757
4.53192179957696e-05 0.974074808582701 -0.443694303651176
4.53216245381979e-05 0.994576177030554 -0.440877735361279
4.5322827809412e-05 1.0156345112968 -0.435737722012117
4.53234294450191e-05 1.03996683260301 -0.426468511313104
4.53237302628226e-05 1.08631467684761 -0.400664588404187
4.53237914226759e-05 1.90035193205475 0.200019302882556
4.53238311323878e-05 3.21041938120823 1.12441286630225
4.53238467011135e-05 3.66939872229606 1.47150429247217
4.53238625235722e-05 4.07793409078765 1.7325351959732
4.53238751203772e-05 4.40098269745477 1.95432577514196
4.5323884793023e-05 4.6267253347498 2.09396022495945
4.53238931928037e-05 4.83605852820214 2.22936831780609
4.53239003595127e-05 4.99700675862299 2.32938061651082
4.53239067022635e-05 5.14993281216228 2.42332657722168
4.53239125855188e-05 5.27892271056993 2.50269824803891
4.53239182109041e-05 5.40904077278202 2.5799106208097
4.53239238418564e-05 5.53032982831632 2.65252880504497
4.53239297253967e-05 5.66046243405225 2.72771477620113
4.53239361334717e-05 5.7952072288328 2.80542683868906
4.53239434044708e-05 5.94840484918345 2.89096884986132
4.53239519662211e-05 6.12127224329026 2.98581876702219
4.53239623691042e-05 6.32716576616633 3.09444624981589
4.53239753855015e-05 6.57219583269255 3.21844668977202
4.53239795318836e-05 6.64882875284633 3.25560874295621
4.53239878246477e-05 6.7966346844906 3.32562748576856
4.53239910216674e-05 6.85296539887574 3.35147209821694
4.53239974157066e-05 6.96258693581836 3.40069783739679
4.53240001873334e-05 7.00951114749499 3.4212135273369
4.53240057305871e-05 7.10148577983761 3.46055338884058
4.53240168170945e-05 7.27938789456344 3.53283287733441
4.53240201150397e-05 7.33067240092229 3.55268068833444
4.53240267109301e-05 7.43110068247762 3.59013593145226
4.53240399027108e-05 7.62393905739317 3.65677243362701
4.53240442293371e-05 7.6848350236964 3.67622438790881
4.53240528825897e-05 7.80356340676075 3.7119400367181
4.5324070189095e-05 8.02850395056996 3.77065713866486
4.53241047052598e-05 8.43208792217733 3.84212742365349
4.53241605273457e-05 8.97472958917829 3.84724825599208
4.53241807305841e-05 9.14143174370089 3.81953562746923
4.53242211370607e-05 9.43758558472227 3.729026974357
4.5324301238281e-05 9.90759400915191 3.4552608738929
4.53243236583005e-05 10.0146134675838 3.36254184564431
4.53243684983396e-05 10.205599184794 3.16785312232943
4.53243894289093e-05 10.2850840538228 3.07394803852676
4.53244312900487e-05 10.4293944934626 2.88479093632879
4.53245150123275e-05 10.6698956256652 2.51214695295224
4.53246461227002e-05 10.9530988884403 1.97677219980162
4.53247860016912e-05 11.168946717097 1.4950886437992
4.53249848506771e-05 11.3818193538226 0.971833358189113
4.53252070728392e-05 11.5349588798819 0.573774641123367
4.53254855285225e-05 11.6550977724845 0.282091800038834
4.53255650714932e-05 11.6795919778236 0.233687772281888
4.53257241574347e-05 11.7182387005879 0.159692335154723
4.53259940809542e-05 11.7601948141226 0.0770822418807431
4.53263169851578e-05 11.7876548946665 0.0180675096362584
4.53267034530472e-05 11.8049311565764 -0.025397307879256
4.53270556559947e-05 11.8140246083073 -0.0529534762169668
4.53274558760844e-05 11.821183501909 -0.0782308669356635
4.53279275932552e-05 11.8283112868964 -0.103409447429942
4.53285493882844e-05 11.8367271229208 -0.133237206286348
4.53292927382799e-05 11.846114563844 -0.166859722869852
4.53301152427045e-05 11.8553825427344 -0.203390849439202
4.5330981408103e-05 11.8645918416615 -0.240745425042211
4.53312227210955e-05 11.8669491735939 -0.251038368564044
4.53317053470806e-05 11.8717739325265 -0.271139184613561
4.53319355396266e-05 11.8738824460431 -0.280703825761761
4.53320506358996e-05 11.8750407877416 -0.285350831303119
4.53322808284456e-05 11.8771434639325 -0.294714676653113
4.53323952968132e-05 11.8783267714491 -0.299180709970764
4.53326242335484e-05 11.8804835206176 -0.308129649889013
4.53330821070187e-05 11.8847803198157 -0.325330556405931
4.53331853568346e-05 11.8856899153621 -0.329142608538064
4.53333918564664e-05 11.8877870863191 -0.336334711870598
4.533380485573e-05 11.8917710504225 -0.350236757115851
4.53343301886009e-05 11.8968928353081 -0.366639169112026
4.53345439243295e-05 11.8988329404422 -0.373100425806323
4.53349713957866e-05 11.9028387234852 -0.385383018620461
4.53358263387008e-05 11.9103352083697 -0.408661664566929
4.53369321461099e-05 11.9196287841917 -0.436170150903156
4.53374312618155e-05 11.9235256250844 -0.447895741295981
4.53384294932266e-05 11.9311249018274 -0.469890380958729
4.53400607090182e-05 11.9423353358523 -0.50274367431617
4.53406669823435e-05 11.9462733703986 -0.513979154644057
4.53418795289939e-05 11.9534479327591 -0.535190755742743
4.5343547232131e-05 11.962182086337 -0.560864912211384
4.53461131314806e-05 11.9724385156558 -0.592162052879922
4.53493799920821e-05 11.9810014304224 -0.61831027127383
4.5350486031499e-05 11.9829106834148 -0.624338138043616
4.53526981103326e-05 11.9859193315875 -0.633200266601593
4.5357122268e-05 11.9894324430898 -0.643289597347381
4.53581444618401e-05 11.990048927521 -0.644613023293541
4.53601888495205e-05 11.9907975690389 -0.646752881841058
4.53637111254731e-05 11.9916372369632 -0.648458201615649
4.53677131925542e-05 11.9918795836561 -0.648753331029715
4.53689916109523e-05 11.9920155399003 -0.648643746937227
4.53715484477485e-05 11.9920672500999 -0.648607786073475
4.53766621213411e-05 11.9923518502999 -0.648458703611388
4.53833405872375e-05 11.9925975276979 -0.648624782886761
4.53933206171311e-05 11.9931256419333 -0.649040548191941
4.54042836365551e-05 11.9934843008302 -0.649571728796337
4.54075159054802e-05 11.9936455170827 -0.649631741190501
4.54139804433305e-05 11.9937484685522 -0.649827869185749
4.54172127122556e-05 11.993874126592 -0.649818371793558
4.54236772501059e-05 11.993925799258 -0.649904400452326
4.54363112726747e-05 11.9941308316942 -0.649782119308289
4.5441227373376e-05 11.9941127219123 -0.649766589101739
4.54510595747785e-05 11.9942302700208 -0.64955022402207
4.54707239775835e-05 11.9942535120283 -0.649183329087518
4.54957269574871e-05 11.9943792377053 -0.648513448063381
4.55156189703539e-05 11.994400255608 -0.648067841898164
4.55388250554082e-05 11.9945970054798 -0.647460958774178
4.55580723652306e-05 11.9946831126041 -0.647069818643674
4.5564408643365e-05 11.9948097858178 -0.646911133747855
4.55770811996339e-05 11.994894181599 -0.646763461868103
4.55927081414057e-05 11.9950796862025 -0.646422459414846
4.56041707713115e-05 11.9950835391818 -0.646248769733852
4.56180223723735e-05 11.9951828682829 -0.645907190920538
4.56223650437389e-05 11.9951352562357 -0.645862519491387
4.56310503864696e-05 11.9952023766905 -0.64561393246493
4.56353457653008e-05 11.9951511823287 -0.64556323046989
4.56439365229633e-05 11.9952110992491 -0.64530603341491
4.56481920289679e-05 11.9951583402493 -0.645251954153666
4.5656703040977e-05 11.9952162146518 -0.64499365699246
4.56712523546527e-05 11.9951634124376 -0.644682449310313
4.56887607980218e-05 11.995215506367 -0.64419779687072
4.5692808449383e-05 11.9951619602883 -0.64414904962933
4.57009037521056e-05 11.9952145812131 -0.64389959947603
4.57170943575507e-05 11.9951570828377 -0.643544407449968
4.57388434365516e-05 11.9951736428071 -0.642858956003687
4.57477346309736e-05 11.9950934707877 -0.642606303953908
4.57655170198178e-05 11.9945294130706 -0.64030342888816
4.57885732346212e-05 11.9893393504596 -0.623904158855268
4.58134619586433e-05 11.9736213619129 -0.571224777361753
4.58349040602645e-05 11.9553679340506 -0.505196660237887
4.58426264899626e-05 11.9488105012056 -0.479799198114351
4.58580713493588e-05 11.9367957068919 -0.429195823610477
4.5865385391374e-05 11.9317134733237 -0.40460426896334
4.58800134754043e-05 11.9233306011753 -0.342216018969735
4.58811520742438e-05 11.9229814995377 -0.335129926062567
4.58834292719229e-05 11.9226405324545 -0.31355637847711
4.58848759997049e-05 11.924220148994 -0.283733164299188
4.5885599363596e-05 11.9460853738551 -0.17084560523929
4.58864924501408e-05 11.9740996645179 0.12752522668685
4.5887375076727e-05 11.9595663240308 0.363088957873661
4.58880544806015e-05 11.9611266224961 0.503581939194664
4.58882169819283e-05 11.9612565816761 0.535226361811821
4.58885419845819e-05 11.9585748637473 0.587740675817526
4.58888573117443e-05 11.9591347674943 0.638100011391141
4.58889348973384e-05 11.958654032489 0.649042848359135
4.58890900685266e-05 11.9585244948316 0.671577536181495
4.58893934818724e-05 11.9583265308791 0.713455149454305
4.58897584973422e-05 11.9581940501484 0.760924088046182
4.58904789190262e-05 11.9583143374534 0.847300088673342
4.58916290560099e-05 11.959008186955 0.971883723024456
4.58934683529835e-05 11.9609689664205 1.15396001384891
4.58963870934628e-05 11.9647318837006 1.43069346294261
4.59002761267424e-05 11.9701131291977 1.80457231213961
4.59056770294086e-05 11.9772613482754 2.34740591434544
4.59134380470616e-05 11.9857327356689 3.14511553471434
4.59244071544883e-05 11.9894531030704 4.10548907197841
4.5932653074303e-05 11.9902841236423 4.65931864069715
4.59350553739501e-05 11.9905107094309 4.80451162522875
4.59362565237736e-05 11.9905519399069 4.87521475168294
4.59386588234206e-05 11.9906942355211 5.0135948252913
4.59398599732442e-05 11.9907566865355 5.08129630835988
4.59422622728912e-05 11.9908426685745 5.21416716316257
4.59434634227147e-05 11.9909098632154 5.27933748535218
4.59458657223618e-05 11.9908966298303 5.40631473161201
4.59491941859615e-05 11.9909520305311 5.57638532402195
4.59506424756815e-05 11.9909355691479 5.64906495277415
4.59535390551215e-05 11.9910142784592 5.792672505743
4.59593322140016e-05 11.9910651809422 6.07357750495225
4.59672502353478e-05 11.9912111669714 6.44482800112408
4.59755710210761e-05 11.9912333570317 6.81959471685314
4.59775769971431e-05 11.99129526206 6.90781451909479
4.59815889492772e-05 11.9912865095306 7.08216166456548
4.59874563939725e-05 11.9913591975757 7.33139074111119
4.59890524370255e-05 11.9913082393133 7.39780939780631
4.59922445231316e-05 11.9913574954127 7.5289686157151
4.59986286953437e-05 11.9913179157781 7.78535139826529
4.60055090875847e-05 11.9913988330739 8.05370029504367
4.60163660201019e-05 11.9913998821259 8.45993889495239
4.60374148371712e-05 11.9916249646545 9.18479185981353
4.60587048438136e-05 11.991859528843 9.82658754604174
4.60653425595568e-05 11.9920076873951 10.0060245561336
4.60686614174285e-05 11.9920050954649 10.0915512913475
4.60752991331717e-05 11.992153333565 10.2541473891924
4.60885745646582e-05 11.9921943116157 10.5444140147539
4.61002456756743e-05 11.9905712876631 10.7430563622558
4.61015869839339e-05 11.9896470699334 10.7593332761182
4.6104269600453e-05 11.9874593905347 10.7794302793397
4.61096348334912e-05 11.9839024326779 10.791843754861
4.61164199405511e-05 11.9804754755007 10.7963045876399
4.61254370066836e-05 11.975257751592 10.8091751357362
4.61382553059173e-05 11.966875979837 10.8269756804572
4.61573139591061e-05 11.9541497481713 10.8504449708765
4.61624931784258e-05 11.9507272954702 10.8563614493913
4.61650827880856e-05 11.9489246738103 10.858501500136
4.61702620074053e-05 11.9429332587922 10.8438600863617
4.61741644896564e-05 11.9066453852544 10.6271549623629
4.61765114630866e-05 11.8516696131209 10.2350023316991
4.61771831164382e-05 11.8294930014431 10.0640119929981
4.61785264231414e-05 11.768159989455 9.59108593932829
4.61801600617481e-05 11.6771616263592 8.74345752161564
4.618033434148e-05 11.6687091068719 8.6374326384484
4.61806829009438e-05 11.6600474240172 8.43923002313348
4.61812637076272e-05 11.6641625951975 8.17754957411929
4.61817712134733e-05 11.6735627589102 8.0189633019549
4.61824962158426e-05 11.6847549689237 7.87485102727188
4.61832489413995e-05 11.6945214632367 7.79687696930209
4.61840640500452e-05 11.7039716218167 7.76379229917677
4.61843877505551e-05 11.7074366289508 7.76098196140968
4.61845496008101e-05 11.7092111919664 7.76118159497796
4.618487330132e-05 11.7125715327905 7.76418615745658
4.61853918142895e-05 11.7179406977452 7.77504084835211
4.61861015332047e-05 11.7250274484093 7.79914683461301
4.61864106016578e-05 11.7279108494206 7.81235280499316
4.61865651358843e-05 11.7293100942659 7.81977106695023
4.61868742043374e-05 11.7331629366159 7.83782042239444
4.61870053485489e-05 11.7350187511239 7.8467749539124
4.61872676369719e-05 11.7389454297579 7.86658406458941
4.61877922138178e-05 11.7465936361794 7.91222623672325
4.6188522311493e-05 11.7566906325463 7.98452532046368
4.61898208745437e-05 11.7693205348354 8.10908371230478
4.61913674959795e-05 11.7728923446942 8.1977838057952
4.61932406157895e-05 11.7701449203058 8.20215489516702
4.61938773818928e-05 11.7703545357115 8.18800811493725
4.61951509140994e-05 11.7732515873387 8.16618791392958
4.6197049543829e-05 11.77967323413 8.15676285760625
4.61978210672505e-05 11.7819391549084 8.15860870319839
4.61993641140934e-05 11.785593376813 8.16111318977629
4.62023218447211e-05 11.7910356188833 8.15517760355295
4.62064796217364e-05 11.7989839281686 8.14183575056118
4.62080382213509e-05 11.8018853622934 8.13906242844365
4.62111554205801e-05 11.8071703347328 8.13379848791162
4.62173898190383e-05 11.8163619005482 8.12092159613423
4.62259449626156e-05 11.8273869520786 8.10665647166291
4.62301478469747e-05 11.8318613631976 8.10058268576378
4.6238553615693e-05 11.839964966646 8.08905940703372
4.62553651531296e-05 11.8523041685244 8.07167709494089
4.62610483222653e-05 11.8556086632378 8.06659054557935
4.62724146605367e-05 11.8611137625189 8.0583954770315
4.62951473370795e-05 11.8691981995077 8.04612371388666
4.63278382197522e-05 11.8760948256552 8.03511570390774
4.63393299521464e-05 11.8776893509075 8.03274732488173
4.63623134169347e-05 11.8799322160118 8.02890237721427
4.64082803465115e-05 11.8825847465447 8.02481960287697
4.64762545947654e-05 11.8839592232977 8.02228068032361
4.65024208152306e-05 11.8842025677192 8.02214435761545
4.65547532561609e-05 11.8843335662079 8.02165694210622
4.66594181380216e-05 11.8845047984303 8.02164187693799
4.66969129321891e-05 11.8844410283427 8.02148174306132
4.67719025205243e-05 11.8845067122556 8.02163585747643
4.69218816971945e-05 11.8844354613596 8.02149530414117
4.71328306669495e-05 11.8844968311837 8.0216528630444
4.72255194557669e-05 11.8844271556215 8.02151282352992
4.74108970334018e-05 11.8844915356402 8.02166033818679
4.77816521886715e-05 11.8844178650452 8.02153130537983
4.82116324216671e-05 11.884481965961 8.02167713725398
4.83334930467825e-05 11.884412558671 8.02154281501897
4.85772142970131e-05 11.8844798969035 8.02167904173047
4.90646567974744e-05 11.8844089452872 8.02155077134051
4.92236221262622e-05 11.8844775699985 8.02168197321469
4.95415527838377e-05 11.884407601136 8.02155499711531
5.01774140989886e-05 11.8844760594952 8.02168429585875
5.10554049803416e-05 11.8844061694043 8.02155842228109
5.13177716487847e-05 11.8844756043111 8.02168457889871
5.18425049856708e-05 11.8844059673229 8.0215600353297
5.28919716594429e-05 11.8844756334776 8.02168453945001
5.43686640050412e-05 11.8844061091588 8.02156057759917
5.47686640050412e-05 11.884475876474 8.02168392045053
5.55686640050412e-05 11.8844061757728 8.02156137861159
5.71686640050412e-05 11.8844761508394 8.02168361407941
5.75686640050412e-05 11.884406315747 8.02156192905479
5.83686640050412e-05 11.8844763178992 8.02168279690508
5.99686640050412e-05 11.8844064769013 8.02156241696312
6.15686640050412e-05 11.8844765661122 8.02168240726737
6.19686640050412e-05 11.8844065624588 8.02156307103344
6.27686640050412e-05 11.8844766916036 8.02168159836653
6.43686640050412e-05 11.8844066666806 8.02156355666033
6.59686640050412e-05 11.8844768668798 8.02168122283785
6.63686640050412e-05 11.8844067163229 8.0215642143422
6.71686640050412e-05 11.8844769665266 8.02168041609515
6.87686640050412e-05 11.8844067837913 8.02156470206134
6.91686640050411e-05 11.8844770784458 8.02167964715082
6.99686640050411e-05 11.8844067775878 8.02156550318557
7.15686640050411e-05 11.8844771764356 8.0216793420941
7.31686640050411e-05 11.8844068518074 8.02156566217078
7.35686640050411e-05 11.8844772699936 8.02167865607763
7.43686640050411e-05 11.8844068324054 8.02156647621514
7.59686640050411e-05 11.8844773475606 8.02167834236963
7.75686640050411e-05 11.8844068818476 8.02156664610474
7.7872581004411e-05 11.8844774337253 8.02167748050963
7.84804150031507e-05 11.884406837192 8.02156772558382
7.92402075015754e-05 11.8844774916353 8.02167683942604
7.94301556261815e-05 11.8844067804725 8.02156915429135
7.97150778130908e-05 11.8844775920325 8.02167492760631
8e-05 11.8844067204368 8.02157068584653
