Measurement report of dcv_sheet_black_box,,,
Generated by DesCoVer 2.6.0,,,
Date,2016-11-15 03:49:18 -0600,Author,b48923
,,,
,,,
Testbench: LIB: esd_sm8mvLib - CELL: RB_SOA_tests - VIEW: schematic_black_box - Tue Nov 15 03:49:23 CST 2016,,,
,,,
,,,
Setup: Parameters or device casing alteration,,,
Err:510,,,
esdstart=54u th_v2p5a=2.1 ,,,
,,,
,,,
esdwidth,stress,disturbance_width_v2p5a(s),
0.00000001,-110,2.99018E-005,
0.00000001,-120,0.000029952,
0.00000001,-130,2.99388E-005,
0.00000001,-140,2.99403E-005,
0.00000001,-150,2.99497E-005,
0.00000001,-160,2.99563E-005,
0.00000001,-170,2.99619E-005,
0.00000001,-180,2.99845E-005,
0.00000001,-190,2.99959E-005,
0.00000001,-200,2.99832E-005,
0.00000001,-210,0.000030014,
0.00000001,-220,3.00007E-005,
0.00000001,-230,3.00208E-005,
0.00000001,-240,NaN,
0.00000001,-250,NaN,
0.00000001,-260,NaN,
0.00000001,-270,0.00000003,
0.00000001,-280,3.01721E-005,
0.00000001,-290,3.02009E-005,
0.00000001,-300,3.23308E-008,
0.00000001,-310,3.02145E-005,
0.00000001,-320,3.02469E-005,
0.00000001,-330,NaN,
0.00000001,-340,3.02654E-005,
0.00000001,-350,NaN,
0.00000001,-360,3.02932E-005,
0.00000001,-370,NaN,
0.00000001,-380,3.03325E-005,
0.00000001,-390,3.03213E-005,
0.00000001,-400,NaN,
0.00000001,-410,3.03562E-005,
0.00000001,-420,3.03701E-005,
0.00000001,-430,0.000030377,
0.00000001,-440,0.000030409,
0.00000001,-450,0.000030422,
0.00000001,-460,3.04166E-005,
0.00000001,-470,3.04327E-005,
0.00000001,-480,3.04532E-005,
0.00000001,-490,3.04377E-005,
0.00000001,-500,0.000030461,
2.15443E-008,-50,2.43814E-008,
2.15443E-008,-60,2.46579E-008,
2.15443E-008,-70,2.48189E-008,
2.15443E-008,-80,2.4897E-008,
2.15443E-008,-90,0.000000025,
2.15443E-008,-100,2.99067E-005,
2.15443E-008,-110,0.000030116,
2.15443E-008,-120,3.01648E-005,
2.15443E-008,-130,3.02175E-005,
2.15443E-008,-140,3.02471E-005,
2.15443E-008,-150,3.03141E-005,
2.15443E-008,-160,3.03926E-005,
2.15443E-008,-170,3.04405E-005,
2.15443E-008,-180,3.05053E-005,
2.15443E-008,-190,3.05492E-005,
2.15443E-008,-200,3.06139E-005,
2.15443E-008,-210,3.06204E-005,
2.15443E-008,-220,3.06357E-005,
2.15443E-008,-230,3.06633E-005,
2.15443E-008,-240,NaN,
2.15443E-008,-250,NaN,
2.15443E-008,-260,3.07319E-005,
2.15443E-008,-270,NaN,
2.15443E-008,-280,NaN,
2.15443E-008,-290,5.95177E-008,
2.15443E-008,-300,NaN,
2.15443E-008,-310,3.07868E-005,
2.15443E-008,-320,3.07755E-005,
2.15443E-008,-330,3.08093E-005,
2.15443E-008,-340,3.08016E-005,
2.15443E-008,-350,3.08116E-005,
2.15443E-008,-360,NaN,
2.15443E-008,-370,3.08517E-005,
2.15443E-008,-380,3.08575E-005,
2.15443E-008,-390,3.08795E-005,
2.15443E-008,-400,NaN,
2.15443E-008,-410,3.09014E-005,
2.15443E-008,-420,3.09021E-005,
2.15443E-008,-430,3.09383E-005,
2.15443E-008,-440,0.000030945,
2.15443E-008,-450,3.09697E-005,
2.15443E-008,-460,0.000030995,
2.15443E-008,-470,3.09986E-005,
2.15443E-008,-480,3.10067E-005,
2.15443E-008,-490,3.10291E-005,
2.15443E-008,-500,3.10244E-005,
4.64159E-008,-50,4.92467E-008,
4.64159E-008,-60,4.9504E-008,
4.64159E-008,-70,2.93554E-005,
4.64159E-008,-80,2.99523E-005,
4.64159E-008,-90,4.97659E-008,
4.64159E-008,-100,3.02231E-005,
4.64159E-008,-110,3.05594E-005,
4.64159E-008,-120,3.07079E-005,
4.64159E-008,-130,0.000030773,
4.64159E-008,-140,3.08265E-005,
4.64159E-008,-150,3.08334E-005,
4.64159E-008,-160,3.08565E-005,
4.64159E-008,-170,3.08744E-005,
4.64159E-008,-180,3.08889E-005,
4.64159E-008,-190,3.09077E-005,
4.64159E-008,-200,3.09254E-005,
4.64159E-008,-210,3.09422E-005,
4.64159E-008,-220,3.09805E-005,
4.64159E-008,-230,3.09667E-005,
4.64159E-008,-240,3.09992E-005,
4.64159E-008,-250,3.10335E-005,
4.64159E-008,-260,3.10791E-005,
4.64159E-008,-270,3.11098E-005,
4.64159E-008,-280,3.11088E-005,
4.64159E-008,-290,3.11285E-005,
4.64159E-008,-300,3.11282E-005,
4.64159E-008,-310,3.11422E-005,
4.64159E-008,-320,3.11812E-005,
4.64159E-008,-330,3.11637E-005,
4.64159E-008,-340,3.11818E-005,
4.64159E-008,-350,3.11863E-005,
4.64159E-008,-360,3.12142E-005,
4.64159E-008,-370,3.12068E-005,
4.64159E-008,-380,3.12165E-005,
4.64159E-008,-390,3.12304E-005,
4.64159E-008,-400,3.12502E-005,
4.64159E-008,-410,0.000031245,
4.64159E-008,-420,3.12592E-005,
4.64159E-008,-430,3.12661E-005,
4.64159E-008,-440,3.12965E-005,
4.64159E-008,-450,3.12857E-005,
4.64159E-008,-460,3.13181E-005,
4.64159E-008,-470,3.13288E-005,
4.64159E-008,-480,3.13148E-005,
4.64159E-008,-490,3.13204E-005,
4.64159E-008,-500,3.13317E-005,
0.0000001,-50,1.02807E-007,
0.0000001,-60,0.000000103,
0.0000001,-70,3.01176E-005,
0.0000001,-80,2.89997E-005,
0.0000001,-90,1.03231E-007,
0.0000001,-100,3.03043E-005,
0.0000001,-110,3.07885E-005,
0.0000001,-120,3.09266E-005,
0.0000001,-130,3.09613E-005,
0.0000001,-140,3.10028E-005,
0.0000001,-150,3.10528E-005,
0.0000001,-160,3.11063E-005,
0.0000001,-170,0.000031144,
0.0000001,-180,3.11613E-005,
0.0000001,-190,3.11901E-005,
0.0000001,-200,3.12139E-005,
0.0000001,-210,3.12336E-005,
0.0000001,-220,3.12788E-005,
0.0000001,-230,3.12828E-005,
0.0000001,-240,0.0000313,
0.0000001,-250,3.13181E-005,
0.0000001,-260,0.000031334,
0.0000001,-270,3.13427E-005,
0.0000001,-280,3.13601E-005,
0.0000001,-290,3.13755E-005,
0.0000001,-300,0.000031412,
0.0000001,-310,0.000031409,
0.0000001,-320,3.14218E-005,
0.0000001,-330,3.14379E-005,
0.0000001,-340,3.14461E-005,
0.0000001,-350,3.14625E-005,
0.0000001,-360,3.14716E-005,
0.0000001,-370,3.14984E-005,
0.0000001,-380,3.15044E-005,
0.0000001,-390,3.15174E-005,
0.0000001,-400,0.000031527,
0.0000001,-410,3.15445E-005,
0.0000001,-420,3.15545E-005,
0.0000001,-430,3.15688E-005,
0.0000001,-440,3.15823E-005,
0.0000001,-450,3.15926E-005,
0.0000001,-460,3.16056E-005,
0.0000001,-470,3.16146E-005,
0.0000001,-480,3.16387E-005,
0.0000001,-490,3.16474E-005,
0.0000001,-500,3.16564E-005,
2.15443E-007,-50,2.18192E-007,
2.15443E-007,-60,3.01844E-005,
