time V_model I_model
1.00593756374492e-05 25.0833333206041 0.13833333389342
1.00603756374492e-05 25.0833333424256 0.138333332933272
1.00613756374492e-05 25.0833333268388 0.138333333619092
1.00623756374492e-05 25.0833333379723 0.13833333312922
1.00633756374492e-05 25.0833333300198 0.138333333479128
1.00643756374492e-05 25.0833333357001 0.138333333229194
1.00653756374492e-05 25.0833333316428 0.138333333407719
1.00663756374492e-05 25.0833333345409 0.138333333280201
1.00673756374493e-05 25.0833333324708 0.138333333371285
1.00683756374493e-05 25.0833333339494 0.138333333306225
1.00693756374493e-05 25.0833333328933 0.138333333352696
1.00703756374493e-05 25.0833333336477 0.138333333319503
1.00713756374493e-05 25.0833333331088 0.138333333343212
1.00723756374493e-05 25.0833333334937 0.138333333326277
1.00733756374493e-05 25.0833333332188 0.138333333338374
1.00743756374493e-05 25.0833333334152 0.138333333329733
1.00753756374493e-05 25.0833333332749 0.138333333335905
1.00763756374493e-05 25.0833333333751 0.138333333331496
1.00773756374493e-05 25.0833333333035 0.138333333334645
1.00783756374493e-05 25.0833333333546 0.138333333332396
1.00793756374493e-05 25.0833333333181 0.138333333334003
1.00803756374493e-05 25.0833333333442 0.138333333332855
1.00813756374493e-05 25.0833333333256 0.138333333333675
1.00823756374493e-05 25.0833333333389 0.138333333333089
1.00833756374493e-05 25.0833333333294 0.138333333333508
1.00843756374493e-05 25.0833333333362 0.138333333333209
1.00853756374493e-05 25.0833333333313 0.138333333333422
1.00863756374493e-05 25.0833333333348 0.13833333333327
1.00873756374493e-05 25.0833333333323 0.138333333333379
1.00883756374493e-05 25.0833333333341 0.138333333333301
1.00893756374493e-05 25.0833333333328 0.138333333333356
1.00903756374493e-05 25.0833333333337 0.138333333333317
1.00913756374493e-05 25.0833333333331 0.138333333333345
1.00923756374493e-05 25.0833333333335 0.138333333333325
1.00933756374493e-05 25.0833333333332 0.138333333333339
1.00943756374493e-05 25.0833333333334 0.138333333333329
1.00953756374493e-05 25.0833333333333 0.138333333333336
1.00963756374493e-05 25.0833333333334 0.138333333333331
1.00973756374493e-05 25.0833333333333 0.138333333333335
1.00983756374493e-05 25.0833333333334 0.138333333333332
1.00993756374493e-05 25.0833333333333 0.138333333333334
1.01003756374493e-05 25.0833333333333 0.138333333333333
1.01013756374493e-05 25.0833333333333 0.138333333333334
1.01021878187246e-05 25.0833333333333 0.138333333333333
1.0103e-05 25.0833333333333 0.138333333333333
1.010306875e-05 25.0279304029304 0.138333333333333
1.01031375e-05 24.9245451210388 0.138213623430141
1.010348125e-05 23.9755575733749 0.136498143636602
1.0103825e-05 22.5146383343309 0.124530209087055
1.01044668409753e-05 20.1024456749885 0.0727141212686182
1.01049571428003e-05 19.2955927635625 0.0095920207613584
1.01054785714001e-05 17.5435056921326 0.00940078613231151
1.0106e-05 14.6233087857518 0.00879428409030996
1.01060522961126e-05 14.3338922428801 0.00866403974498508
1.01061045922252e-05 14.0725293337578 0.00852691569051722
1.01063660727882e-05 13.0440199534182 0.00781023118152989
1.01066275533512e-05 12.4580132631498 0.00697130339443977
1.01068733340846e-05 12.1481772485888 0.0061172787559772
1.0107439716662e-05 11.8212691663538 0.00603751251939349
1.01081113473639e-05 11.726219614533 0.00584312302636405
1.01082871497143e-05 11.72116180921 0.00578464527933318
1.01091661614665e-05 11.7114842713347 0.00578262442918799
1.01098644467213e-05 11.7112618748911 0.00577794739606124
1.01108644467213e-05 11.7111590814047 0.00577784630676868
1.01118644467213e-05 11.7111263743864 0.0057777995824567
1.01128644467213e-05 11.7111159676078 0.00577778471563016
1.01138644467213e-05 11.7111126563601 0.00577777998527626
1.01148644467213e-05 11.7111116027812 0.00577777848016366
1.01158644467213e-05 11.7111112675516 0.00577777800126419
1.01168644467213e-05 11.7111111608876 0.00577777784888709
1.01178644467213e-05 11.7111111269491 0.00577777780040347
1.01188644467213e-05 11.7111111161505 0.00577777778497686
1.01198644467213e-05 11.7111111127145 0.00577777778006839
1.01208644467213e-05 11.7111111116213 0.00577777777850661
1.01218644467213e-05 11.7111111112734 0.00577777777800968
1.01228644467213e-05 11.7111111111628 0.00577777777785156
1.01238644467213e-05 11.7111111111275 0.00577777777780125
1.01248644467213e-05 11.7111111111163 0.00577777777778525
1.01258644467213e-05 11.7111111111128 0.00577777777778015
1.01268644467213e-05 11.7111111111116 0.00577777777777853
1.01278644467213e-05 11.7111111111113 0.00577777777777802
1.01288644467213e-05 11.7111111111112 0.00577777777777785
1.01298644467213e-05 11.7111111111111 0.0057777777777778
1.01308644467213e-05 11.7111111111111 0.00577777777777779
1.01318644467213e-05 11.7111111111111 0.00577777777777778
1.01328644467213e-05 11.7111111111111 0.00577777777777778
1.01378644467213e-05 11.7111111111111 0.00577777777777778
1.01628644467213e-05 11.7111111111111 0.00577777777777778
1.02878644467214e-05 11.7111111111111 0.00577777777777778
1.08878644467214e-05 11.7111111111111 0.00577777777777778
1.14439322233607e-05 11.7111111111111 0.00577777777777778
1.2e-05 11.7111111111111 0.00577777777777778
