time V_total I_total
1.00818648081334e-05 34.4607120202531 0.350785759568551
1.00915983383102e-05 34.4894043546801 0.350211912894761
1.0103e-05 34.5218918154439 0.349562163762563
1.01033e-05 33.309988942689 0.293800221223381
1.01036e-05 31.6590382372219 0.246819081985116
1.01038353575158e-05 30.2506495405838 0.212225004970233
1.01040707150316e-05 28.7884928293749 0.178706132797422
1.010446967657e-05 26.3037021927269 0.122012203758653
1.0104858764563e-05 23.925544901174 0.0658185443042791
1.01053631078216e-05 20.9365514583011 -0.00889311470571762
1.0106e-05 17.0165063472872 -0.100330126859229
1.01060585468345e-05 16.7201292107627 -0.0944025973243725
1.0106117093669e-05 16.4635667682464 -0.0892713356183882
1.0106399978355e-05 15.4942244330259 -0.0698844924316818
1.01066474536039e-05 14.951103497132 -0.0590220716627719
1.01071693444718e-05 14.1804899686476 -0.0436097993538436
1.01076848801917e-05 13.6893894034681 -0.0337877881035481
1.01084283731357e-05 13.1777861084623 -0.0235557210544623
1.01093619674619e-05 12.771971056177 -0.0154394223042058
1.01106530266071e-05 12.4531926900164 -0.00906385529462591
1.01122634514504e-05 12.2505350588439 -0.00501070063954885
1.01143422874043e-05 12.1283163057128 -0.00256632662192664
1.01169386620403e-05 12.0667081382405 -0.00133416295491964
1.0120268958434e-05 12.0360466706666 -0.000720933649627315
1.01246940622808e-05 12.0200748478701 -0.000401496995723632
1.01288898979666e-05 12.0126637295225 -0.000253274618817749
1.01344246743212e-05 12.0076460161087 -0.000152920302678424
1.01428206491196e-05 12.0032563049338 -6.5126066020104e-05
1.01536751987431e-05 12.0004096264356 -8.19280803469453e-06
1.01677819987239e-05 11.9981047648792 3.79045235558145e-05
1.01861327336938e-05 11.9969656276252 6.06873927784906e-05
1.02145528253368e-05 11.9959268816796 8.14623780318016e-05
1.02523689442057e-05 11.9958467004915 8.30659699306433e-05
1.03047930750028e-05 11.9955469052192 8.90618801689686e-05
1.03749338966905e-05 11.9957726929726 8.4546129588479e-05
1.0465458656577e-05 11.9951428789838 9.71424012206512e-05
1.05739489276335e-05 11.9621600358881 0.000756799209124219
1.05793248422147e-05 11.9603617873185 0.000792764331528272
1.058066882086e-05 11.9600158233949 0.000799683517170211
1.05820127995053e-05 11.9596902724901 0.00080619427085634
1.05836927728119e-05 11.9592763553761 0.000814472924923339
1.05853727461185e-05 11.9588716416557 0.000822567354105197
1.0586532071384e-05 11.9585763909968 0.000828472185838632
1.05876913966496e-05 11.9582990240856 0.000834018563385255
