time V_out_total I_out_total
4.01459655050602e-05 2.21492721698933 0.0276873935667171
4.01462505570121e-05 2.2149969181644 0.0212121148040781
4.01465857745663e-05 2.21506138986449 0.0172656363599529
4.0146683146627e-05 2.2150762294047 0.0152672008843703
4.01467805186876e-05 2.21508991036403 0.0140660873514598
4.01470422968822e-05 2.21512265433477 0.0110105533769998
4.01472794496367e-05 2.21514601100908 0.00870581301456643
4.01475585082725e-05 2.2151672273434 0.00670339299473803
4.01478561478375e-05 2.21518455442211 0.00502115437637896
4.01482334918606e-05 2.21520030903612 0.00338963030083184
4.01486414126258e-05 2.21521157153523 0.00222047538402865
4.014919652845e-05 2.21522071601997 0.00117674677873185
4.01499539890155e-05 2.2152264228573 0.000438909480833161
4.01510432486307e-05 2.21522698150223 0.000111578061103046
4.01526318731269e-05 2.21522568512149 -0.000168984782407744
4.01553866315838e-05 2.21521763507853 -0.000226419228044339
4.01563346138429e-05 2.21521453631003 -0.000253924992778787
4.0157191924945e-05 2.21521218249118 -0.000208164079612194
4.0158439813802e-05 2.21520899407605 -0.000169499171302467
4.0160300488742e-05 2.21520491845195 -0.000152319421391978
4.01630696987421e-05 2.21519913182838 -0.000132762171190226
4.01674179550442e-05 2.21519087869965 -0.000123079744469257
4.01769089132323e-05 2.2151734854336 -0.000109921149813852
4.01843450801832e-05 2.21516140324337 -7.94532876636556e-05
4.01920131977126e-05 2.21514957518593 -9.14361645493855e-05
4.02025712335808e-05 2.21513420557124 -6.64527470817689e-05
4.02188834876662e-05 2.21511159419683 -7.78813092577213e-05
4.02430907783828e-05 2.21507663613477 -7.98964728945695e-05
4.02703324818538e-05 2.21503605972328 -8.57429606631044e-05
4.030284218297e-05 2.21498602826755 -8.93440074017704e-05
4.03606838206788e-05 2.2148952161761 -9.236938592454e-05
4.04328279992153e-05 2.21480449186604 -2.64753990594446e-05
4.051441029424e-05 2.21472875344614 -2.67017816709014e-05
4.06097616970276e-05 2.21462621074488 -6.28203863443311e-05
4.06151334558334e-05 2.21460342438496 -0.000366898440500085
4.06205052146392e-05 2.21459245522226 -0.000145628856347102
4.06306762212964e-05 2.21457763143643 -3.0945132498017e-05
4.06391026187118e-05 2.2145685735987 -6.6013168611434e-05
4.06494904280046e-05 2.21455990508221 2.05415326683944e-05
4.06653483795728e-05 2.21455104208573 -1.39967142834152e-05
4.06829534939975e-05 2.21454139231207 2.3935209219772e-05
4.07125400934825e-05 2.21452450461523 2.92099558980574e-06
4.07475444741337e-05 2.21450346755701 -3.18665101017857e-06
4.07867515159581e-05 2.21447575911578 -1.62536749870323e-05
4.07899226416221e-05 2.21447315388329 -2.05501550962772e-05
4.07930937672861e-05 2.21447037082744 -2.49960976954622e-05
4.0794084744056e-05 2.21446949260222 -2.6266248665241e-05
4.0795075720826e-05 2.21446858397884 -2.81170649547136e-05
4.07963144417885e-05 2.21446721641469 -4.62191875824747e-05
4.07966241220291e-05 2.21446688067694 -5.2770524055612e-05
4.07969338022697e-05 2.21446649351275 -5.94016442502454e-05
4.07972441876261e-05 2.21446608225104 -6.52743381255316e-05
4.07975545729825e-05 2.21446565024093 -7.10784856238433e-05
4.0798380896858e-05 2.21446444375137 -6.99245899663303e-05
4.07992030431315e-05 2.2144631347573 -8.86707092486727e-05
4.08003291619279e-05 2.21446162914141 -4.72650380922701e-05
4.08022052408704e-05 2.21445945121631 -4.96826873952028e-05
4.0805786282598e-05 2.21445561010607 -4.25161383429629e-05
4.08105764185335e-05 2.21444378366695 -0.000319810876249527
4.08118671801476e-05 2.21444140353554 -0.000118472365322519
4.08131579417617e-05 2.21443965143517 -6.53906521201009e-05
4.08161252813585e-05 2.21443509817901 -0.000115260236295844
4.08182992410516e-05 2.21443326981262 8.50356472259506e-05
4.08202377013879e-05 2.21443297195806 8.36375655270949e-06
4.0823027672587e-05 2.21443214227055 5.45454399201617e-05
4.08262459964359e-05 2.21443158483673 3.0823413766079e-05
4.08304974106544e-05 2.21443042235232 3.46840243108826e-05
4.0835957249532e-05 2.21442823714914 5.57347285230492e-06
4.08424085387585e-05 2.21442409618433 -2.39952305181035e-06
4.08513510141712e-05 2.21441695307025 -3.17449391182834e-05
4.08628363113296e-05 2.21440350496557 -5.14781582811708e-05
4.08752943621671e-05 2.21438922839972 -4.44805732187081e-05
4.08866568302699e-05 2.21437644065198 -4.64925268970795e-05
4.09035028017866e-05 2.21435838299705 -4.05890448572865e-05
4.09320076945456e-05 2.21429993450881 -0.000237096527472591
4.09651576619256e-05 2.21407909481929 -0.000962703657404962
4.10039875451605e-05 2.21336288245914 -0.00259408934392589
4.10412143563897e-05 2.21211878346234 -0.00395759108509086
4.10815851521751e-05 2.21029117937984 -0.0049641591382676
4.11268579313604e-05 2.20787120449831 -0.00559437871770854
4.11838133455464e-05 2.20449131495152 -0.00614292736117124
4.12549615731635e-05 2.1999640850878 -0.00645185414097593
4.13342494943102e-05 2.19469023904378 -0.0067200113105041
4.14358195617873e-05 2.18772768248633 -0.00685868031180759
4.15351332922084e-05 2.1807833551712 -0.00699505018502915
4.16213126401708e-05 2.17469494204129 -0.00700396266519996
4.17289134990053e-05 2.16705132975442 -0.00707308201955463
4.17617391499612e-05 2.16470390185483 -0.00708612065383028
4.1766235472845e-05 2.16437973977101 -0.00714413475828284
4.17707317957287e-05 2.16405626252439 -0.00712864907256434
4.17733283501524e-05 2.16387032373079 -0.00709950873626162
4.17759249045761e-05 2.16368452264055 -0.00709034517554628
4.1777813641631e-05 2.16354939463217 -0.00708968851412704
4.17797023786859e-05 2.16341255839795 -0.00717834698696933
4.17826371206672e-05 2.16320144828567 -0.00708230935353433
4.17851375028774e-05 2.16302292548672 -0.00706344918896091
4.17888541581292e-05 2.16275772572384 -0.00707632395927251
4.17962773445011e-05 2.16222873783658 -0.0070608309437203
4.18143371327637e-05 2.16094190850828 -0.00705987773510017
4.18319800034653e-05 2.15968281052689 -0.00707093583982132
4.18413994474192e-05 2.15900358249274 -0.00714544794549168
4.18476118199033e-05 2.15855872992262 -0.00709521145939669
4.18569903476379e-05 2.15788895119276 -0.00705705497440565
4.18701325852625e-05 2.1569529765605 -0.00705644259738127
4.19151314246779e-05 2.15375017256096 -0.00705209923164429
4.19810308814244e-05 2.14906154519973 -0.00704680458962801
4.20488045657451e-05 2.14424671407136 -0.00703921668652465
4.21165782500657e-05 2.13943284698383 -0.00703805677842961
4.22394226743347e-05 2.1307296790064 -0.00700194473412941
4.23551480614399e-05 2.12256851453763 -0.00697341941467049
4.24705070185833e-05 2.11446616312051 -0.00694564393875141
4.2614214930885e-05 2.1044209506313 -0.00690683493814648
4.28607343499221e-05 2.08740944726919 -0.0068375676528432
4.29611397941526e-05 2.08050840199844 -0.00681029787021039
4.29862411552102e-05 2.0787848429428 -0.00680368518405077
4.30113425162679e-05 2.07706290856328 -0.00679717164774356
4.30427192175899e-05 2.07491302984565 -0.00678913328900399
4.30505633929204e-05 2.07437552189046 -0.00678960060615581
4.30584075682509e-05 2.0738369403083 -0.00680331119916624
4.30599921925773e-05 2.0737275260354 -0.00683990721626038
4.30603883486589e-05 2.07370015472516 -0.00685046895919825
4.30604873876793e-05 2.07369328391303 -0.00685643012663824
4.30605864266997e-05 2.07368642146799 -0.00686721505414929
4.30609608586101e-05 2.0736602512174 -0.0069861174142043
4.30612588673779e-05 2.0736392667355 -0.00693438322234914
4.30615988547119e-05 2.07361550514437 -0.00684877547832978
4.30622161202054e-05 2.07357287664421 -0.00684931734732595
4.3062803927594e-05 2.07353237298539 -0.00682712878500875
4.30638730422512e-05 2.07345877653011 -0.00682121373317903
4.30663608377485e-05 2.07328766835796 -0.00681523019552235
4.30754242399129e-05 2.07266546912618 -0.00680236279205899
4.30944349904415e-05 2.07136147596342 -0.0067966228183399
4.3099398779435e-05 2.07102104250824 -0.00679569945798724
4.31043625684285e-05 2.07068064700896 -0.00679507943386524
4.31074068916676e-05 2.07047189283461 -0.00679470398506501
